서울특별시,강남구,0.4712799500,0.4169316390,0.6810818097,0.4828436596,0.1831291950,0.1330000000,0.2103800000,0.3750000000,0.6971250000,64.4000000000,6.6000000000,0.9630000000,0.5165510000,0.2213790000,0.3310530000,0.0893640000,0.0704080000,0.0277570000,0.0142170000,0.0575450000,49.2150877193,0.0025773012,0.6157500000,76.8000000000,4.2000000000,0.0490262570,0.0166213370,0.1323746480,0.0038977890,0.1181375090,0.0194959860,0.1956826290,0.0391304250,0.0007931680,0.6270442270,2.0100000000,2.8100000000,0.3516000000,9.6833333300,15.8000000000,61.3000000000,16.7000000000,8.7000000000,6.6000000000,4.5000000000,21.2000000000,35.7000000000,3.3000000000
서울특별시,강동구,0.5489836370,0.4383577990,0.7598043182,0.5290021871,0.1161750040,0.2170000000,0.0743400000,0.1690000000,0.6971250000,60.7000000000,6.6000000000,0.9580000000,0.5165510000,0.2213790000,0.3310530000,0.0893640000,0.0704080000,0.0277570000,0.0142170000,0.0575450000,47.3504301075,0.0038196108,0.6157500000,76.8000000000,4.2000000000,0.0333117530,0.0102821730,0.1011254700,0.0027253270,0.1089650260,0.0145737150,0.1726426910,0.0257464260,0.0002374770,0.6639366280,2.2100000000,3.9900000000,0.3516000000,10.4383333000,15.8000000000,61.3000000000,16.7000000000,8.7000000000,6.6000000000,4.5000000000,21.2000000000,35.7000000000,5.9000000000
서울특별시,강북구,0.5640595450,0.4307155410,0.7338071991,0.5947971936,0.0949622890,0.2170000000,0.0264400000,0.0810000000,0.6971250000,62.1000000000,6.3000000000,0.9390000000,0.5165510000,0.2213790000,0.3310530000,0.0893640000,0.0704080000,0.0277570000,0.0142170000,0.0575450000,36.0441758242,0.0036402217,0.6157500000,76.8000000000,4.2000000000,0.0273482400,0.0078099640,0.0769653800,0.0029788620,0.0836372660,0.0104069200,0.1445893560,0.0177433210,0.0001413050,0.7225648760,4.6100000000,5.3600000000,0.3516000000,10.3383333000,15.8000000000,61.3000000000,16.7000000000,8.7000000000,6.6000000000,4.5000000000,21.2000000000,35.7000000000,5.2000000000
서울특별시,강서구,0.5575048330,0.3542825690,0.7882818404,0.5330806885,0.1141082390,0.1560000000,0.0506600000,0.0830000000,0.6971250000,61.5000000000,5.4000000000,0.9530000000,0.5165510000,0.2213790000,0.3310530000,0.0893640000,0.0704080000,0.0277570000,0.0142170000,0.0575450000,40.2817880795,0.0039095445,0.6157500000,76.8000000000,4.2000000000,0.0336531090,0.0103843000,0.0926413680,0.0024541920,0.0857564830,0.0150801340,0.1432809920,0.0213799570,0.0001468130,0.7071425750,3.4500000000,4.7700000000,0.3516000000,10.0250000000,15.8000000000,61.3000000000,16.7000000000,8.7000000000,6.6000000000,4.5000000000,21.2000000000,35.7000000000,6.4000000000
서울특별시,관악구,0.5622801330,0.4129464380,0.7561080473,0.5196138996,0.0838524130,0.2140000000,0.0282300000,0.0540000000,0.6971250000,60.0000000000,7.1000000000,0.9530000000,0.5165510000,0.2213790000,0.3310530000,0.0893640000,0.0704080000,0.0277570000,0.0142170000,0.0575450000,52.0929000000,0.0031002305,0.6157500000,76.8000000000,4.2000000000,0.0350201250,0.0085503560,0.0937023700,0.0033078360,0.0949268830,0.0098598060,0.1353216530,0.0164754790,0.0004695150,0.7042223280,2.6200000000,3.9900000000,0.3516000000,10.4050000000,15.8000000000,61.3000000000,16.7000000000,8.7000000000,6.6000000000,4.5000000000,21.2000000000,35.7000000000,6.3000000000
서울특별시,광진구,0.5416748830,0.3922720460,0.7494193412,0.5257348132,0.0888634200,0.1760000000,0.0433800000,0.1170000000,0.6971250000,61.6000000000,6.8000000000,0.9540000000,0.5165510000,0.2213790000,0.3310530000,0.0893640000,0.0704080000,0.0277570000,0.0142170000,0.0575450000,49.9728859060,0.0034381060,0.6157500000,76.8000000000,4.2000000000,0.0371044730,0.0093884160,0.0980160200,0.0025922730,0.0761668660,0.0106091150,0.1563490100,0.0210845030,0.0003566090,0.7055438970,2.0700000000,3.5000000000,0.3516000000,8.9666666700,15.8000000000,61.3000000000,16.7000000000,8.7000000000,6.6000000000,4.5000000000,21.2000000000,35.7000000000,6.2000000000
서울특별시,구로구,0.5699542390,0.3922164980,0.7746381171,0.5425836259,0.0787834410,0.1610000000,0.0517000000,0.1170000000,0.6971250000,63.1000000000,5.3000000000,0.9600000000,0.5165510000,0.2213790000,0.3310530000,0.0893640000,0.0704080000,0.0277570000,0.0142170000,0.0575450000,34.4967968750,0.0029259963,0.6157500000,76.8000000000,4.2000000000,0.0294933230,0.0110678820,0.0872031370,0.0022982980,0.0813657600,0.0158237070,0.1525378920,0.0217482090,0.0002373410,0.7109792550,2.0600000000,4.2100000000,0.3516000000,8.6516666700,15.8000000000,61.3000000000,16.7000000000,8.7000000000,6.6000000000,4.5000000000,21.2000000000,35.7000000000,5.4000000000
서울특별시,금천구,0.5659226090,0.4279358190,0.7682929391,0.5437721253,0.0711914220,0.2360000000,0.0210200000,0.0830000000,0.6971250000,60.6000000000,7.3000000000,0.9530000000,0.5165510000,0.2213790000,0.3310530000,0.0893640000,0.0704080000,0.0277570000,0.0142170000,0.0575450000,42.9645762712,0.0036332651,0.6157500000,76.8000000000,4.2000000000,0.0276521950,0.0079577690,0.0767882610,0.0018052350,0.0709357220,0.0133734730,0.1440082530,0.0157050150,0.0004578880,0.7302042600,4.0200000000,4.7000000000,0.3516000000,9.2366666700,15.8000000000,61.3000000000,16.7000000000,8.7000000000,6.6000000000,4.5000000000,21.2000000000,35.7000000000,13.0000000000
서울특별시,노원구,0.5505673800,0.3801467450,0.7642714932,0.5551894229,0.0875983180,0.2030000000,0.0586500000,0.1050000000,0.6971250000,57.3000000000,6.5000000000,0.9610000000,0.5165510000,0.2213790000,0.3310530000,0.0893640000,0.0704080000,0.0277570000,0.0142170000,0.0575450000,33.5180180180,0.0035228240,0.6157500000,76.8000000000,4.2000000000,0.0354790350,0.0116042680,0.0962132120,0.0026512310,0.0814557580,0.0129709530,0.1433398660,0.0289513490,0.0004791380,0.7009995730,4.3700000000,4.9500000000,0.3516000000,8.7066666700,15.8000000000,61.3000000000,16.7000000000,8.7000000000,6.6000000000,4.5000000000,21.2000000000,35.7000000000,3.9000000000
서울특별시,도봉구,0.5652433420,0.4224942920,0.7504523379,0.5839519489,0.1119551250,0.2600000000,0.0236200000,0.0680000000,0.6971250000,61.8000000000,4.5000000000,0.9370000000,0.5165510000,0.2213790000,0.3310530000,0.0893640000,0.0704080000,0.0277570000,0.0142170000,0.0575450000,30.7763555556,0.0039539733,0.6157500000,76.8000000000,4.2000000000,0.0302653040,0.0089660140,0.0793909080,0.0022824570,0.0718737260,0.0113795210,0.1449887880,0.0191041990,0.0005205600,0.7300039320,3.0900000000,4.4200000000,0.3516000000,9.3250000000,15.8000000000,61.3000000000,16.7000000000,8.7000000000,6.6000000000,4.5000000000,21.2000000000,35.7000000000,7.6000000000
