경상북도,경산시,25.9
경상북도,경주시,18.2
경상북도,고령군,35.3
경상북도,구미시,21.3
경상북도,구미시,21.8
경상북도,구미시,19.6
경상북도,군위군,29.6
경상북도,김천시,20.8
경상북도,문경시,20.1
경상북도,봉화군,27.5
경상북도,상주시,54.8
경상북도,성주군,21.3
경상북도,안동시,25.0
경상북도,영덕군,20.2
경상북도,영양군,26.6
경상북도,영주시,28.1
경상북도,영천시,39.2
경상북도,예천군,18.5
경상북도,울릉군,11.4
경상북도,울진군,18.8
경상북도,의성군,35.5
경상북도,청도군,29.4
경상북도,청송군,33.1
경상북도,칠곡군,18.0
경상북도,포항시,23.0
경상북도,포항시,23.2
경상북도,포항시,22.9
경상남도,거제시,35.1
경상남도,거창군,26.6
경상남도,고성군,25.4
경상남도,김해시,27.9
경상남도,남해군,34.1
경상남도,창원시,24.9
경상남도,창원시,22.9
경상남도,창원시,27.2
경상남도,창원시,25.6
경상남도,밀양시,23.0
경상남도,사천시,25.6
경상남도,산청군,30.7
경상남도,양산시,22.6
경상남도,의령군,15.2
경상남도,진주시,16.6
경상남도,창녕군,41.5
경상남도,통영시,45.3
경상남도,하동군,37.4
경상남도,함안군,41.5
경상남도,함양군,20.1
경상남도,합천군,15.7
제주특별자치도,서귀포시,27.5
제주특별자치도,서귀포시,22.5
제주특별자치도,서귀포시,39.7
제주특별자치도,서귀포시,25.2
제주특별자치도,제주시,23.7
제주특별자치도,제주시,20.9
제주특별자치도,제주시,20.4
제주특별자치도,제주시,40.6
