서울특별시,양천구,0.54023307 ,0.35230507 ,0.75339529 ,0.53353363 ,0.13151734 ,0.21300000 ,0.04736000 ,0.10000000 ,0.69712500 ,64.40000000 ,6.50000000 ,0.95900000 ,0.34600000 ,0.23000000 ,0.71846435 ,23.20000000 ,16.20000000 ,6.10000000 
서울특별시,영등포구,0.53653228 ,0.40058719 ,0.75240440 ,0.52633136 ,0.09038664 ,0.20200000 ,0.07321000 ,0.18200000 ,0.69712500 ,64.50000000 ,8.20000000 ,0.95100000 ,0.33900000 ,0.27000000 ,0.79707495 ,24.80000000 ,17.10000000 ,4.60000000 
서울특별시,용산구,0.47008321 ,0.42004599 ,0.69150274 ,0.50775180 ,0.11076673 ,0.22600000 ,0.02318000 ,0.09500000 ,0.69712500 ,59.10000000 ,2.30000000 ,0.97400000 ,0.25400000 ,0.22000000 ,0.82449726 ,27.90000000 ,12.10000000 ,0.90000000 
서울특별시,은평구,0.57472362 ,0.37475632 ,0.75405705 ,0.56081830 ,0.11398903 ,0.21400000 ,0.02899000 ,0.05900000 ,0.69712500 ,59.00000000 ,8.20000000 ,0.94100000 ,0.31700000 ,0.18000000 ,0.72394881 ,25.10000000 ,16.00000000 ,6.00000000 
서울특별시,종로구,0.47728349 ,0.36096183 ,0.70139839 ,0.52715712 ,0.09693987 ,0.26300000 ,0.08720000 ,0.53100000 ,0.69712500 ,61.70000000 ,3.40000000 ,0.96300000 ,0.32600000 ,0.26000000 ,0.41681901 ,21.50000000 ,19.50000000 ,3.70000000 
서울특별시,중구,0.49220564 ,0.40567766 ,0.69442405 ,0.54174866 ,0.12715348 ,0.21100000 ,0.04717000 ,0.35000000 ,0.69712500 ,58.00000000 ,2.10000000 ,0.96000000 ,0.28600000 ,0.21000000 ,0.73674589 ,28.00000000 ,18.00000000 ,2.70000000 
서울특별시,중랑구,0.56925138 ,0.38939394 ,0.75282885 ,0.57466263 ,0.10318332 ,0.20800000 ,0.03966000 ,0.09600000 ,0.69712500 ,60.70000000 ,8.10000000 ,0.95400000 ,0.36300000 ,0.21000000 ,0.64899452 ,29.50000000 ,20.90000000 ,7.90000000 
부산광역시,강서구,0.55759655 ,0.41649259 ,0.78946705 ,0.48779125 ,0.14089301 ,0.25600000 ,0.00447000 ,0.03600000 ,0.70162500 ,63.40000000 ,6.90000000 ,0.95300000 ,0.31800000 ,0.72000000 ,0.39305302 ,25.70000000 ,19.90000000 ,4.60000000 
부산광역시,금정구,0.54551950 ,0.35769965 ,0.77500728 ,0.51123697 ,0.06908466 ,0.17700000 ,0.02958000 ,0.11900000 ,0.70162500 ,67.30000000 ,3.50000000 ,0.96700000 ,0.27000000 ,0.24000000 ,0.27239488 ,25.20000000 ,19.70000000 ,3.30000000 
부산광역시,기장군,0.53996278 ,0.38830253 ,0.77532317 ,0.50791354 ,0.11475261 ,0.26600000 ,0.01351000 ,0.08200000 ,0.70162500 ,58.10000000 ,5.20000000 ,0.95800000 ,0.34100000 ,0.43000000 ,0.41499086 ,26.20000000 ,18.20000000 ,1.90000000 
부산광역시,남구,0.53810743 ,0.40072553 ,0.75806233 ,0.56232344 ,0.07664631 ,0.21200000 ,0.02475000 ,0.08900000 ,0.70162500 ,65.10000000 ,4.90000000 ,0.95000000 ,0.30900000 ,0.25000000 ,0.61060329 ,23.40000000 ,17.00000000 ,5.40000000 
부산광역시,동구,0.54314584 ,0.41723877 ,0.75240255 ,0.60440301 ,0.06066799 ,0.27700000 ,0.02342000 ,0.25800000 ,0.70162500 ,62.50000000 ,5.30000000 ,0.94100000 ,0.33600000 ,0.28000000 ,0.61425960 ,25.40000000 ,17.50000000 ,3.30000000 
부산광역시,동래구,0.56621201 ,0.38204193 ,0.78765921 ,0.50441299 ,0.11525553 ,0.17800000 ,0.04573000 ,0.16800000 ,0.70162500 ,62.30000000 ,5.70000000 ,0.95800000 ,0.27900000 ,0.28000000 ,0.67093236 ,26.70000000 ,15.60000000 ,4.40000000 
부산광역시,부산진구,0.52344147 ,0.40891012 ,0.76221051 ,0.53260880 ,0.08329955 ,0.19200000 ,0.07433000 ,0.19800000 ,0.70162500 ,60.40000000 ,6.70000000 ,0.95800000 ,0.31700000 ,0.32000000 ,0.50822669 ,19.80000000 ,20.70000000 ,5.00000000 
부산광역시,북구,0.55954939 ,0.43648380 ,0.79352326 ,0.53155404 ,0.08070192 ,0.27200000 ,0.03410000 ,0.11200000 ,0.70162500 ,64.00000000 ,2.20000000 ,0.96500000 ,0.27800000 ,0.35000000 ,0.19561243 ,16.50000000 ,18.10000000 ,13.40000000 
부산광역시,사상구,0.56297484 ,0.42369595 ,0.78947542 ,0.54057929 ,0.06338717 ,0.24700000 ,0.03037000 ,0.12900000 ,0.70162500 ,64.30000000 ,4.10000000 ,0.96400000 ,0.36000000 ,0.31000000 ,0.61974406 ,43.70000000 ,20.30000000 ,5.80000000 
부산광역시,사하구,0.55009403 ,0.43185382 ,0.78957554 ,0.54259751 ,0.08218155 ,0.21200000 ,0.04193000 ,0.12400000 ,0.70162500 ,62.50000000 ,8.40000000 ,0.94900000 ,0.35600000 ,0.27000000 ,0.46252285 ,19.40000000 ,19.20000000 ,6.30000000 
부산광역시,서구,0.52738832 ,0.38590581 ,0.74375461 ,0.57782332 ,0.07154418 ,0.21400000 ,0.06634000 ,0.59300000 ,0.70162500 ,55.20000000 ,2.60000000 ,0.96400000 ,0.29900000 ,0.46000000 ,0.72943327 ,34.60000000 ,19.90000000 ,3.90000000 
부산광역시,수영구,0.52163809 ,0.38474066 ,0.74400390 ,0.52683431 ,0.11474631 ,0.20800000 ,0.02864000 ,0.15800000 ,0.70162500 ,56.80000000 ,4.60000000 ,0.97100000 ,0.36800000 ,0.23000000 ,0.55210238 ,27.00000000 ,20.70000000 ,2.50000000 
부산광역시,연제구,0.54389444 ,0.41424745 ,0.77550287 ,0.51021286 ,0.10186257 ,0.22500000 ,0.02891000 ,0.13900000 ,0.70162500 ,62.00000000 ,9.50000000 ,0.94200000 ,0.33200000 ,0.27000000 ,0.54844607 ,19.60000000 ,17.10000000 ,6.30000000 
부산광역시,영도구,0.56132266 ,0.38053575 ,0.76262615 ,0.57015463 ,0.03946090 ,0.21600000 ,0.01288000 ,0.10300000 ,0.70162500 ,60.50000000 ,6.70000000 ,0.93700000 ,0.34600000 ,0.30000000 ,0.38391225 ,15.90000000 ,22.70000000 ,7.20000000 
부산광역시,중구,0.52343713 ,0.37912879 ,0.70007719 ,0.57472434 ,0.06200643 ,0.26400000 ,0.01229000 ,0.26700000 ,0.70162500 ,64.20000000 ,8.10000000 ,0.96000000 ,0.34400000 ,0.24000000 ,0.44606947 ,22.00000000 ,25.10000000 ,3.20000000 
부산광역시,해운대구,0.53396810 ,0.40388876 ,0.76028613 ,0.50573231 ,0.11036110 ,0.18600000 ,0.05363000 ,0.12900000 ,0.70162500 ,58.40000000 ,4.60000000 ,0.95300000 ,0.34600000 ,0.29000000 ,0.44972578 ,26.40000000 ,18.50000000 ,4.60000000 
대구광역시,남구,0.49019676 ,0.37780785 ,0.71242604 ,0.55469143 ,0.04265535 ,0.21000000 ,0.04477000 ,0.29100000 ,0.68237500 ,52.70000000 ,5.40000000 ,0.95000000 ,0.32900000 ,0.23000000 ,0.29798903 ,19.80000000 ,20.40000000 ,6.90000000 
대구광역시,달서구,0.50906710 ,0.41451738 ,0.77802259 ,0.50636879 ,0.07516002 ,0.18300000 ,0.06225000 ,0.10600000 ,0.68237500 ,62.10000000 ,5.20000000 ,0.95800000 ,0.33700000 ,0.27000000 ,0.40402194 ,27.00000000 ,20.80000000 ,7.20000000 
대구광역시,달성군,0.51766956 ,0.41031048 ,0.79506977 ,0.50684534 ,0.11167717 ,0.19700000 ,0.01339000 ,0.05400000 ,0.68237500 ,59.10000000 ,4.20000000 ,0.95500000 ,0.37900000 ,0.39000000 ,0.42230347 ,29.40000000 ,22.40000000 ,4.20000000 
대구광역시,동구,0.50532702 ,0.37115591 ,0.76504670 ,0.53195565 ,0.09235969 ,0.20800000 ,0.03409000 ,0.09700000 ,0.68237500 ,56.90000000 ,4.90000000 ,0.95200000 ,0.32400000 ,0.38000000 ,0.43144424 ,24.70000000 ,18.90000000 ,10.40000000 
