서울특별시,종로구,0.4336064683568718
서울특별시,중구,0.5687502215387198
서울특별시,용산구,0.4954532370713752
서울특별시,성동구,0.47240405519127604
서울특별시,광진구,0.3974809790393831
서울특별시,동대문구,0.29660426420828767
서울특별시,중랑구,0.4615330491168364
서울특별시,성북구,0.36345850310828115
서울특별시,강북구,0.42476087147862057
서울특별시,도봉구,0.5007688522809498
서울특별시,노원구,0.39182224940650706
서울특별시,은평구,0.5098663929365294
서울특별시,서대문구,0.2933338377816329
서울특별시,마포구,0.5079776184355701
서울특별시,양천구,0.5882695339091076
서울특별시,강서구,0.5103996088757491
서울특별시,구로구,0.35239381023200383
서울특별시,금천구,0.3184351461468392
서울특별시,영등포구,0.404294250724799
서울특별시,동작구,0.4118096841798463
서울특별시,관악구,0.3750670319801852
서울특별시,서초구,0.8042197932883699
서울특별시,강남구,0.8191263831773182
서울특별시,송파구,0.5717348748254572
서울특별시,강동구,0.5196441296486811
부산광역시,중구,0.2773512027835494
부산광역시,서구,0.3200130260525373
부산광역시,동구,0.2713644195462165
부산광역시,영도구,0.17650634507292728
부산광역시,부산진구,0.37259409171266084
부산광역시,동래구,0.5155313728709089
부산광역시,남구,0.3428345613801151
부산광역시,북구,0.36097507748117796
부산광역시,해운대구,0.49363888532470546
부산광역시,사하구,0.36759335709177654
부산광역시,금정구,0.3090117315707308
부산광역시,강서구,0.6302063339366722
부산광역시,연제구,0.4556254469403136
부산광역시,수영구,0.5132536413058659
부산광역시,사상구,0.28352718478697925
부산광역시,기장군,0.5132818516050616
대구광역시,중구,0.4576471195064325
대구광역시,동구,0.4131195996216083
대구광역시,서구,0.28540568105377506
대구광역시,남구,0.19079494170759864
대구광역시,북구,0.3454882608215144
대구광역시,수성구,0.48328078725187057
대구광역시,달서구,0.3361864442187767
대구광역시,달성군,0.4995255902297359
인천광역시,중구,0.5346173736365741
인천광역시,동구,0.4064235178082429
인천광역시,남구,0.3476102519127568
인천광역시,연수구,0.40684962852253237
인천광역시,남동구,0.4590235668267668
인천광역시,부평구,0.3872058302384683
인천광역시,계양구,0.47118170012265564
인천광역시,서구,0.5259422600165371
인천광역시,강화군,0.641525698941863
인천광역시,옹진군,0.85826205007692
광주광역시,동구,0.0
광주광역시,서구,0.34533075387772627
광주광역시,남구,0.2969312520250944
광주광역시,북구,0.2098064079202476
광주광역시,광산구,0.2666541449004644
대전광역시,동구,0.1351596752460744
대전광역시,중구,0.42241490845913326
대전광역시,서구,0.4046804365372609
대전광역시,유성구,0.3113992103332534
대전광역시,대덕구,0.3334232702054524
울산광역시,중구,0.5155163509286447
울산광역시,남구,0.48909991887682486
울산광역시,동구,0.41637537103413974
울산광역시,북구,0.5687776028320602
울산광역시,울주군,0.5003455279233333
세종특별자치시,세종시,0.33473912063116895
경기도,수원시,0.456757288912134
경기도,성남시,0.5536848552550782
경기도,의정부시,0.49488357286121504
경기도,안양시,0.5383528712283945
경기도,부천시,0.4978887855896254
경기도,광명시,0.5127460610583378
경기도,평택시,0.4482033723133593
경기도,동두천시,0.31119505947767
경기도,안산시,0.2679925548008308
경기도,고양시,0.5916430799190424
경기도,과천시,0.7261578708886138
경기도,구리시,0.6072990902587556
경기도,남양주시,0.5645430279465878
경기도,오산시,0.4169844281943255
경기도,시흥시,0.39606359814043324
경기도,군포시,0.4984434075161342
경기도,의왕시,0.5802856345156899
경기도,하남시,0.703889163728144
경기도,용인시,0.5343820196863406
경기도,파주시,0.5407679705874727
경기도,이천시,0.38727270692597243
경기도,안성시,0.23681492776290425
경기도,김포시,0.5439470451613229
경기도,화성시,0.57819346094402
경기도,광주시,0.6099042332438249
경기도,양주시,0.48415454034333066
경기도,포천시,0.3787293513319664
경기도,여주시,0.427400985313126
경기도,연천군,0.43507331615204836
경기도,가평군,0.5212076171725224
경기도,양평군,0.5953378056472194
강원도,춘천시,0.2839852438506606
강원도,원주시,0.3804107485161836
강원도,강릉시,0.3095109886837377
강원도,동해시,0.4972151243583319
강원도,태백시,0.3714011769134282
강원도,속초시,0.47646009215313656
강원도,삼척시,0.3412659209171406
강원도,홍천군,0.5606360600410357
강원도,횡성군,0.6652659256507749
강원도,영월군,0.6269051667396965
강원도,평창군,0.6408179249622761
강원도,정선군,0.531529914048323
강원도,철원군,0.521782295573108
강원도,화천군,0.5638338228819058
강원도,양구군,0.567244031823653
강원도,인제군,0.6219724274358962
강원도,고성군,0.47620573732670124
강원도,양양군,0.5454719141261106
충청북도,청주시,0.3959645098365006
충청북도,충주시,0.320934448249154
충청북도,제천시,0.3102768891642091
충청북도,보은군,0.5392795349040174
충청북도,옥천군,0.5005435505546909
충청북도,영동군,0.44141142843884923
충청북도,증평군,0.4358980917063999
충청북도,진천군,0.3779066291801731
충청북도,괴산군,0.40305004169828806
충청북도,음성군,0.3568001112078719
충청북도,단양군,0.5452377746904516
충청남도,천안시,0.3538542193277241
충청남도,공주시,0.28106563279863883
충청남도,보령시,0.4592305544252646
충청남도,아산시,0.2266481782130141
충청남도,서산시,0.49136154898292755
충청남도,논산시,0.2667419881121603
충청남도,계룡시,0.6727974042163141
충청남도,당진시,0.5093213934780991
충청남도,금산군,0.2769722111772615
충청남도,부여군,0.42781841806414095
충청남도,서천군,0.4692557973353025
충청남도,청양군,0.609979970379214
충청남도,홍성군,0.3177279862858526
충청남도,예산군,0.5437740120041673
충청남도,태안군,0.5722015620910225
전라북도,전주시,0.30467539635977137
전라북도,군산시,0.348109599867319
전라북도,익산시,0.3269756045157735
전라북도,정읍시,0.4204403293507537
전라북도,남원시,0.4533175225683801
