광주광역시,북구,0.0403902670,0.0140845070,0.1511296680,0.0218819430,5.10000000000
광주광역시,서구,0.0484563310,0.0186496230,0.2153566910,0.0286841180,7.80000000000
대전광역시,대덕구,0.0401571170,0.0191583590,0.1737518780,0.0184820280,8.10000000000
대전광역시,동구,0.0352906650,0.0089835460,0.1545633330,0.0179001670,2.00000000000
대전광역시,서구,0.0449415120,0.0162123510,0.2119826240,0.0290947130,6.70000000000
대전광역시,유성구,0.0522014670,0.0187422980,0.1796381420,0.0376606360,2.30000000000
대전광역시,중구,0.0387817390,0.0109718500,0.1548278170,0.0200170360,3.80000000000
울산광역시,남구,0.0617524690,0.0262962310,0.2087837990,0.0294759910,4.70000000000
울산광역시,동구,0.0423601620,0.0281505040,0.1716284730,0.0186749100,7.50000000000
울산광역시,북구,0.0539937040,0.0668570170,0.2042536060,0.0258071600,9.50000000000
울산광역시,울주군,0.0534249680,0.0204585410,0.2187961310,0.0238458380,4.10000000000
울산광역시,중구,0.0583647650,0.0252828840,0.1901270670,0.0223535040,7.30000000000
세종특별자치시,세종시,0.0476473050,0.0180649770,0.1710946880,0.0330415780,3.00000000000
경기도,가평군,0.0450670940,0.0148746730,0.2167693480,0.0168368640,11.00000000000
경기도,고양시 덕양구,0.0341813830,0.0097552520,0.1292472130,0.0213527240,6.10000000000
경기도,고양시 일산동구,0.0419238700,0.0127306610,0.1541714980,0.0274892150,6.10000000000
경기도,고양시 일산서구,0.0375031650,0.0133826000,0.1503690300,0.0309666040,6.10000000000
경기도,과천시,0.0662729920,0.0181542510,0.1865498940,0.0403383470,12.20000000000
경기도,구리시,0.0332252950,0.0101843850,0.1393690580,0.0232353790,2.40000000000
경기도,김포시,0.0332533130,0.0117819860,0.1504888100,0.0262093910,6.40000000000
경기도,남양주시,0.0328317870,0.0097167180,0.1459922510,0.0237145530,3.50000000000
경기도,동두천시,0.0392979990,0.0092760610,0.1341711130,0.0165479510,3.80000000000
경기도,부천시,0.0275577097,0.0090073760,0.1340524340,0.0170084090,8.10000000000
경기도,양주시,0.0346318920,0.0100539950,0.1349872430,0.0213144690,7.70000000000
경기도,양평군,0.0555453910,0.0166855720,0.2182541130,0.0248819930,7.50000000000
경기도,여주시,0.0427305950,0.0173737180,0.1806677470,0.0184026590,9.90000000000
경기도,연천군,0.0550025600,0.0124281900,0.1971730850,0.0198794150,4.50000000000
경기도,의정부시,0.0280277040,0.0095380960,0.1439543690,0.0167268020,6.70000000000
경기도,이천시,0.0406147090,0.0159977660,0.1817172100,0.0199208880,6.90000000000
경기도,파주시,0.0339060910,0.0099662470,0.1501192430,0.0219068470,5.90000000000
경기도,포천시,0.0365771900,0.0095767840,0.1801296220,0.0148245640,4.20000000000
경기도,하남시,0.0347343430,0.0105882260,0.1632489310,0.0227564130,5.30000000000
경기도,광명시,0.0341739130,0.0098972570,0.1311094960,0.0206924970,2.00000000000
경기도,광주시,0.0316144470,0.0081058290,0.1393055690,0.0181461020,16.20000000000
경기도,군포시,0.0354990200,0.0117290590,0.1563734870,0.0241516210,6.10000000000
경기도,성남시 수정구,0.0311557500,0.0076899140,0.1191908330,0.0124883290,5.30000000000
경기도,성남시 중원구,0.0309939460,0.0101129520,0.1608092410,0.0160855300,5.30000000000
경기도,성남시 분당구,0.0507187530,0.0150723400,0.1865338810,0.0388594020,5.30000000000
경기도,수원시 장안구,0.0377748410,0.0130646490,0.1559110220,0.0267900700,4.90000000000
경기도,수원시 권선구,0.0304855530,0.0096592790,0.1397911280,0.0203922350,4.90000000000
경기도,수원시 팔달구,0.0296848260,0.0096288920,0.1283809670,0.0161673430,4.90000000000
경기도,수원시 영통구,0.0459160090,0.0134248410,0.1617790290,0.0364323680,4.90000000000
경기도,시흥시,0.0280803680,0.0080993300,0.1147590040,0.0184042070,5.00000000000
경기도,안산시 상록구,0.0277724710,0.0088580110,0.1276248370,0.0170733830,10.20000000000
경기도,안산시 단원구,0.0278467510,0.0098335760,0.1477909340,0.0179762370,10.20000000000
경기도,안성시,0.0384586110,0.0136867820,0.1833876510,0.0229381600,6.20000000000
경기도,안양시 만안구,0.0322153120,0.0096176660,0.1375970790,0.0184875770,8.10000000000
경기도,안양시 동안구,0.0408034820,0.0114596690,0.1685369540,0.0302533720,8.10000000000
경기도,오산시,0.0315466150,0.0087666100,0.1167409300,0.0183505590,5.40000000000
경기도,용인시 처인구,0.0383157600,0.0101829910,0.1516794080,0.0200457620,2.70000000000
경기도,용인시 기흥구,0.0423985950,0.0116861880,0.1589308180,0.0313212730,2.70000000000
경기도,용인시 수지구,0.0439945880,0.0147411710,0.1924282870,0.0387415630,2.70000000000
경기도,의왕시,0.0401418050,0.0109614470,0.1554920110,0.0266803790,4.60000000000
경기도,평택시,0.0335065030,0.0119980270,0.1387247680,0.0198708960,6.40000000000
경기도,화성시,0.0409341840,0.0137263900,0.1491255400,0.0281354130,3.40000000000
강원도,강릉시,0.0474462810,0.0163323350,0.2528556720,0.0252972710,3.40000000000
강원도,고성군,0.0589481710,0.0125863460,0.2252404970,0.0164851460,3.60000000000
강원도,동해시,0.0503761760,0.0130589010,0.1586234520,0.0211402580,5.70000000000
강원도,삼척시,0.0586828260,0.0160881660,0.2048406240,0.0193837590,4.00000000000
강원도,속초시,0.0552818830,0.0197849250,0.1907659620,0.0224733570,4.90000000000
강원도,양구군,0.0549902820,0.0186349610,0.2096147250,0.0202926720,6.00000000000
강원도,양양군,0.0804555470,0.0113427630,0.2114254220,0.0160727410,4.10000000000
강원도,영월군,0.0835221750,0.0164454520,0.2341210750,0.0215603760,6.00000000000
강원도,원주시,0.0466351390,0.0119397670,0.1646753860,0.0246789480,4.60000000000
강원도,인제군,0.0580875780,0.0143391010,0.1888455600,0.0262409620,10.10000000000
강원도,정선군,0.0995992760,0.0231708890,0.1902792140,0.0184850050,7.20000000000
강원도,철원군,0.0629206020,0.0159517020,0.2080367780,0.0248137580,7.90000000000
강원도,춘천시,0.0505403380,0.0140198300,0.1854708590,0.0245094210,5.40000000000
강원도,태백시,0.0670713690,0.0359934460,0.1680410430,0.0260012360,3.40000000000
강원도,평창군,0.0819609000,0.0176540280,0.1952310430,0.0194312800,4.50000000000
강원도,홍천군,0.0499052780,0.0131124400,0.1868615580,0.0144868320,9.20000000000
강원도,화천군,0.0707025630,0.0102632750,0.2012494420,0.0217164960,7.10000000000
강원도,횡성군,0.0603271980,0.0115598730,0.2069700070,0.0159338790,1.90000000000
충청북도,괴산군,0.0674338530,0.0208443190,0.2324513790,0.0164086980,2.40000000000
충청북도,단양군,0.0732756850,0.0156960780,0.2883078560,0.0231547890,5.00000000000
충청북도,보은군,0.0732509400,0.0140213930,0.1862532520,0.0163342010,10.70000000000
충청북도,영동군,0.0727508380,0.0137187290,0.1695400190,0.0214706670,6.50000000000
충청북도,옥천군,0.0453555440,0.0119910960,0.2093535340,0.0181900860,2.20000000000
충청북도,음성군,0.0488130310,0.0155620430,0.1667305180,0.0162225720,7.20000000000
충청북도,제천시,0.0599042500,0.0168535680,0.2677031920,0.0219188990,14.90000000000
충청북도,증평군,0.0640011660,0.0139956990,0.1919670520,0.0290483650,8.50000000000
충청북도,진천군,0.0453761440,0.0106711650,0.1375499910,0.0169070680,6.00000000000
충청북도,청주시 서원구,0.0427309560,0.0134886390,0.1844064880,0.0339397340,7.10000000000
충청북도,청주시 상당구,0.0467464530,0.0172752020,0.2325689260,0.0349077690,7.10000000000
충청북도,청주시 흥덕구,0.0394191630,0.0170760640,0.1722968560,0.0303795090,7.10000000000
충청북도,청주시 청원구,0.0381021270,0.0151242270,0.1651264410,0.0306839490,7.10000000000
충청북도,충주시,0.0530957380,0.0141939700,0.2003922260,0.0250164940,5.50000000000
충청남도,계룡시,0.0545114810,0.0138344890,0.1745661000,0.0342448520,5.70000000000
충청남도,공주시,0.0482864670,0.0112170620,0.1930241820,0.0205535520,8.00000000000
충청남도,금산군,0.0500792110,0.0130918850,0.1743531070,0.0182626300,7.50000000000
충청남도,논산시,0.0461582630,0.0117702540,0.1867143770,0.0145487730,8.00000000000
충청남도,당진시,0.0447539990,0.0196315040,0.1785138690,0.0157278800,5.30000000000
충청남도,보령시,0.0480757470,0.0194260270,0.2302864970,0.0197318520,9.20000000000
충청남도,부여군,0.0484560160,0.0162096700,0.2777441400,0.0179742240,4.20000000000
충청남도,서산시,0.0495549450,0.0212311230,0.2392728810,0.0211919800,4.90000000000
충청남도,서천군,0.0457341010,0.0121041610,0.2348861550,0.0149611790,5.10000000000
충청남도,아산시,0.0419503940,0.0135928650,0.1493696160,0.0217129960,6.30000000000
충청남도,예산군,0.0449446550,0.0124359260,0.2482133570,0.0193299160,14.00000000000
충청남도,천안시 동남구,0.0345185910,0.0130060950,0.1671894560,0.0216478250,17.10000000000
충청남도,천안시 서북구,0.0422425300,0.0158809440,0.1623485070,0.0262757430,17.10000000000
충청남도,청양군,0.0836114200,0.0136077120,0.2615127920,0.0196514650,6.40000000000
충청남도,태안군,0.0566952550,0.0115916640,0.2781999310,0.0179069810,4.30000000000
충청남도,홍성군,0.0504859870,0.0185901670,0.2545733970,0.0235781020,10.10000000000
전라북도,고창군,0.0502097510,0.0161931880,0.2548307870,0.0204751450,8.70000000000
전라북도,군산시,0.0305394540,0.0192327890,0.1728133920,0.0220069330,6.70000000000
전라북도,김제시,0.0437689620,0.0169669430,0.1797633260,0.0138898870,6.40000000000
전라북도,남원시,0.0542057510,0.0194679380,0.2274027370,0.0195909580,9.60000000000
전라북도,무주군,0.0512277520,0.0271769270,0.1923057530,0.0159330410,4.20000000000
전라북도,부안군,0.0530569950,0.0151986180,0.2733909040,0.0203569370,4.00000000000
전라북도,순창군,0.0747907720,0.0210335210,0.1937297970,0.0234689810,2.40000000000
전라북도,완주군,0.0362189730,0.0132335940,0.1927779670,0.0181298880,3.80000000000
전라북도,익산시,0.0384443680,0.0117273350,0.1508799790,0.0180717720,13.10000000000
전라북도,임실군,0.0579988390,0.0193329460,0.2119926780,0.0205384650,7.10000000000
전라북도,장수군,0.0608652190,0.0203254290,0.2590659190,0.0163269840,14.00000000000
전라북도,전주시 완산구,0.0468847190,0.0201165650,0.2236659970,0.0285622860,7.00000000000
전라북도,전주시 덕진구,0.0407940070,0.0154754740,0.1653360310,0.0222425770,7.00000000000
전라북도,정읍시,0.0452576700,0.0169292180,0.2139731080,0.0213735620,4.80000000000
전라북도,진안군,0.0675055440,0.0138724150,0.2357794850,0.0176370480,4.80000000000
전라남도,강진군,0.0716115190,0.0188979650,0.2074622730,0.0156098570,8.80000000000
전라남도,고흥군,0.0507000110,0.0117653580,0.1869897680,0.0112481990,2.80000000000
전라남도,곡성군,0.0630712980,0.0152484630,0.2204171510,0.0157470500,7.00000000000
전라남도,광양시,0.1038382740,0.0176431520,0.2091546070,0.0277276260,10.00000000000
전라남도,구례군,0.0558480090,0.0185681470,0.2334418070,0.0127297090,5.50000000000
전라남도,나주시,0.0492451760,0.0164823340,0.1915852640,0.0162266890,7.00000000000
전라남도,담양군,0.0511198210,0.0206606940,0.2881578950,0.0173852180,11.00000000000
전라남도,목포시,0.0340526170,0.0128904750,0.1547745280,0.0182198710,3.70000000000
전라남도,무안군,0.0547520490,0.0174316010,0.2013457130,0.0253475600,4.00000000000
전라남도,보성군,0.0790427850,0.0200435100,0.2873676580,0.0171428570,1.80000000000
전라남도,순천시,0.0572277680,0.0174354500,0.1764293160,0.0258098790,8.40000000000
전라남도,신안군,0.0465108910,0.0117941730,0.1763736090,0.0166132970,4.90000000000
전라남도,여수시,0.0477103640,0.0217349310,0.1784214970,0.0203544120,17.40000000000
전라남도,영광군,0.0634882320,0.0207121300,0.2188292090,0.0138322270,4.40000000000
전라남도,영암군,0.0526489920,0.0126604610,0.1340597290,0.0145352680,9.70000000000
전라남도,완도군,0.0467448240,0.0129957600,0.1410077330,0.0169119480,13.90000000000
전라남도,장성군,0.0465255000,0.0155681480,0.2172681180,0.0130032810,4.10000000000
전라남도,장흥군,0.0712110410,0.0184021250,0.2308041210,0.0224194910,4.50000000000
전라남도,진도군,0.0818260480,0.0158213510,0.2073256150,0.0122780270,19.10000000000
전라남도,함평군,0.0709802580,0.0134657080,0.1949864960,0.0138080570,13.40000000000
전라남도,해남군,0.0475415350,0.0232134330,0.1758700610,0.0150922700,6.70000000000
전라남도,화순군,0.0437272150,0.0130790300,0.1665259210,0.0159625960,13.30000000000
경상북도,경산시,0.0356843950,0.0093699590,0.1551747520,0.0173465810,4.80000000000
경상북도,경주시,0.0459688960,0.0160959780,0.2025161300,0.0196407210,4.60000000000
경상북도,고령군,0.0583463680,0.0105852820,0.1527772730,0.0138590810,6.20000000000
경상북도,구미시,0.0435412330,0.0126514090,0.1538910660,0.0208899860,5.10000000000
경상북도,군위군,0.0843562160,0.0172248320,0.1660857710,0.0121735620,6.00000000000
경상북도,김천시,0.0464731800,0.0140164420,0.1939955490,0.0190670850,5.90000000000
경상북도,문경시,0.0711240710,0.0184162060,0.1983152580,0.0223211240,4.40000000000
경상북도,봉화군,0.0612356880,0.0233383330,0.1883527820,0.0144492810,16.70000000000
경상북도,상주시,0.0593180870,0.0167659390,0.1916562490,0.0200259820,1.20000000000
경상북도,성주군,0.0681060720,0.0155919430,0.2042312710,0.0140269530,1.60000000000
경상북도,안동시,0.0503281790,0.0139559890,0.1831900900,0.0235213300,6.20000000000
경상북도,영덕군,0.0484850420,0.0178023520,0.2127652770,0.0126885710,1.30000000000
경상북도,영양군,0.0651579380,0.0137426500,0.2029946670,0.0176398190,5.60000000000
경상북도,영주시,0.0418989310,0.0138673120,0.1821369830,0.0166316370,9.10000000000
경상북도,영천시,0.0424571700,0.0101822610,0.1816769030,0.0142104090,10.10000000000
경상북도,예천군,0.0745787710,0.0157295390,0.2281329360,0.0195253830,4.20000000000
경상북도,울릉군,0.0960993390,0.0159265760,0.2065056010,0.0315832100,1.50000000000
경상북도,울진군,0.0569645630,0.0200741820,0.1816450300,0.0211267610,6.80000000000
경상북도,의성군,0.0591232990,0.0116040500,0.1848044300,0.0128615240,16.60000000000
경상북도,청도군,0.0475351130,0.0080857250,0.2139499750,0.0127581000,2.00000000000
경상북도,청송군,0.0755725540,0.0145615410,0.2163033960,0.0202755630,12.60000000000
경상북도,칠곡군,0.0367940640,0.0088014190,0.1333376850,0.0133381200,5.80000000000
경상북도,포항시 남구,0.0700019470,0.0157518850,0.1958170400,0.0223884130,3.90000000000
경상북도,포항시 북구,0.0602640690,0.0163388980,0.2033684590,0.0266034460,3.90000000000
경상남도,거제시,0.0529418290,0.0165116390,0.1695004780,0.0178638400,9.10000000000
경상남도,거창군,0.0637699870,0.0177589940,0.2359885080,0.0185084940,8.00000000000
경상남도,고성군,0.0593031020,0.0142557750,0.2051772180,0.0153382000,3.30000000000
경상남도,김해시,0.0386830160,0.0128025640,0.1745216250,0.0222882540,7.10000000000
경상남도,남해군,0.0644435520,0.0189902240,0.2429355830,0.0177045670,15.10000000000
경상남도,창원시 의창구,0.0472944010,0.0137014960,0.2092833380,0.0172990960,6.80000000000
경상남도,창원시 성산구,0.0591876630,0.0275618460,0.2347729660,0.0260071330,6.80000000000
경상남도,창원시 마산합포구,0.0571127490,0.0124860480,0.2163531870,0.0167289470,6.80000000000
경상남도,창원시 마산회원구,0.0461978540,0.0141675060,0.2057357530,0.0191334990,6.80000000000
경상남도,창원시 진해구,0.0469129470,0.0114039190,0.1821685550,0.0188556860,6.80000000000
경상남도,밀양시,0.0493511110,0.0107614810,0.2194251850,0.0135940740,2.40000000000
경상남도,사천시,0.0566068010,0.0164353420,0.2272753320,0.0162290400,3.90000000000
경상남도,산청군,0.0719247070,0.0130930050,0.1980620960,0.0187191780,5.80000000000
경상남도,양산시,0.0370657510,0.0101772850,0.1391209260,0.0193552150,6.50000000000
경상남도,의령군,0.0759433550,0.0176582330,0.1797340470,0.0110957600,8.50000000000
경상남도,진주시,0.0630319670,0.0181685210,0.2296047260,0.0248851640,5.70000000000
경상남도,창녕군,0.0551036530,0.0225271470,0.1981836130,0.0124580450,3.10000000000
경상남도,통영시,0.0390465560,0.0124860410,0.2014709850,0.0158265620,7.90000000000
경상남도,하동군,0.0809590450,0.0312640280,0.2500066010,0.0171371230,13.90000000000
경상남도,함안군,0.0463596120,0.0113026280,0.1890741260,0.0170104550,4.30000000000
경상남도,함양군,0.0613701530,0.0244670240,0.2368158580,0.0238124920,9.30000000000
경상남도,합천군,0.0672258060,0.0162580650,0.2081290320,0.0172387100,3.50000000000
제주특별자치도,서귀포시,0.0630925440,0.0165302470,0.2380607880,0.0195755130,5.50000000000
제주특별자치도,제주시,0.057324003,0.015031641,0.223311443,0.027858282,4.40000000000
