울산광역시,울주군,2243.0000000000,0.0103830575,0.0265777188,4.1000000000
울산광역시,중구,3024.0000000000,0.0139709585,0.0348563788,7.3000000000
세종특별자치시,세종시,3705.0000000000,0.0112168377,0.0285738524,3.0000000000
경기도,가평군,3417.0000000000,0.0586166672,0.1369539078,11.0000000000
경기도,고양시 덕양구,7365.9007964803,0.0166973464,0.0426070153,6.1000000000
경기도,고양시 일산동구,4681.4684117830,0.0166973464,0.0428713750,6.1000000000
경기도,고양시 일산서구,4742.6307917367,0.0166973464,0.0460704544,6.1000000000
경기도,과천시,10900.0000000000,0.2040701702,0.5766890641,12.2000000000
경기도,구리시,1831.0000000000,0.0096263544,0.0254397421,2.4000000000
경기도,김포시,5081.0000000000,0.0122481252,0.0325621635,6.4000000000
경기도,남양주시,7866.0000000000,0.0117367775,0.0322638863,3.5000000000
경기도,동두천시,1111.0000000000,0.0120839678,0.0297879186,3.8000000000
경기도,부천시,5523.0000000000,0.0068944941,0.0177070309,8.1000000000
경기도,양주시,2676.0000000000,0.0125100510,0.0328013532,7.7000000000
경기도,양평군,3340.0000000000,0.0305265371,0.0727748121,7.5000000000
경기도,여주시,4607.0000000000,0.0432050717,0.1073817682,9.9000000000
경기도,연천군,246.0000000000,0.0059838000,0.0139132402,4.5000000000
경기도,의정부시,2741.0000000000,0.0063230840,0.0161197365,6.7000000000
경기도,이천시,6799.0000000000,0.0320740832,0.0845994003,6.9000000000
경기도,파주시,5328.0000000000,0.0121688288,0.0324273003,5.9000000000
경기도,포천시,4718.0000000000,0.0334757127,0.0809637396,4.2000000000
경기도,하남시,6253.0000000000,0.0243325382,0.0617696160,5.3000000000
경기도,광명시,5255.0000000000,0.0172574029,0.0455317379,2.0000000000
경기도,광주시,8701.0000000000,0.0244113884,0.0636363636,16.2000000000
경기도,군포시,1991.0000000000,0.0075211828,0.0197940071,6.1000000000
경기도,성남시 수정구,12368.9817317295,0.0548204857,0.1249960258,5.3000000000
경기도,성남시 중원구,11580.0601217213,0.0548204857,0.1302916371,5.3000000000
경기도,성남시 분당구,25015.9581465492,0.0548204857,0.1441177448,5.3000000000
경기도,수원시 장안구,7210.2714014498,0.0265205385,0.0696792690,4.9000000000
경기도,수원시 권선구,9532.3036693131,0.0265205385,0.0674037354,4.9000000000
경기도,수원시 팔달구,4471.3893096307,0.0265205385,0.0600428268,4.9000000000
경기도,수원시 영통구,9518.0356196065,0.0265205385,0.0689802700,4.9000000000
경기도,시흥시,3697.0000000000,0.0080638477,0.0206843690,5.0000000000
경기도,안산시 상록구,4700.4826899042,0.0139242618,0.0348307746,10.2000000000
경기도,안산시 단원구,4145.5173100958,0.0139242618,0.0350756194,10.2000000000
경기도,안성시,3042.0000000000,0.0164872687,0.0410714768,6.2000000000
경기도,안양시 만안구,3478.2009882990,0.0146249206,0.0375534549,8.1000000000
경기도,안양시 동안구,4509.7990117010,0.0146249206,0.0398832546,8.1000000000
