부산광역시,사하구,0.0269444270,0.0092553160,0.0816095810,0.0026605270,0.0564514000,0.0129936200,0.1799134010,0.0162307200,0.70339273700,6.30000000000
부산광역시,서구,0.0313278250,0.0088393420,0.0638955100,0.0027041760,0.0609027460,0.0136277640,0.1678406140,0.0164708900,0.72216462300,3.90000000000
부산광역시,수영구,0.0372979460,0.0104523090,0.0938556250,0.0027761780,0.0732286250,0.0145263490,0.1893769560,0.0208352130,0.67416003300,2.50000000000
부산광역시,연제구,0.0378419700,0.0104236820,0.1059053370,0.0031368120,0.0705509750,0.0175710030,0.2108034970,0.0222307160,0.65723196000,6.30000000000
부산광역시,영도구,0.0309367100,0.0078684030,0.0591241080,0.0028603960,0.0662982400,0.0119784870,0.2049024780,0.0173382580,0.68137595200,7.20000000000
부산광역시,중구,0.0411829020,0.0101265160,0.0570625290,0.0052845320,0.0601863900,0.0148904050,0.1738168380,0.0103347740,0.70968917600,3.20000000000
부산광역시,해운대구,0.0383099700,0.0129138600,0.0944253660,0.0029680920,0.0679001920,0.0150937970,0.1667167080,0.0245141270,0.69692306700,4.60000000000
대구광역시,남구,0.0302695930,0.0055916740,0.0652734700,0.0020204580,0.0554768580,0.0070678750,0.1152406660,0.0116977810,0.77759304500,6.90000000000
대구광역시,달서구,0.0420391290,0.0110017980,0.1031523430,0.0027724960,0.0602227460,0.0148153250,0.1890351970,0.0231349640,0.68074567000,7.20000000000
대구광역시,달성군,0.0391748970,0.0141836520,0.0931848430,0.0026266020,0.0569447360,0.0194158440,0.1604888980,0.0179869720,0.70921762300,4.20000000000
대구광역시,동구,0.0359415950,0.0106664900,0.0928858250,0.0026941510,0.0635254480,0.0134964510,0.1885979400,0.0190866310,0.68839606200,10.40000000000
대구광역시,북구,0.0394923080,0.0103574490,0.1014107710,0.0023551520,0.0595169040,0.0148502220,0.1956284660,0.0214313060,0.67174919400,6.00000000000
대구광역시,서구,0.0290173420,0.0053641530,0.0604976940,0.0024689310,0.0377326090,0.0079751800,0.1631744420,0.0105506840,0.75016429900,9.50000000000
대구광역시,수성구,0.0518481860,0.0165865910,0.1263580720,0.0033981990,0.0901337550,0.0156962990,0.2237107370,0.0346097200,0.61788671900,1.40000000000
대구광역시,중구,0.0459530350,0.0150927190,0.0859088610,0.0038652090,0.0830406310,0.0161663880,0.1792873910,0.0177002010,0.68288418200,7.20000000000
인천광역시,미추홀구,0.0254445610,0.0089051330,0.0565383150,0.0016604360,0.0641478750,0.0075662710,0.1321391800,0.0130546770,0.75869873800,7.60000000000
인천광역시,강화군,0.0486159660,0.0122437410,0.0686820970,0.0033632500,0.1182050070,0.0182711380,0.2111478510,0.0203684460,0.64668871000,4.90000000000
인천광역시,계양구,0.0304564330,0.0096093330,0.0760486480,0.0024033170,0.0706008680,0.0116861760,0.1252006040,0.0177239690,0.74429261500,8.10000000000
인천광역시,남동구,0.0293997030,0.0098744630,0.0850575740,0.0019311500,0.0728816380,0.0147657150,0.1390974550,0.0195998020,0.72921653000,6.00000000000
인천광역시,동구,0.0364439630,0.0086089480,0.0619215590,0.0022526460,0.0666363990,0.0136730350,0.1247162370,0.0151747980,0.75282017300,9.70000000000
인천광역시,부평구,0.0294144430,0.0097285490,0.0774548420,0.0018140350,0.0729419350,0.0117643760,0.1371989160,0.0185559160,0.73406299400,12.00000000000
인천광역시,서구,0.0303609010,0.0114205530,0.0806752650,0.0028280500,0.0678352690,0.0157086780,0.1274139330,0.0213458160,0.73796385800,5.20000000000
인천광역시,연수구,0.0412600110,0.0131980780,0.1025520560,0.0029556860,0.0809738390,0.0183150030,0.1593892150,0.0303043250,0.68551842000,9.20000000000
인천광역시,옹진군,0.0521821630,0.0120809610,0.0619228340,0.0036053130,0.0974699560,0.0384566730,0.1994939910,0.0179000630,0.66040480700,14.30000000000
인천광역시,중구,0.0412696190,0.0127639200,0.0817918540,0.0024640320,0.0712467300,0.0175168160,0.1300681990,0.0192801760,0.72569833700,8.60000000000
광주광역시,광산구,0.0390863190,0.0131572550,0.0918507660,0.0033752580,0.0679218550,0.0156157760,0.1469626150,0.0227239580,0.71345727800,8.00000000000
광주광역시,남구,0.0460274000,0.0139337230,0.0917921210,0.0036016370,0.0865793790,0.0138169760,0.1701642040,0.0260403590,0.67803585300,6.70000000000
광주광역시,동구,0.0435472580,0.0096149360,0.0765810970,0.0039089850,0.0924037340,0.0137222870,0.1588098020,0.0180863480,0.70387397900,5.20000000000
광주광역시,북구,0.0403902670,0.0140845070,0.0868925720,0.0030659000,0.0816472300,0.0139207670,0.1511296680,0.0218819430,0.70613659900,5.10000000000
광주광역시,서구,0.0484563310,0.0186496230,0.1110633210,0.0043785320,0.0771920620,0.0182453180,0.2153566910,0.0286841180,0.63799688600,7.80000000000
대전광역시,대덕구,0.0401571170,0.0191583590,0.0880009880,0.0022826150,0.0716194860,0.0158092230,0.1737518780,0.0184820280,0.68817917600,8.10000000000
대전광역시,동구,0.0352906650,0.0089835460,0.0877813470,0.0021158950,0.0619530080,0.0114958510,0.1545633330,0.0179001670,0.71614052400,2.00000000000
대전광역시,서구,0.0449415120,0.0162123510,0.1153008730,0.0024601360,0.0973061240,0.0143819240,0.2119826240,0.0290947130,0.62160864100,6.70000000000
대전광역시,유성구,0.0522014670,0.0187422980,0.1402132030,0.0032586800,0.1058542790,0.0212772620,0.1796381420,0.0376606360,0.62791589200,2.30000000000
대전광역시,중구,0.0387817390,0.0109718500,0.0805751600,0.0023779100,0.0709367650,0.0114383060,0.1548278170,0.0200170360,0.71592845000,3.80000000000
울산광역시,남구,0.0617524690,0.0262962310,0.1262632840,0.0045780880,0.0595534540,0.0169714890,0.2087837990,0.0294759910,0.64398565700,4.70000000000
울산광역시,동구,0.0423601620,0.0281505040,0.0963389410,0.0037409560,0.0513354690,0.0164870860,0.1716284730,0.0186749100,0.69662418000,7.50000000000
울산광역시,북구,0.0539937040,0.0668570170,0.1260780440,0.0037118380,0.0541108430,0.0226370890,0.2042536060,0.0258071600,0.62358884300,9.50000000000
울산광역시,울주군,0.0534249680,0.0204585410,0.1127669870,0.0031177840,0.0542273840,0.0250341490,0.2187961310,0.0238458380,0.64087297900,4.10000000000
울산광역시,중구,0.0583647650,0.0252828840,0.1053217970,0.0032772100,0.0528973140,0.0180817180,0.1901270670,0.0223535040,0.67438233000,7.30000000000
세종특별자치시,세종시,0.0476473050,0.0180649770,0.1103858450,0.0034457650,0.0744851580,0.0308905040,0.1710946880,0.0330415780,0.66035280300,3.00000000000
경기도,가평군,0.0450670940,0.0148746730,0.0942695590,0.0027639460,0.0754916030,0.0255506790,0.2167693480,0.0168368640,0.64862013700,11.00000000000
경기도,고양시 덕양구,0.0341813830,0.0097552520,0.0894753320,0.0028940480,0.0819514150,0.0152150320,0.1292472130,0.0213527240,0.72058148500,6.10000000000
경기도,고양시 일산동구,0.0419238700,0.0127306610,0.1118298450,0.0025489490,0.0966488130,0.0158757730,0.1541714980,0.0274892150,0.67542447300,6.10000000000
경기도,고양시 일산서구,0.0375031650,0.0133826000,0.1051476590,0.0025414750,0.0970402600,0.0181795160,0.1503690300,0.0309666040,0.68356763000,6.10000000000
경기도,과천시,0.0662729920,0.0181542510,0.1564058570,0.0059250690,0.1463312450,0.0275904720,0.1865498940,0.0403383470,0.58039739900,12.20000000000
경기도,구리시,0.0332252950,0.0101843850,0.0895635260,0.0025929130,0.0693460100,0.0137712470,0.1393690580,0.0232353790,0.72163641600,2.40000000000
경기도,김포시,0.0332533130,0.0117819860,0.0951166350,0.0025111740,0.0861893330,0.0200025270,0.1504888100,0.0262093910,0.69314323200,6.40000000000
경기도,남양주시,0.0328317870,0.0097167180,0.0963410320,0.0020674770,0.0847411310,0.0187915850,0.1459922510,0.0237145530,0.69816320800,3.50000000000
경기도,동두천시,0.0392979990,0.0092760610,0.0651897190,0.0022614630,0.0578907460,0.0118896080,0.1341711130,0.0165479510,0.74583592900,3.80000000000
경기도,부천시,0.0275577097,0.0090073760,0.0754719147,0.0020268763,0.0733851353,0.0124162613,0.1340524340,0.0170084090,0.73849505133,8.10000000000
경기도,양주시,0.0346318920,0.0100539950,0.0783024900,0.0025184430,0.0657300520,0.0184268300,0.1349872430,0.0213144690,0.73181875100,7.70000000000
경기도,양평군,0.0555453910,0.0166855720,0.1047239200,0.0033297960,0.0864771240,0.0455803970,0.2182541130,0.0248819930,0.61314598700,7.50000000000
경기도,여주시,0.0427305950,0.0173737180,0.0856622470,0.0024954760,0.0660650720,0.0351495510,0.1806677470,0.0184026590,0.68407980800,9.90000000000
경기도,연천군,0.0550025600,0.0124281900,0.0795745410,0.0043512880,0.0947045110,0.0301177410,0.1971730850,0.0198794150,0.63511745600,4.50000000000
경기도,의정부시,0.0280277040,0.0095380960,0.0743464330,0.0018544600,0.0646372500,0.0114169970,0.1439543690,0.0167268020,0.73247810200,6.70000000000
경기도,이천시,0.0406147090,0.0159977660,0.0852045020,0.0021174470,0.0678232520,0.0222266970,0.1817172100,0.0199208880,0.68896914100,6.90000000000
경기도,파주시,0.0339060910,0.0099662470,0.0857670650,0.0026552770,0.0736407590,0.0168439020,0.1501192430,0.0219068470,0.70807269300,5.90000000000
경기도,포천시,0.0365771900,0.0095767840,0.0718051870,0.0018541050,0.0490923990,0.0168690460,0.1801296220,0.0148245640,0.70761424700,4.20000000000
경기도,하남시,0.0347343430,0.0105882260,0.1075862980,0.0029365780,0.0867076410,0.0180909760,0.1632489310,0.0227564130,0.68319698200,5.30000000000
경기도,광명시,0.0341739130,0.0098972570,0.0840605960,0.0025578930,0.0757377270,0.0155339500,0.1311094960,0.0206924970,0.73135906500,2.00000000000
경기도,광주시,0.0316144470,0.0081058290,0.0898660010,0.0024608510,0.0768513090,0.0163443310,0.1393055690,0.0181461020,0.71821329400,16.20000000000
경기도,군포시,0.0354990200,0.0117290590,0.1089545780,0.0027972870,0.0847936480,0.0153687900,0.1563734870,0.0241516210,0.68339453900,6.10000000000
경기도,성남시 수정구,0.0311557500,0.0076899140,0.0642863210,0.0021898430,0.0557872400,0.0108756540,0.1191908330,0.0124883290,0.76992502500,5.30000000000
경기도,성남시 중원구,0.0309939460,0.0101129520,0.0712308020,0.0024258800,0.0684364330,0.0123494700,0.1608092410,0.0160855300,0.71908922000,5.30000000000
경기도,성남시 분당구,0.0507187530,0.0150723400,0.1385741980,0.0029887640,0.1184923280,0.0247003720,0.1865338810,0.0388594020,0.61587408400,5.30000000000
경기도,수원시 장안구,0.0377748410,0.0130646490,0.1022909700,0.0023725690,0.0758601120,0.0167498910,0.1559110220,0.0267900700,0.69188093700,4.90000000000
경기도,수원시 권선구,0.0304855530,0.0096592790,0.0846719390,0.0015990920,0.0657417310,0.0146507320,0.1397911280,0.0203922350,0.73136771900,4.90000000000
경기도,수원시 팔달구,0.0296848260,0.0096288920,0.0739981610,0.0026179350,0.0671596050,0.0104589690,0.1283809670,0.0161673430,0.75194748800,4.90000000000
경기도,수원시 영통구,0.0459160090,0.0134248410,0.1278186800,0.0024596390,0.0885263630,0.0216250120,0.1617790290,0.0364323680,0.65968255800,4.90000000000
경기도,시흥시,0.0280803680,0.0080993300,0.0784347350,0.0024039110,0.0575660990,0.0156439120,0.1147590040,0.0184042070,0.75886589200,5.00000000000
경기도,안산시 상록구,0.0277724710,0.0088580110,0.0832340430,0.0020147630,0.0751402520,0.0106886670,0.1276248370,0.0170733830,0.73862614000,10.20000000000
경기도,안산시 단원구,0.0278467510,0.0098335760,0.0901438510,0.0022819150,0.0738913630,0.0134411360,0.1477909340,0.0179762370,0.70883421200,10.20000000000
경기도,안성시,0.0384586110,0.0136867820,0.0867360000,0.0033559600,0.0707657820,0.0212290430,0.1833876510,0.0229381600,0.68486496600,6.20000000000
경기도,안양시 만안구,0.0322153120,0.0096176660,0.0796538670,0.0023824990,0.0775137430,0.0148313170,0.1375970790,0.0184875770,0.72598162100,8.10000000000
경기도,안양시 동안구,0.0408034820,0.0114596690,0.1159591040,0.0029435920,0.0956149310,0.0172509080,0.1685369540,0.0302533720,0.66206258700,8.10000000000
경기도,오산시,0.0315466150,0.0087666100,0.0928865220,0.0019972050,0.0587033330,0.0147318600,0.1167409300,0.0183505590,0.74191889900,5.40000000000
경기도,용인시 처인구,0.0383157600,0.0101829910,0.0879090810,0.0023579820,0.0751119310,0.0184970630,0.1516794080,0.0200457620,0.70548507500,2.70000000000
경기도,용인시 기흥구,0.0423985950,0.0116861880,0.1144297850,0.0024018250,0.1195765520,0.0227769670,0.1589308180,0.0313212730,0.64709661800,2.70000000000
경기도,용인시 수지구,0.0439945880,0.0147411710,0.1407033740,0.0022483760,0.1313092500,0.0243356050,0.1924282870,0.0387415630,0.60101953600,2.70000000000
경기도,의왕시,0.0401418050,0.0109614470,0.1145140930,0.0032357590,0.0950159280,0.0196904710,0.1554920110,0.0266803790,0.67454285500,4.60000000000
경기도,평택시,0.0335065030,0.0119980270,0.0790675000,0.0022795360,0.0612948480,0.0136207470,0.1387247680,0.0198708960,0.73326755300,6.40000000000
경기도,화성시,0.0409341840,0.0137263900,0.1060649670,0.0027281530,0.0748541380,0.0231405390,0.1491255400,0.0281354130,0.69227530800,3.40000000000
강원도,강릉시,0.0474462810,0.0163323350,0.0917325970,0.0022002720,0.0535906560,0.0220261220,0.2528556720,0.0252972710,0.62523992300,3.40000000000
강원도,고성군,0.0589481710,0.0125863460,0.0604314110,0.0025003180,0.0528457010,0.0113997540,0.2252404970,0.0164851460,0.66673729700,3.60000000000
강원도,동해시,0.0503761760,0.0130589010,0.0915553390,0.0027033210,0.0478874050,0.0151900910,0.1586234520,0.0211402580,0.71449209000,5.70000000000
강원도,삼척시,0.0586828260,0.0160881660,0.0903276100,0.0047839260,0.0403090060,0.0245220500,0.2048406240,0.0193837590,0.68254221400,4.00000000000
강원도,속초시,0.0552818830,0.0197849250,0.0809427220,0.0031552850,0.0528671240,0.0139090120,0.1907659620,0.0224733570,0.68506713000,4.90000000000
강원도,양구군,0.0549902820,0.0186349610,0.1022636330,0.0023436610,0.0817994740,0.0253801300,0.2096147250,0.0202926720,0.62495712800,6.00000000000
강원도,양양군,0.0804555470,0.0113427630,0.0715925790,0.0033063920,0.0532696550,0.0246601760,0.2114254220,0.0160727410,0.66224283600,4.10000000000
강원도,영월군,0.0835221750,0.0164454520,0.0943994820,0.0038200060,0.0686953710,0.0385885400,0.2341210750,0.0215603760,0.61683392700,6.00000000000
강원도,원주시,0.0466351390,0.0119397670,0.0925143950,0.0031462100,0.0715238340,0.0159764130,0.1646753860,0.0246789480,0.69498387300,4.60000000000
강원도,인제군,0.0580875780,0.0143391010,0.0920058490,0.0031277930,0.0672678530,0.0229913070,0.1888455600,0.0262409620,0.66244211600,10.10000000000
강원도,정선군,0.0995992760,0.0231708890,0.0849922440,0.0063986560,0.0695773010,0.0245928130,0.1902792140,0.0184850050,0.64513314400,7.20000000000
강원도,철원군,0.0629206020,0.0159517020,0.0943532080,0.0045694980,0.0708133710,0.0234013680,0.2080367780,0.0248137580,0.65559832700,7.90000000000
강원도,춘천시,0.0505403380,0.0140198300,0.1088444440,0.0042703020,0.0791178080,0.0141209570,0.1854708590,0.0245094210,0.66036617000,5.40000000000
강원도,태백시,0.0670713690,0.0359934460,0.0927234150,0.0034650410,0.0689247630,0.0212200170,0.1680410430,0.0260012360,0.66518037000,3.40000000000
강원도,평창군,0.0819609000,0.0176540280,0.0772808060,0.0018957350,0.0609004740,0.0298281990,0.1952310430,0.0194312800,0.67973933600,4.50000000000
강원도,홍천군,0.0499052780,0.0131124400,0.0718026820,0.0026002010,0.0621447940,0.0204672930,0.1868615580,0.0144868320,0.69248913500,9.20000000000
강원도,화천군,0.0707025630,0.0102632750,0.0915761810,0.0058505630,0.0828499180,0.0178491740,0.2012494420,0.0217164960,0.64207447100,7.10000000000
강원도,횡성군,0.0603271980,0.0115598730,0.0817995910,0.0020449900,0.0826516700,0.0254203590,0.2069700070,0.0159338790,0.65439672800,1.90000000000
충청북도,괴산군,0.0674338530,0.0208443190,0.0717764200,0.0040944200,0.0662861750,0.0316076800,0.2324513790,0.0164086980,0.65079562000,2.40000000000
충청북도,단양군,0.0732756850,0.0156960780,0.0700381130,0.0029916810,0.0761854020,0.0267202160,0.2883078560,0.0231547890,0.57862382700,5.00000000000
충청북도,보은군,0.0732509400,0.0140213930,0.0570974270,0.0018430180,0.0469427580,0.0268141080,0.1862532520,0.0163342010,0.70031078300,10.70000000000
충청북도,영동군,0.0727508380,0.0137187290,0.0677866630,0.0025921310,0.0643630940,0.0249675980,0.1695400190,0.0214706670,0.69036265400,6.50000000000
충청북도,옥천군,0.0453555440,0.0119910960,0.0679495460,0.0012924540,0.0466958670,0.0247959600,0.2093535340,0.0181900860,0.68081185200,2.20000000000
충청북도,음성군,0.0488130310,0.0155620430,0.0640183890,0.0021797430,0.0588134270,0.0272666020,0.1667305180,0.0162225720,0.72066264200,7.20000000000
충청북도,제천시,0.0599042500,0.0168535680,0.1019733490,0.0035559180,0.0825361840,0.0222059650,0.2677031920,0.0219188990,0.58424469200,14.90000000000
충청북도,증평군,0.0640011660,0.0139956990,0.1071545720,0.0034260310,0.0668440430,0.0266428550,0.1919670520,0.0290483650,0.66253599200,8.50000000000
충청북도,진천군,0.0453761440,0.0106711650,0.0745654770,0.0027104380,0.0503231680,0.0152201520,0.1375499910,0.0169070680,0.74800508000,6.00000000000
