"시군구별(1)","시군구별(2)",성별(1),2017,2017,2017,2017,2017,2017,2017,2017
"시군구별(1)","시군구별(2)",성별(1),당뇨병,당뇨병,당뇨병,당뇨병,고혈압,고혈압,고혈압,고혈압
"시군구별(1)","시군구별(2)",성별(1),소계,정상,공복혈당장애,당뇨병,소계,정상,고혈압전단계,고혈압
"충북","충주시",남자,494,57,163,274,1677,87,613,977
"충북","충주시",여자,189,21,76,92,561,68,215,278
"충북","제천시",합계,659,64,231,364,1166,99,390,677
"충북","제천시",남자,500,49,161,290,780,58,249,473
"충북","제천시",여자,159,15,70,74,386,41,141,204
"충북","보은군",합계,91,11,30,50,175,34,69,72
"충북","보은군",남자,66,8,18,40,109,16,44,49
"충북","보은군",여자,25,3,12,10,66,18,25,23
"충북","옥천군",합계,189,41,60,88,369,24,137,208
"충북","옥천군",남자,115,24,29,62,261,16,92,153
"충북","옥천군",여자,74,17,31,26,108,8,45,55
"충북","영동군",합계,150,30,53,67,205,17,85,103
"충북","영동군",남자,115,22,44,49,162,12,69,81
"충북","영동군",여자,35,8,9,18,43,5,16,22
"충북","증평군",합계,149,29,37,83,279,22,107,150
"충북","증평군",남자,113,25,27,61,218,12,77,129
"충북","증평군",여자,36,4,10,22,61,10,30,21
"충북","진천군",합계,352,56,116,180,664,54,253,357
"충북","진천군",남자,264,41,89,134,484,30,188,266
"충북","진천군",여자,88,15,27,46,180,24,65,91
"충북","괴산군",합계,89,13,27,49,182,19,65,98
"충북","괴산군",남자,67,11,20,36,109,8,42,59
"충북","괴산군",여자,22,2,7,13,73,11,23,39
"충북","음성군",합계,506,88,153,265,1034,68,379,587
"충북","음성군",남자,363,68,105,190,771,45,275,451
"충북","음성군",여자,143,20,48,75,263,23,104,136
"충북","단양군",합계,99,12,31,56,144,18,43,83
"충북","단양군",남자,81,9,27,45,97,8,27,62
"충북","단양군",여자,18,3,4,11,47,10,16,21
"충남","소계",합계,7977,1424,2670,3883,15052,1774,5549,7729
"충남","소계",남자,6122,1112,2018,2992,11242,1193,4047,6002
"충남","소계",여자,1855,312,652,891,3810,581,1502,1727
"충남","천안시동남구",합계,1098,215,352,531,1882,258,684,940
"충남","천안시동남구",남자,844,173,266,405,1379,188,505,686
"충남","천안시동남구",여자,254,42,86,126,503,70,179,254
"충남","천안시서북구",합계,1514,272,477,765,2960,364,1079,1517
"충남","천안시서북구",남자,1181,218,360,603,2335,271,835,1229
"충남","천안시서북구",여자,333,54,117,162,625,93,244,288
"충남","공주시",합계,384,43,146,195,1089,124,434,531
"충남","공주시",남자,268,31,104,133,679,67,254,358
"충남","공주시",여자,116,12,42,62,410,57,180,173
"충남","보령시",합계,438,82,140,216,730,92,233,405
"충남","보령시",남자,303,46,93,164,475,56,146,273
"충남","보령시",여자,135,36,47,52,255,36,87,132
"충남","아산시",합계,1235,246,393,596,2511,329,866,1316
"충남","아산시",남자,1025,209,337,479,2088,252,710,1126
"충남","아산시",여자,210,37,56,117,423,77,156,190
"충남","서산시",합계,760,135,275,350,1261,139,501,621
"충남","서산시",남자,607,115,209,283,1003,100,383,520
"충남","서산시",여자,153,20,66,67,258,39,118,101
"충남","논산시",합계,397,70,137,190,570,48,218,304
"충남","논산시",남자,290,56,96,138,379,23,144,212
"충남","논산시",여자,107,14,41,52,191,25,74,92
"충남","계룡시",합계,110,17,38,55,186,13,64,109
"충남","계룡시",남자,82,14,29,39,138,9,46,83
"충남","계룡시",여자,28,3,9,16,48,4,18,26
"충남","당진시",합계,670,134,226,310,1328,112,461,755
"충남","당진시",남자,553,110,189,254,1064,72,369,623
"충남","당진시",여자,117,24,37,56,264,40,92,132
"충남","금산군",합계,177,21,60,96,346,17,130,199
"충남","금산군",남자,130,14,40,76,239,9,85,145
"충남","금산군",여자,47,7,20,20,107,8,45,54
"충남","부여군",합계,155,22,54,79,345,39,131,175
"충남","부여군",남자,118,17,42,59,222,20,74,128
"충남","부여군",여자,37,5,12,20,123,19,57,47
"충남","서천군",합계,187,22,66,99,293,37,137,119
"충남","서천군",남자,119,15,34,70,173,15,78,80
"충남","서천군",여자,68,7,32,29,120,22,59,39
"충남","청양군",합계,145,21,45,79,301,68,111,122
"충남","청양군",남자,98,15,31,52,173,34,62,77
"충남","청양군",여자,47,6,14,27,128,34,49,45
"충남","홍성군",합계,321,53,134,134,476,67,183,226
"충남","홍성군",남자,206,27,91,88,318,31,126,161
"충남","홍성군",여자,115,26,43,46,158,36,57,65
"충남","예산군",합계,238,49,78,111,487,42,204,241
"충남","예산군",남자,184,39,60,85,363,31,148,184
"충남","예산군",여자,54,10,18,26,124,11,56,57
"충남","태안군",합계,148,22,49,77,287,25,113,149
"충남","태안군",남자,114,13,37,64,214,15,82,117
"충남","태안군",여자,34,9,12,13,73,10,31,32
"전북","소계",합계,6570,821,2273,3476,8482,822,3355,4305
"전북","소계",남자,4768,602,1648,2518,5771,468,2214,3089
"전북","소계",여자,1802,219,625,958,2711,354,1141,1216
"전북","전주시완산구",합계,1111,122,413,576,1334,88,504,742
"전북","전주시완산구",남자,764,79,292,393,895,56,334,505
"전북","전주시완산구",여자,347,43,121,183,439,32,170,237
"전북","전주시덕진구",합계,1076,101,370,605,1348,109,501,738
"전북","전주시덕진구",남자,782,74,269,439,928,62,337,529
"전북","전주시덕진구",여자,294,27,101,166,420,47,164,209
"전북","군산시",합계,1214,159,408,647,1665,96,755,814
"전북","군산시",남자,978,134,328,516,1286,63,555,668
"전북","군산시",여자,236,25,80,131,379,33,200,146
"전북","익산시",합계,1084,163,325,596,1646,183,623,840
"전북","익산시",남자,805,128,245,432,1090,105,401,584
"전북","익산시",여자,279,35,80,164,556,78,222,256
"전북","정읍시",합계,488,70,158,260,443,45,170,228
"전북","정읍시",남자,335,47,106,182,281,23,99,159
"전북","정읍시",여자,153,23,52,78,162,22,71,69
"전북","남원시",합계,288,36,114,138,464,76,190,198
"전북","남원시",남자,183,23,71,89,257,32,106,119
"전북","남원시",여자,105,13,43,49,207,44,84,79
"전북","김제시",합계,287,49,117,121,277,39,97,141
"전북","김제시",남자,197,33,84,80,181,20,66,95
"전북","김제시",여자,90,16,33,41,96,19,31,46
"전북","완주군",합계,389,32,144,213,476,46,184,246
"전북","완주군",남자,292,26,106,160,337,29,123,185
"전북","완주군",여자,97,6,38,53,139,17,61,61
"전북","진안군",합계,63,7,21,35,93,17,40,36
"전북","진안군",남자,48,6,13,29,62,13,25,24
"전북","진안군",여자,15,1,8,6,31,4,15,12
"전북","무주군",합계,58,9,20,29,122,14,53,55
"전북","무주군",남자,43,5,15,23,78,7,32,39
"전북","무주군",여자,15,4,5,6,44,7,21,16
"전북","장수군",합계,60,5,24,31,92,13,39,40
"전북","장수군",남자,45,4,15,26,57,9,22,26
"전북","장수군",여자,15,1,9,5,35,4,17,14
"전북","임실군",합계,70,8,28,34,86,9,43,34
"전북","임실군",남자,47,7,18,22,59,5,28,26
"전북","임실군",여자,23,1,10,12,27,4,15,8
"전북","순창군",합계,92,18,32,42,106,18,38,50
"전북","순창군",남자,62,12,23,27,54,7,20,27
"전북","순창군",여자,30,6,9,15,52,11,18,23
"전북","고창군",합계,147,22,59,66,183,52,68,63
"전북","고창군",남자,92,10,36,46,105,26,37,42
"전북","고창군",여자,55,12,23,20,78,26,31,21
"전북","부안군",합계,143,20,40,83,147,17,50,80
"전북","부안군",남자,95,14,27,54,101,11,29,61
"전북","부안군",여자,48,6,13,29,46,6,21,19
"전남","소계",합계,8666,1318,3313,4035,7974,916,3330,3728
"전남","소계",남자,6464,917,2431,3116,5414,482,2321,2611
"전남","소계",여자,2202,401,882,919,2560,434,1009,1117
"전남","목포시",합계,1308,234,539,535,1279,106,580,593
"전남","목포시",남자,889,152,352,385,791,65,341,385
"전남","목포시",여자,419,82,187,150,488,41,239,208
"전남","여수시",합계,1852,253,664,935,1342,69,533,740
"전남","여수시",남자,1437,191,507,739,1023,43,413,567
"전남","여수시",여자,415,62,157,196,319,26,120,173
"전남","순천시",합계,1395,203,535,657,1263,176,521,566
"전남","순천시",남자,1088,139,425,524,890,93,379,418
"전남","순천시",여자,307,64,110,133,373,83,142,148
"전남","나주시",합계,350,35,141,174,512,78,198,236
"전남","나주시",남자,260,29,100,131,310,42,114,154
"전남","나주시",여자,90,6,41,43,202,36,84,82
"전남","광양시",합계,908,120,341,447,849,46,461,342
"전남","광양시",남자,757,91,285,381,725,29,411,285
"전남","광양시",여자,151,29,56,66,124,17,50,57
"전남","담양군",합계,157,22,61,74,106,17,29,60
"전남","담양군",남자,111,13,44,54,68,11,22,35
"전남","담양군",여자,46,9,17,20,38,6,7,25
"전남","곡성군",합계,104,23,31,50,115,13,38,64
"전남","곡성군",남자,80,17,24,39,78,6,23,49
"전남","곡성군",여자,24,6,7,11,37,7,15,15
"전남","구례군",합계,78,8,20,50,86,15,27,44
"전남","구례군",남자,50,4,13,33,51,7,16,28
"전남","구례군",여자,28,4,7,17,35,8,11,16
"전남","고흥군",합계,197,35,72,90,417,134,104,179
"전남","고흥군",남자,119,16,42,61,197,49,64,84
"전남","고흥군",여자,78,19,30,29,220,85,40,95
"전남","보성군",합계,154,14,55,85,161,32,48,81
"전남","보성군",남자,105,10,33,62,92,19,26,47
"전남","보성군",여자,49,4,22,23,69,13,22,34
"전남","화순군",합계,372,88,170,114,191,18,83,90
"전남","화순군",남자,256,62,104,90,131,12,55,64
"전남","화순군",여자,116,26,66,24,60,6,28,26
"전남","장흥군",합계,83,12,32,39,94,15,32,47
"전남","장흥군",남자,58,9,24,25,51,6,20,25
"전남","장흥군",여자,25,3,8,14,43,9,12,22
"전남","강진군",합계,70,10,31,29,57,9,26,22
"전남","강진군",남자,48,6,20,22,39,3,20,16
"전남","강진군",여자,22,4,11,7,18,6,6,6
"전남","해남군",합계,147,23,52,72,183,36,79,68
"전남","해남군",남자,97,10,35,52,109,17,48,44
"전남","해남군",여자,50,13,17,20,74,19,31,24
"전남","영암군",합계,329,78,116,135,260,34,125,101
"전남","영암군",남자,265,61,92,112,170,13,80,77
"전남","영암군",여자,64,17,24,23,90,21,45,24
"전남","무안군",합계,339,51,118,170,309,26,145,138
"전남","무안군",남자,255,35,90,130,183,15,82,86
"전남","무안군",여자,84,16,28,40,126,11,63,52
"전남","함평군",합계,113,20,46,47,92,17,26,49
"전남","함평군",남자,76,12,30,34,48,6,11,31
"전남","함평군",여자,37,8,16,13,44,11,15,18
"전남","영광군",합계,232,21,101,110,185,23,90,72
"전남","영광군",남자,171,10,73,88,138,14,68,56
"전남","영광군",여자,61,11,28,22,47,9,22,16
"전남","장성군",합계,151,17,59,75,133,15,38,80
"전남","장성군",남자,104,13,44,47,98,12,28,58
"전남","장성군",여자,47,4,15,28,35,3,10,22
"전남","완도군",합계,91,14,32,45,102,17,40,45
"전남","완도군",남자,67,11,22,34,65,10,28,27
"전남","완도군",여자,24,3,10,11,37,7,12,18
"전남","진도군",합계,55,10,17,28,61,8,21,32
"전남","진도군",남자,39,6,12,21,42,6,15,21
"전남","진도군",여자,16,4,5,7,19,2,6,11
"전남","신안군",합계,181,27,80,74,177,12,86,79
"전남","신안군",남자,132,20,60,52,115,4,57,54
"전남","신안군",여자,49,7,20,22,62,8,29,25
"경북","소계",합계,11555,1735,4243,5577,16470,1233,6788,8449
"경북","소계",남자,8731,1242,3206,4283,12070,694,4941,6435
"경북","소계",여자,2824,493,1037,1294,4400,539,1847,2014
"경북","포항시남구",합계,1355,225,508,622,1894,113,829,952
"경북","포항시남구",남자,1132,192,410,530,1618,63,726,829
"경북","포항시남구",여자,223,33,98,92,276,50,103,123
"경북","포항시북구",합계,1206,183,442,581,1960,128,850,982
"경북","포항시북구",남자,977,152,373,452,1532,75,673,784
"경북","포항시북구",여자,229,31,69,129,428,53,177,198
"경북","경주시",합계,1285,241,409,635,2192,163,778,1251
"경북","경주시",남자,1022,166,339,517,1652,88,571,993
"경북","경주시",여자,263,75,70,118,540,75,207,258
"경북","김천시",합계,495,62,170,263,638,45,260,333
"경북","김천시",남자,345,45,111,189,435,23,164,248
"경북","김천시",여자,150,17,59,74,203,22,96,85
"경북","안동시",합계,706,104,248,354,888,113,313,462
"경북","안동시",남자,476,61,166,249,516,58,173,285
"경북","안동시",여자,230,43,82,105,372,55,140,177
"경북","구미시",합계,2026,206,814,1006,2912,143,1445,1324
"경북","구미시",남자,1547,134,622,791,2257,98,1083,1076
"경북","구미시",여자,479,72,192,215,655,45,362,248
"경북","영주시",합계,532,92,199,241,764,101,309,354
"경북","영주시",남자,387,62,145,180,477,50,189,238
"경북","영주시",여자,145,30,54,61,287,51,120,116
"경북","영천시",합계,484,97,173,214,520,42,197,281
"경북","영천시",남자,338,64,116,158,350,17,141,192
"경북","영천시",여자,146,33,57,56,170,25,56,89
"경북","상주시",합계,186,25,57,104,239,37,94,108
"경북","상주시",남자,125,18,37,70,162,21,70,71
"경북","상주시",여자,61,7,20,34,77,16,24,37
"경북","문경시",합계,275,31,100,144,308,37,96,175
"경북","문경시",남자,174,17,59,98,211,22,61,128
"경북","문경시",여자,101,14,41,46,97,15,35,47
"경북","경산시",합계,1200,236,443,521,1293,92,474,727
"경북","경산시",남자,893,169,337,387,911,55,329,527
"경북","경산시",여자,307,67,106,134,382,37,145,200
"경북","군위군",합계,132,26,54,52,201,6,104,91
"경북","군위군",남자,85,17,32,36,115,5,57,53
"경북","군위군",여자,47,9,22,16,86,1,47,38
"경북","의성군",합계,154,27,65,62,207,23,90,94
"경북","의성군",남자,102,18,45,39,127,13,55,59
"경북","의성군",여자,52,9,20,23,80,10,35,35
"경북","청송군",합계,70,6,25,39,92,7,32,53
"경북","청송군",남자,53,5,20,28,59,4,15,40
"경북","청송군",여자,17,1,5,11,33,3,17,13
"경북","영양군",합계,32,7,10,15,67,10,25,32
"경북","영양군",남자,22,5,7,10,39,5,14,20
"경북","영양군",여자,10,2,3,5,28,5,11,12
"경북","영덕군",합계,71,9,28,34,100,10,34,56
"경북","영덕군",남자,43,5,14,24,64,6,18,40
"경북","영덕군",여자,28,4,14,10,36,4,16,16
"경북","청도군",합계,126,20,42,64,174,27,78,69
"경북","청도군",남자,87,14,27,46,111,17,47,47
"경북","청도군",여자,39,6,15,18,63,10,31,22
"경북","고령군",합계,107,11,32,64,170,17,63,90
"경북","고령군",남자,85,8,24,53,115,8,48,59
"경북","고령군",여자,22,3,8,11,55,9,15,31
"경북","성주군",합계,107,5,31,71,202,13,78,111
"경북","성주군",남자,76,3,24,49,135,7,48,80
"경북","성주군",여자,31,2,7,22,67,6,30,31
"경북","칠곡군",합계,513,45,200,268,965,46,356,563
"경북","칠곡군",남자,405,34,161,210,690,27,249,414
"경북","칠곡군",여자,108,11,39,58,275,19,107,149
"경북","예천군",합계,119,17,39,63,172,17,70,85
"경북","예천군",남자,81,13,25,43,100,6,41,53
"경북","예천군",여자,38,4,14,20,72,11,29,32
"경북","봉화군",합계,145,22,56,67,168,25,74,69
"경북","봉화군",남자,110,13,42,55,105,11,53,41
"경북","봉화군",여자,35,9,14,12,63,14,21,28
"경북","울진군",합계,210,34,93,83,315,15,129,171
"경북","울진군",남자,149,23,66,60,269,12,109,148
"경북","울진군",여자,61,11,27,23,46,3,20,23
"경북","울릉군",합계,19,4,5,10,29,3,10,16
"경북","울릉군",남자,17,4,4,9,20,3,7,10
"경북","울릉군",여자,2,-,1,1,9,-,3,6
"경남","소계",합계,17073,3252,6294,7527,20908,1593,9054,10261
"경남","소계",남자,13470,2455,4951,6064,16108,953,7034,8121
"경남","소계",여자,3603,797,1343,1463,4800,640,2020,2140
"경남","창원시 의창구",합계,1663,343,637,683,2032,177,913,942
"경남","창원시 의창구",남자,1268,241,477,550,1491,107,685,699
"경남","창원시 의창구",여자,395,102,160,133,541,70,228,243
"경남","창원시 성산구",합계,1667,360,613,694,1971,131,966,874
"경남","창원시 성산구",남자,1453,313,531,609,1667,87,835,745
"경남","창원시 성산구",여자,214,47,82,85,304,44,131,129
"경남","창원시 마산합포구",합계,985,154,388,443,999,78,460,461
"경남","창원시 마산합포구",남자,767,120,286,361,766,52,351,363
"경남","창원시 마산합포구",여자,218,34,102,82,233,26,109,98
"경남","창원시 마산회원구",합계,1236,204,461,571,1432,65,620,747
"경남","창원시 마산회원구",남자,946,156,353,437,1050,41,438,571
"경남","창원시 마산회원구",여자,290,48,108,134,382,24,182,176
"경남","창원시 진해구",합계,1251,222,466,563,1304,106,561,637
"경남","창원시 진해구",남자,1026,172,378,476,1070,75,473,522
"경남","창원시 진해구",여자,225,50,88,87,234,31,88,115
"경남","진주시",합계,1206,181,409,616,1399,130,427,842
"경남","진주시",남자,931,125,330,476,1050,69,313,668
"경남","진주시",여자,275,56,79,140,349,61,114,174
"경남","통영시",합계,542,117,226,199,655,64,272,319
"경남","통영시",남자,397,88,162,147,470,37,189,244
"경남","통영시",여자,145,29,64,52,185,27,83,75
"경남","사천시",합계,420,73,151,196,502,76,186,240
"경남","사천시",남자,319,43,120,156,376,39,131,206
"경남","사천시",여자,101,30,31,40,126,37,55,34
"경남","김해시",합계,2695,470,950,1275,3321,295,1376,1650
"경남","김해시",남자,2148,369,758,1021,2577,174,1073,1330
"경남","김해시",여자,547,101,192,254,744,121,303,320
"경남","밀양시",합계,424,60,162,202,541,40,216,285
"경남","밀양시",남자,316,41,115,160,369,18,158,193
"경남","밀양시",여자,108,19,47,42,172,22,58,92
"경남","거제시",합계,1447,384,545,518,2447,68,1122,1257
"경남","거제시",남자,1240,321,471,448,2160,46,989,1125
"경남","거제시",여자,207,63,74,70,287,22,133,132
"경남","양산시",합계,1877,362,700,815,2384,160,1193,1031
"경남","양산시",남자,1431,252,530,649,1717,87,892,738
"경남","양산시",여자,446,110,170,166,667,73,301,293
"경남","의령군",합계,97,14,44,39,86,3,38,45
"경남","의령군",남자,75,10,34,31,70,3,32,35
"경남","의령군",여자,22,4,10,8,16,-,6,10
"경남","함안군",합계,367,78,111,178,440,35,176,229
"경남","함안군",남자,313,69,93,151,328,26,122,180
"경남","함안군",여자,54,9,18,27,112,9,54,49
"경남","창녕군",합계,312,76,108,128,342,35,107,200
"경남","창녕군",남자,211,45,79,87,244,17,71,156
"경남","창녕군",여자,101,31,29,41,98,18,36,44
"경남","고성군",합계,244,52,85,107,248,20,102,126
"경남","고성군",남자,180,31,67,82,178,11,71,96
"경남","고성군",여자,64,21,18,25,70,9,31,30
"경남","남해군",합계,109,21,39,49,160,21,80,59
"경남","남해군",남자,76,15,26,35,97,13,47,37
"경남","남해군",여자,33,6,13,14,63,8,33,22
"경남","하동군",합계,98,14,31,53,136,19,52,65
"경남","하동군",남자,74,7,22,45,81,11,33,37
"경남","하동군",여자,24,7,9,8,55,8,19,28
"경남","산청군",합계,84,16,29,39,114,8,42,64
"경남","산청군",남자,59,10,21,28,75,3,30,42
"경남","산청군",여자,25,6,8,11,39,5,12,22
"경남","함양군",합계,100,15,43,42,111,12,41,58
"경남","함양군",남자,68,6,29,33,70,9,23,38
"경남","함양군",여자,32,9,14,9,41,3,18,20
"경남","거창군",합계,140,24,53,63,167,31,56,80
"경남","거창군",남자,94,15,35,44,119,17,43,59
"경남","거창군",여자,46,9,18,19,48,14,13,21
"경남","합천군",합계,109,12,43,54,117,19,48,50
"경남","합천군",남자,78,6,34,38,83,11,35,37
"경남","합천군",여자,31,6,9,16,34,8,13,13
"제주","소계",합계,1987,184,678,1125,2941,142,829,1970
"제주","소계",남자,1487,132,491,864,2064,77,539,1448
"제주","소계",여자,500,52,187,261,877,65,290,522
"제주","제주시",합계,1536,139,526,871,2221,72,571,1578
"제주","제주시",남자,1157,102,385,670,1605,49,384,1172
"제주","제주시",여자,379,37,141,201,616,23,187,406
"제주","서귀포시",합계,451,45,152,254,720,70,258,392
"제주","서귀포시",남자,330,30,106,194,459,28,155,276
"제주","서귀포시",여자,121,15,46,60,261,42,103,116
