"시군구별(1)","시군구별(2)",성별(1),2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018
"시군구별(1)","시군구별(2)",성별(1),일반질환의심,일반질환의심,일반질환의심,일반질환의심,일반질환의심,일반질환의심,일반질환의심,일반질환의심,일반질환의심,고혈압당뇨병 질환의심,고혈압당뇨병 질환의심,고혈압당뇨병 질환의심
"시군구별(1)","시군구별(2)",성별(1),실인원,폐결핵,기타흉부질환,이상지질혈증,간장질환,신장질환,빈혈증,골다공증,기타질환,실인원,고혈압,당뇨병
"대구","달성군",합계,27538,31,3456,6571,12863,2925,1369,505,6410,7440,5283,2554
"대구","달성군",남자,18186,21,1952,4340,10147,1710,501,-,4099,5143,3652,1797
"대구","달성군",여자,9352,10,1504,2231,2716,1215,868,505,2311,2297,1631,757
"인천","소계",합계,351479,492,34973,80685,157103,43304,12111,5662,136633,92903,64262,34031
"인천","소계",남자,217586,331,18951,51758,116194,24078,4596,-,84313,63679,43974,23865
"인천","소계",여자,133893,161,16022,28927,40909,19226,7515,5662,52320,29224,20288,10166
"인천","중구",합계,15203,22,1488,3446,6798,1790,524,193,6057,3909,2649,1478
"인천","중구",남자,9870,15,846,2344,5204,1101,204,-,3868,2756,1890,1023
"인천","중구",여자,5333,7,642,1102,1594,689,320,193,2189,1153,759,455
"인천","동구",합계,9601,15,1315,1995,4095,1105,338,153,3999,2484,1501,1121
"인천","동구",남자,5709,13,676,1237,2998,667,161,-,2200,1638,989,755
"인천","동구",여자,3892,2,639,758,1097,438,177,153,1799,846,512,366
"인천","남구",합계,54924,63,5487,11580,23771,7323,1747,765,24509,14008,9400,5446
"인천","남구",남자,32384,40,3074,7183,17048,4074,754,-,13448,9378,6351,3683
"인천","남구",여자,22540,23,2413,4397,6723,3249,993,765,11061,4630,3049,1763
"인천","연수구",합계,38480,64,3736,8988,17523,4645,1180,543,15121,9976,7265,3229
"인천","연수구",남자,24890,37,2080,5857,13201,2599,409,-,10367,7049,5118,2329
"인천","연수구",여자,13590,27,1656,3131,4322,2046,771,543,4754,2927,2147,900
"인천","남동구",합계,63718,70,7455,15010,28740,7648,2137,1100,23015,16894,12080,5799
"인천","남동구",남자,40038,49,3848,9661,21623,4156,779,-,15001,11830,8436,4164
"인천","남동구",여자,23680,21,3607,5349,7117,3492,1358,1100,8014,5064,3644,1635
"인천","부평구",합계,59033,91,5957,13675,26467,7302,2223,1138,21070,15790,10785,5944
"인천","부평구",남자,36244,62,3088,8659,19423,4104,838,-,13261,10659,7273,4118
"인천","부평구",여자,22789,29,2869,5016,7044,3198,1385,1138,7809,5131,3512,1826
"인천","계양구",합계,37595,52,2835,9180,16625,3994,1394,679,15053,9958,6882,3649
"인천","계양구",남자,22760,38,1560,5689,12055,2230,460,-,9088,6683,4550,2561
"인천","계양구",여자,14835,14,1275,3491,4570,1764,934,679,5965,3275,2332,1088
"인천","서구",합계,60355,97,5453,14183,28088,7542,2046,883,22327,16517,11353,6143
"인천","서구",남자,38535,65,3091,9517,21015,4279,704,-,14252,11602,7923,4448
"인천","서구",여자,21820,32,2362,4666,7073,3263,1342,883,8075,4915,3430,1695
"인천","강화군",합계,8491,14,679,1849,3190,1535,413,175,3553,2419,1677,897
"인천","강화군",남자,4559,8,390,1084,2166,578,212,-,1827,1445,1000,553
"인천","강화군",여자,3932,6,289,765,1024,957,201,175,1726,974,677,344
"인천","옹진군",합계,4079,4,568,779,1806,420,109,33,1929,948,670,325
"인천","옹진군",남자,2597,4,298,527,1461,290,75,-,1001,639,444,231
"인천","옹진군",여자,1482,-,270,252,345,130,34,33,928,309,226,94
"광주","소계",합계,152433,166,14883,39582,68467,18408,6657,2946,46617,35546,20550,16730
