"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),합계,합계,합계,종합병원 (개),종합병원 (개),종합병원 (개),병원 (개),병원 (개),의원 (개),의원 (개),특수병원 (개),특수병원 (개),요양병원 (개),요양병원 (개),치과병(의)원 (개),치과병(의)원 (개),한방병원 (개),한방병원 (개),한의원 (개),한의원 (개),조산소 (개),조산소 (개),부속병·의원 (개),부속병·의원 (개),보건의료원 (개),보건소 (개),보건지소 (개),보건진료소 (개)
"행정구역별(1)",행정구역별(2),소계,병원수 (개),병상수 (개),병상확보율 (%),병원수,병상수,만명당종합병원수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,소계,소계,소계,소계
"대구광역시",남구,153963,238,4456,2.89,2,1785,0.13,8,1197,103,126,0,0,8,1348,55,0,0,0,62,0,0,0,0,0,0,1,0,0
"대구광역시",북구,446201,540,6427,1.44,2,757,0.04,19,2800,244,610,1,350,9,1910,142,0,0,0,120,0,0,0,3,0,0,1,1,0
"대구광역시",수성구,440743,718,3602,0.82,1,285,0.02,17,1458,324,423,0,0,7,1357,165,0,1,79,201,0,0,0,2,0,0,1,0,0
"대구광역시",달서구,586532,774,7776,1.33,2,699,0.03,33,4587,354,452,0,0,12,2038,198,0,0,0,175,0,0,0,0,0,0,1,1,0
"대구광역시",달성군,248890,242,2332,0.94,0,0,0.00,7,1111,112,215,0,0,6,1006,59,0,0,0,56,0,0,0,2,0,0,1,8,8
"인천광역시",소계,3011138,3201,34676,1.15,19,8195,0.06,63,7345,1489,4367,6,537,73,12717,887,8,22,1298,634,207,3,2,5,0,0,10,27,27
"인천광역시",중구,121838,104,2169,1.78,2,1141,0.16,1,60,45,37,0,0,5,831,34,0,1,100,16,0,0,0,0,0,0,1,2,1
"인천광역시",동구,70387,85,797,1.13,2,559,0.28,0,0,41,238,0,0,0,0,25,0,0,0,17,0,0,0,0,0,0,1,0,0
"인천광역시",남구,427604,441,5410,1.27,2,655,0.05,11,1305,202,489,0,0,14,2641,119,0,3,187,88,133,0,0,2,0,0,1,1,0
"인천광역시",연수구,344277,341,1988,0.58,2,506,0.06,5,393,158,387,0,0,4,660,99,3,1,39,71,0,0,0,1,0,0,1,1,0
"인천광역시",남동구,548759,685,7037,1.28,1,1400,0.02,13,1665,329,860,0,0,16,2940,186,0,3,170,136,0,1,2,0,0,0,1,1,0
"인천광역시",부평구,552162,640,5718,1.04,3,1483,0.05,10,1265,307,1059,0,0,9,1512,176,5,6,345,127,49,0,0,2,0,0,1,1,0
"인천광역시",계양구,326892,359,4577,1.40,2,719,0.06,8,760,158,539,1,268,11,2073,101,0,4,193,73,25,1,0,0,0,0,1,1,0
"인천광역시",서구,527935,480,5779,1.09,5,1732,0.09,12,1538,226,719,3,0,9,1526,132,0,4,264,88,0,1,0,0,0,0,1,0,0
"인천광역시",강화군,69543,61,1163,1.67,0,0,0.00,2,329,22,31,2,269,5,534,14,0,0,0,16,0,0,0,0,0,0,1,12,14
"인천광역시",옹진군,21741,5,38,0.17,0,0,0.00,1,30,1,8,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,8,12
"광주광역시",소계,1485049,2062,39073,2.63,21,6992,0.14,75,7805,899,2789,4,820,54,14798,607,33,80,5737,312,99,0,0,10,0,0,5,4,10
"광주광역시",동구,96786,228,6086,6.29,3,2033,0.31,6,944,113,551,1,216,8,1937,56,5,5,371,33,29,0,0,3,0,0,1,0,0
"광주광역시",서구,308591,517,5669,1.84,4,800,0.13,19,1520,240,510,1,230,8,1714,146,14,11,846,87,35,0,0,1,0,0,1,1,1
"광주광역시",남구,219855,307,6483,2.95,3,1043,0.14,12,1334,122,378,0,0,8,2461,101,0,17,1267,44,0,0,0,0,0,0,1,1,2
"광주광역시",북구,443532,569,11045,2.49,5,1104,0.11,23,2475,237,832,1,78,15,4260,170,14,32,2272,83,10,0,0,3,0,0,1,1,0
"광주광역시",광산구,416285,441,9790,2.35,6,2012,0.14,15,1532,187,518,1,296,15,4426,134,0,15,981,65,25,0,0,3,0,0,1,1,7
"대전광역시",소계,1519658,2178,21064,1.39,10,5457,0.07,39,2940,1037,3165,5,1244,52,7653,517,50,6,485,503,60,1,0,8,10,0,5,7,8
"대전광역시",동구,234726,327,3209,1.37,1,286,0.04,3,222,155,493,1,141,12,1988,71,-,1,79,82,-,-,-,1,-,-,1,1,1
"대전광역시",중구,250433,376,5856,2.34,3,2404,0.12,4,317,179,672,1,299,13,2088,88,5,1,50,86,21,1,-,-,-,-,1,1,1
"대전광역시",서구,490775,839,7612,1.55,3,1838,0.06,22,1589,402,1253,1,413,12,2138,209,14,4,356,183,11,-,-,3,-,-,1,2,1
"대전광역시",유성구,354519,417,1627,0.46,1,242,0.03,6,412,190,354,1,199,10,358,100,25,-,-,105,27,-,-,4,10,-,1,2,4
"대전광역시",대덕구,189205,219,2760,1.46,2,687,0.11,4,400,111,393,1,192,5,1081,49,6,-,-,47,1,-,-,-,-,-,1,1,1
"울산광역시",소계,1185645,1346,15243,1.29,8,3097,0.07,40,4068,587,1194,0,0,41,6737,381,13,2,126,278,8,0,0,9,0,0,5,8,9
"울산광역시",중구,240858,228,2519,1.05,2,855,0.08,10,638,100,62,-,-,5,964,67,-,-,-,44,-,-,-,-,-,-,1,-,-
"울산광역시",남구,340367,608,5669,1.67,3,757,0.09,18,1681,266,416,-,-,17,2676,177,13,2,126,123,-,-,-,2,-,-,1,1,-
"울산광역시",동구,173096,183,2173,1.26,1,984,0.06,1,41,86,433,-,-,4,715,49,-,-,-,39,-,-,-,3,-,-,1,-,-
"울산광역시",북구,203234,151,1537,0.76,1,263,0.05,3,378,64,161,-,-,5,735,45,-,-,-,32,-,-,-,1,-,-,1,-,-
"울산광역시",울주군,228090,176,3345,1.47,1,238,0.04,8,1330,71,122,-,-,10,1647,43,-,-,-,40,8,-,-,3,-,-,1,7,9
"세종특별자치시",소계,284225,300,1295,0.46,0,0,0.00,1,78,145,257,0,0,7,940,72,5,0,0,66,15,0,0,9,0,0,1,10,7
"경기도",소계,13255523,14106,129793,0.98,61,24702,0.05,252,27624,6571,14809,26,7316,298,51501,3823,109,46,2330,2975,1209,8,10,46,183,1,43,122,160
"경기도",수원시,1240480,1528,11694,0.94,4,2581,0.03,34,2967,696,1262,2,448,21,4174,423,0,3,139,335,84,0,0,10,39,0,4,0,0
"경기도",성남시,984446,1561,9626,0.98,6,3952,0.06,17,1732,729,1079,1,188,13,2412,445,3,3,179,341,78,0,0,6,3,0,3,1,0
