"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),총인구 (명),총인구 (명),총인구 (명),합계 (명),합계 (명),합계 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 취득한 자 (명),한국국적을 취득한 자 (명),한국국적을 취득한 자 (명),외국인주민자녀(출생) (명),외국인주민자녀(출생) (명),외국인주민자녀(출생) (명)
"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),소계,소계,소계,소계,소계,소계,소계,소계,소계,외국인근로자,외국인근로자,외국인근로자,결혼이민자,결혼이민자,결혼이민자,유학생,유학생,유학생,외국국적동포,외국국적동포,외국국적동포,기타외국인,기타외국인,기타외국인,소계,소계,소계,소계,소계,소계
"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여
"부산광역시",동구,소계,85673,41817,43856,3119,1423,1696,2517,1207,1310,481,276,205,255,36,219,24,9,15,350,147,203,1407,739,668,251,47,204,351,169,182
"부산광역시",영도구,소계,117959,59370,58589,2890,1628,1262,2137,1357,780,713,682,31,288,33,255,245,121,124,142,69,73,749,452,297,277,28,249,476,243,233
"부산광역시",부산진구,소계,352390,169565,182825,4960,1976,2984,3375,1380,1995,308,196,112,679,94,585,683,314,369,261,118,143,1444,658,786,530,56,474,1055,540,515
"부산광역시",동래구,소계,260986,126910,134076,2237,855,1382,1381,541,840,217,133,84,362,49,313,39,12,27,146,60,86,617,287,330,279,25,254,577,289,288
"부산광역시",남구,소계,278849,137062,141787,8771,4320,4451,7483,3830,3653,325,247,78,501,88,413,3945,2143,1802,218,83,135,2494,1269,1225,388,37,351,900,453,447
"부산광역시",북구,소계,285098,140888,144210,4676,2014,2662,3123,1439,1684,176,99,77,508,49,459,1150,733,417,158,71,87,1131,487,644,536,55,481,1017,520,497
"부산광역시",해운대구,소계,392846,190184,202662,6847,3348,3499,5082,2611,2471,678,470,208,789,224,565,680,358,322,554,259,295,2381,1300,1081,537,85,452,1228,652,576
"부산광역시",사하구,소계,319828,159399,160429,7999,4367,3632,5833,3575,2258,2036,1876,160,855,110,745,390,176,214,439,240,199,2113,1173,940,796,84,712,1370,708,662
"부산광역시",금정구,소계,244726,119368,125358,6627,2807,3820,5622,2432,3190,367,281,86,438,60,378,2617,1025,1592,177,74,103,2023,992,1031,351,50,301,654,325,329
"부산광역시",강서구,소계,128809,68244,60565,7544,6013,1531,6749,5725,1024,4060,3919,141,369,69,300,19,*,15,246,148,98,2055,1585,470,239,29,210,556,259,297
"부산광역시",연제구,소계,203959,98035,105924,1825,737,1088,1108,446,662,143,97,46,309,50,259,35,15,20,107,52,55,514,232,282,212,28,184,505,263,242
"부산광역시",수영구,소계,170414,80762,89652,2634,1231,1403,1852,926,926,372,261,111,384,102,282,40,17,23,261,97,164,795,449,346,254,41,213,528,264,264
"부산광역시",사상구,소계,222618,111847,110771,8648,4255,4393,6720,3596,3124,1170,1067,103,749,111,638,1965,896,1069,308,164,144,2528,1358,1170,726,57,669,1202,602,600
"부산광역시",기장군,소계,160732,79609,81123,3652,2220,1432,2721,1873,848,1170,1102,68,400,64,336,13,*,9,161,94,67,977,609,368,310,32,278,621,315,306
"대구광역시",소계,소계,2429940,1203754,1226186,53023,26942,26081,40092,22181,17911,9358,7760,1598,5382,869,4513,5960,3166,2794,3212,1654,1558,16180,8732,7448,4330,449,3881,8601,4312,4289
"대구광역시",중구,소계,75561,36413,39148,1222,582,640,899,449,450,131,91,40,133,32,101,59,32,27,78,31,47,498,263,235,106,24,82,217,109,108
"대구광역시",동구,소계,337439,165927,171512,4261,1568,2693,2541,896,1645,297,180,117,734,84,650,68,29,39,232,112,120,1210,491,719,542,56,486,1178,616,562
"대구광역시",서구,소계,175243,87869,87374,4867,2368,2499,3352,1859,1493,829,703,126,601,90,511,64,41,23,304,166,138,1554,859,695,547,45,502,968,464,504
"대구광역시",남구,소계,147500,70522,76978,2560,1032,1528,1845,760,1085,121,56,65,289,45,244,431,226,205,178,61,117,826,372,454,212,24,188,503,248,255
"대구광역시",북구,소계,446050,222873,223177,9291,4360,4931,6966,3506,3460,1115,873,242,845,97,748,1995,1033,962,305,137,168,2706,1366,1340,730,67,663,1595,787,808
"대구광역시",수성구,소계,415283,202137,213146,3536,1529,2007,2474,1095,1379,414,231,183,475,98,377,283,138,145,250,101,149,1052,527,525,310,59,251,752,375,377
"대구광역시",달서구,소계,574390,285722,288668,16466,9068,7398,13313,7937,5376,3287,2896,391,1402,260,1142,2970,1616,1354,616,333,283,5038,2832,2206,1143,97,1046,2010,1034,976
"대구광역시",달성군,소계,258474,132291,126183,10820,6435,4385,8702,5679,3023,3164,2730,434,903,163,740,90,51,39,1249,713,536,3296,2022,1274,740,77,663,1378,679,699
"인천광역시",소계,소계,2952237,1484528,1467709,130292,68659,61633,100174,56990,43184,25209,20321,4888,11545,2710,8835,6068,3108,2960,18942,8894,10048,38410,21957,16453,14666,3730,10936,15452,7939,7513
"인천광역시",중구,소계,131863,68277,63586,6800,3450,3350,5251,2822,2429,1092,774,318,695,144,551,37,17,20,891,423,468,2536,1464,1072,762,208,554,787,420,367
"인천광역시",동구,소계,63003,31760,31243,1860,930,930,1259,707,552,369,313,56,206,34,172,*,*,*,185,84,101,497,275,222,262,46,216,339,177,162
