"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),합계,합계,합계,아동복지시설,아동복지시설,노인복지시설,노인복지시설,장애인복지시설,장애인복지시설,여성복지시설,여성복지시설,정신질환자요양시설,정신질환자요양시설,부랑인시설,부랑인시설
"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명),시설수 (개소),생활인원수 (명)
"인천광역시",남구,427604,278,2103,6,213,254,1678,12,99,4,73,-,0,2,40
"인천광역시",연수구,344277,210,952,-,-,199,735,9,146,2,71,0,0,0,-
"인천광역시",남동구,548759,313,2421,2,12,306,2367,4,41,0,0,0,0,1,1
"인천광역시",부평구,552162,307,2544,5,188,286,2048,15,298,1,10,0,0,0,-
"인천광역시",계양구,326892,275,1732,-,-,267,1605,5,88,1,3,0,0,2,36
"인천광역시",서구,527935,376,3165,6,30,356,2688,10,64,1,33,1,72,2,278
"인천광역시",강화군,69543,301,1481,1,56,291,1118,8,187,0,0,1,120,0,-
"인천광역시",옹진군,21741,79,200,-,-,76,60,3,140,0,0,0,0,0,-
"광주광역시",소계,1485049,367,8876,12,563,315,7206,23,761,16,229,0,0,1,117
"광주광역시",동구,96786,40,1286,6,270,28,760,2,125,3,14,0,0,1,117
"광주광역시",서구,308591,72,1596,0,0,66,1503,2,60,4,33,0,0,0,0
"광주광역시",남구,219855,86,1813,2,140,74,1410,4,137,6,126,0,0,0,0
"광주광역시",북구,443532,76,1694,2,86,65,1418,8,179,1,11,0,0,0,0
"광주광역시",광산구,416285,93,2487,2,67,82,2115,7,260,2,45,0,0,0,0
"대전광역시",소계,1519658,1202,9810,32,594,1075,7091,72,1149,11,156,4,557,8,263
"대전광역시",동구,234726,254,2054,8,236,217,1474,21,124,1,21,1,102,6,97
"대전광역시",중구,250433,215,1872,7,88,193,1609,9,88,5,67,0,0,1,20
"대전광역시",서구,490775,307,2634,7,132,277,1857,18,430,4,53,1,162,0,0
"대전광역시",유성구,354519,244,1695,8,94,224,1173,10,135,0,0,2,293,0,0
"대전광역시",대덕구,189205,182,1555,2,44,164,978,14,372,1,15,0,0,1,146
"울산광역시",소계,1185645,402,17101,30,456,322,15263,40,1237,9,114,-,-,1,31
"울산광역시",중구,240858,160,6220,10,51,144,6072,3,28,3,69,-,-,-,-
"울산광역시",남구,340367,29,930,4,19,17,833,5,32,2,15,-,-,1,31
"울산광역시",동구,173096,32,8435,11,236,11,7526,10,673,-,-,-,-,-,-
"울산광역시",북구,203234,159,516,2,12,139,242,15,254,3,8,-,-,-,-
"울산광역시",울주군,228090,22,1000,3,138,11,590,7,250,1,22,-,-,-,-
"세종특별자치시",소계,284225,9,291,2,29,-,-,4,160,2,0,0,0,1,102
"경기도",소계,13255523,12735,73327,26,1116,12005,63398,645,6258,38,440,6,1365,15,750
"경기도",수원시,1240480,672,5037,4,188,617,4579,44,155,3,44,-,-,4,71
"경기도",성남시,984446,525,4660,-,-,477,4304,42,275,4,40,-,-,2,41
"경기도",의정부시,445700,378,3285,2,104,358,3101,16,74,2,6,-,-,-,-
"경기도",안양시,594697,321,1860,3,232,297,1527,17,65,3,20,-,-,1,16
"경기도",부천시,871674,574,4115,-,-,542,3913,29,126,2,55,-,-,1,21
"경기도",광명시,338633,154,602,-,-,144,558,9,34,1,10,-,-,-,-
"경기도",평택시,502870,652,2468,3,150,625,2162,22,135,2,21,-,-,-,-
"경기도",동두천시,100266,180,1480,2,68,169,1092,6,9,1,20,1,97,1,194
"경기도",안산시,731443,440,3577,-,-,395,3196,42,348,2,24,-,-,1,9
"경기도",고양시,1054236,805,6254,1,48,752,5455,46,491,5,4,1,256,-,-
"경기도",과천시,57738,43,188,-,-,37,188,6,-,-,-,-,-,-,-
"경기도",구리시,201459,176,898,-,-,163,832,13,66,-,-,-,-,-,-
"경기도",남양주시,672120,750,4698,-,-,726,4326,23,360,1,12,-,-,-,-
"경기도",오산시,221865,154,1110,-,-,145,810,8,112,-,-,1,188,-,-
"경기도",시흥시,451695,380,1999,1,34,357,1802,20,120,1,12,-,-,1,31
"경기도",군포시,287988,189,1334,-,-,174,1273,14,52,1,9,-,-,-,-
"경기도",의왕시,156957,148,602,1,44,138,535,9,23,-,-,-,-,-,-
"경기도",하남시,234634,175,973,-,-,165,897,10,76,-,-,-,-,-,-
"경기도",용인시,1021007,999,5846,1,43,952,5193,42,332,3,42,1,236,-,-
"경기도",파주시,448524,529,2335,2,94,501,1884,25,341,1,16,-,-,-,-
"경기도",이천시,220021,462,1479,-,-,440,1097,22,382,-,-,-,-,-,-
"경기도",안성시,193442,544,2342,1,47,519,1989,24,306,-,-,-,-,-,-
"경기도",김포시,410432,408,1277,-,-,386,1113,21,152,1,12,-,-,-,-
"경기도",화성시,727602,816,3042,-,-,787,2552,25,205,2,18,1,195,1,72
"경기도",광주시,358371,342,1554,-,-,317,1210,24,336,1,8,-,-,-,-
"경기도",양주시,219267,353,2116,3,35,337,1870,13,211,-,-,-,-,-,-
"경기도",포천시,165339,414,2300,1,29,390,1967,23,304,-,-,-,-,-,-
"경기도",여주시,115496,389,1978,1,-,374,1724,12,187,2,67,-,-,-,-
"경기도",연천군,46407,134,424,-,-,126,346,8,78,-,-,-,-,-,-
"경기도",가평군,64016,200,1804,-,-,189,760,8,385,-,-,1,393,2,266
"경기도",양평군,116698,429,1690,-,-,406,1143,22,518,-,-,-,-,1,29
"강원도",소계,1567091,3812,17307,11,315,3717,15096,68,1530,10,109,0,0,6,257
"강원도",춘천시,284192,468,2912,1,43,446,2389,16,363,4,29,0,0,1,88
"강원도",원주시,344614,539,3026,5,181,514,2423,15,297,2,21,0,0,3,104
"강원도",강릉시,215856,422,2304,1,29,404,1979,13,184,2,47,0,0,2,65
"강원도",동해시,93657,138,1016,0,0,136,958,1,56,1,2,0,0,0,0
"강원도",태백시,46142,126,904,0,0,125,889,1,15,0,0,0,0,0,0
"강원도",속초시,83213,117,987,0,0,113,956,3,21,1,10,0,0,0,0
"강원도",삼척시,69339,256,690,0,0,255,672,1,18,0,0,0,0,0,0
"강원도",홍천군,71285,247,680,2,33,240,547,5,100,0,0,0,0,0,0
"강원도",횡성군,46912,241,718,0,0,241,718,0,0,0,0,0,0,0,0
"강원도",영월군,40327,199,1093,0,0,197,1036,2,57,0,0,0,0,0,0
"강원도",평창군,43592,192,416,1,4,190,382,1,30,0,0,0,0,0,0
"강원도",정선군,38429,175,485,0,0,174,445,1,40,0,0,0,0,0,0
"강원도",철원군,47921,134,222,0,0,133,216,1,6,0,0,0,0,0,0
"강원도",화천군,26252,94,228,1,25,90,119,3,84,0,0,0,0,0,0
"강원도",양구군,24098,102,300,0,0,101,294,1,6,0,0,0,0,0,0
"강원도",인제군,32901,90,216,0,0,88,98,2,118,0,0,0,0,0,0
"강원도",고성군,30871,125,500,0,0,124,472,1,28,0,0,0,0,0,0
"강원도",양양군,27490,147,610,0,0,146,503,1,107,0,0,0,0,0,0
"충청북도",소계,1631088,4664,14900,42,709,4521,10578,86,1982,7,113,4,795,4,723
"충청북도",청주시,847915,1253,5501,25,356,1180,4138,41,751,4,78,1,88,2,90
"충청북도",충주시,213359,615,1668,4,54,598,1265,12,341,1,8,0,0,0,0
"충청북도",제천시,137908,387,1515,3,76,376,1174,7,244,1,21,0,0,0,0
"충청북도",보은군,34538,296,338,0,0,294,334,2,4,0,0,0,0,0,0
"충청북도",옥천군,52507,326,1021,3,46,320,530,1,144,0,0,2,301,0,0
"충청북도",영동군,50798,380,640,0,0,373,613,7,27,0,0,0,0,0,0
"충청북도",증평군,38455,130,307,0,0,126,268,4,39,0,0,0,0,0,0
"충청북도",진천군,79252,310,494,1,1,305,461,3,26,1,6,0,0,0,0
"충청북도",괴산군,39854,356,459,0,0,352,419,4,40,0,0,0,0,0,0
"충청북도",음성군,106053,432,2563,3,162,423,1036,3,326,0,0,1,406,2,633
"충청북도",단양군,30449,179,394,3,14,174,340,2,40,0,0,0,0,0,0
"충청남도",소계,2180925,2591,14419,42,956,2442,10131,75,1991,22,300,9,1023,1,18
"충청남도",천안시,650402,117,3139,12,209,66,2056,23,472,13,166,2,218,1,18
"충청남도",공주시,110428,450,1211,0,0,438,668,9,379,2,38,1,126,0,0
"충청남도",보령시,106001,17,696,2,22,12,363,3,311,0,0,0,0,0,0
"충청남도",아산시,327657,581,1517,1,36,571,1273,7,170,2,38,0,0,0,0
"충청남도",서산시,175769,25,974,2,13,21,781,2,180,0,0,0,0,0,0
"충청남도",논산시,126192,51,1677,3,142,38,845,5,174,1,22,4,494,0,0
"충청남도",계룡시,44174,49,203,0,0,47,188,1,5,1,10,0,0,0,0
