"마포구","전세(월세없음)",9173,2282,1950,1979,1482,857,623
"마포구","보증금 있는 월세",7326,2294,1562,1484,962,613,411
"마포구","보증금 없는 월세",713,256,175,134,107,24,17
"마포구","사글세",77,23,13,27,7,,7
"마포구","무상(관사, 사택 등)",1421,308,294,301,228,196,94
"양천구","계",53339,16082,12678,9155,7427,4770,3227
"양천구","자기집",33462,10280,8302,5852,4392,2687,1949
"양천구","전세(월세없음)",11050,2951,2477,1867,1862,1155,738
"양천구","보증금 있는 월세",7335,2430,1432,1261,972,794,446
"양천구","보증금 없는 월세",414,164,136,29,31,24,30
"양천구","사글세",164,37,68,9,42,8,
"양천구","무상(관사, 사택 등)",914,220,263,137,128,102,64
"강서구","계",70460,21115,17403,12264,9466,5764,4448
"강서구","자기집",40271,11966,10480,7499,5202,2847,2277
"강서구","전세(월세없음)",11884,3474,2889,2033,1609,1099,780
"강서구","보증금 있는 월세",15494,4855,3412,2302,2206,1546,1173
"강서구","보증금 없는 월세",1017,293,264,174,179,47,60
"강서구","사글세",204,60,19,45,28,25,27
"강서구","무상(관사, 사택 등)",1590,467,339,211,242,200,131
"구로구","계",54953,15504,13607,10647,7953,4429,2813
"구로구","자기집",36735,10149,9246,7471,5392,2804,1673
"구로구","전세(월세없음)",9277,2512,2245,1646,1320,894,660
"구로구","보증금 있는 월세",6882,2235,1603,1141,988,549,366
"구로구","보증금 없는 월세",837,260,188,166,96,92,35
"구로구","사글세",147,34,38,32,18,25,
"구로구","무상(관사, 사택 등)",1075,314,287,191,139,65,79
"금천구","계",31499,9167,7462,6088,4420,2855,1507
"금천구","자기집",18508,5139,4735,3832,2390,1596,816
"금천구","전세(월세없음)",5329,1461,1114,952,964,557,281
"금천구","보증금 있는 월세",5979,2039,1273,1026,821,557,263
"금천구","보증금 없는 월세",798,297,155,139,102,76,29
"금천구","사글세",106,28,34,15,7,5,17
"금천구","무상(관사, 사택 등)",779,203,151,124,136,64,101
"영등포구","계",50654,13471,11647,10264,7690,4831,2751
"영등포구","자기집",31372,7326,7478,6626,5053,3142,1747
"영등포구","전세(월세없음)",9076,2787,1945,1668,1312,874,490
"영등포구","보증금 있는 월세",7534,2571,1533,1490,973,639,328
"영등포구","보증금 없는 월세",1149,346,392,208,75,74,54
"영등포구","사글세",129,44,50,11,11,5,8
"영등포구","무상(관사, 사택 등)",1394,397,249,261,266,97,124
"동작구","계",51041,12788,12436,10417,7814,4665,2921
"동작구","자기집",32105,7410,7630,7127,5056,3032,1850
"동작구","전세(월세없음)",10094,2643,2425,1896,1589,872,669
"동작구","보증금 있는 월세",6295,2088,1709,1019,784,471,224
"동작구","보증금 없는 월세",875,235,226,153,90,93,78
"동작구","사글세",200,47,61,41,32,6,13
"동작구","무상(관사, 사택 등)",1472,365,385,181,263,191,87
"관악구","계",63271,17212,15631,13030,9211,5090,3097
"관악구","자기집",39789,9621,9912,8950,6379,3108,1819
"관악구","전세(월세없음)",11013,3258,2622,2091,1387,1006,649
"관악구","보증금 있는 월세",9642,3541,2317,1539,1027,734,484
"관악구","보증금 없는 월세",1275,398,350,158,173,116,80
"관악구","사글세",111,29,26,24,26,6,
"관악구","무상(관사, 사택 등)",1441,365,404,268,219,120,65
"서초구","계",46301,12834,11108,9502,6257,3648,2952
"서초구","자기집",29311,7271,7051,6535,4139,2412,1903
"서초구","전세(월세없음)",8646,2662,2085,1438,1155,747,559
"서초구","보증금 있는 월세",6090,2204,1387,1122,701,316,360
"서초구","보증금 없는 월세",785,332,167,147,65,59,15
"서초구","사글세",112,42,48,9,13,,
"서초구","무상(관사, 사택 등)",1357,323,370,251,184,114,115
"강남구","계",60607,17594,15060,11357,7773,4901,3922
