"경기",용인시기흥구,31228,22450,4127,66,4585,113
"경기",용인시수지구,26151,17954,3776,48,4373,101
"경기",파주시,35371,25754,4015,44,5558,118
"경기",이천시,17154,12380,2012,21,2741,55
"경기",안성시,16085,12378,1995,19,1693,33
"경기",김포시,32783,25591,3248,40,3904,150
"경기",화성시,51112,36399,7509,96,7108,202
"경기",광주시,28303,21373,3473,36,3421,139
"경기",양주시,18235,12389,3272,31,2543,86
"경기",포천시,12833,9992,1251,17,1573,37
"경기",여주시,9676,7381,1247,14,1034,41
"경기",연천군,3613,2237,578,5,793,11
"경기",가평군,5502,4078,721,11,692,30
"경기",양평군,10184,6223,1876,18,2067,37
"강원",소계,133631,102626,13622,263,17120,412
"강원",춘천시,23848,16876,2854,62,4056,94
"강원",원주시,27071,18869,2784,76,5342,66
"강원",강릉시,20958,18319,1634,22,983,94
"강원",동해시,7453,5896,1225,10,322,12
"강원",태백시,4027,3602,195,2,228,12
"강원",속초시,6657,5872,225,6,554,14
"강원",삼척시,6412,4810,469,16,1117,18
"강원",홍천군,6512,5207,575,13,717,14
"강원",횡성군,4054,2944,396,10,704,12
"강원",영월군,3761,2820,367,6,568,19
"강원",평창군,4121,3161,451,7,502,10
"강원",정선군,3294,2544,428,4,318,9
"강원",철원군,4097,3134,577,2,384,12
"강원",화천군,1904,1275,327,4,298,7
"강원",양구군,1817,1233,272,5,307,7
"강원",인제군,2588,1900,355,6,327,4
"강원",고성군,2416,1973,257,7,179,3
"강원",양양군,2641,2191,231,5,214,5
"충북",소계,144181,112457,17712,187,13825,459
"충북",청주시상당구,15740,12903,2066,22,749,27
"충북",청주시서원구,18964,15649,2350,20,945,33
"충북",청주시흥덕구,21191,17737,2310,17,1127,40
"충북",청주시청원구,15378,12550,1981,14,833,28
"충북",충주시,18952,13803,1542,21,3586,105
"충북",제천시,13692,9468,1304,16,2904,48
"충북",보은군,3754,2938,517,9,290,14
"충북",옥천군,5365,3691,1125,18,531,27
"충북",영동군,5020,3901,738,13,368,66
"충북",증평군,2962,2397,376,2,187,8
"충북",진천군,7222,6047,609,10,556,22
"충북",괴산군,4243,2415,1594,2,232,8
