"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),지방세(결산징수실적) (천원),주민등록인구수 (명),1인당부담액 (천원),주민등록세대수 (세대),세대당부담액 (천원),재정자립도(예산액기준) (%)
"경기도",파주시,636754427,437848,1454.28,180250,3532.62,42.5
"경기도",이천시,444565772,213142,2085.77,87116,5103.15,51.0
"경기도",안성시,304632722,182786,1666.61,77456,3932.98,36.8
"경기도",김포시,697270437,392092,1778.33,152052,4585.74,51.9
"경기도",화성시,1722677891,691086,2492.71,269782,6385.44,67.3
"경기도",광주시,568271583,345947,1642.66,140112,4055.84,53.4
"경기도",양주시,306193736,212146,1443.32,85089,3598.51,38.1
"경기도",포천시,260111113,152925,1700.91,68779,3781.84,31.8
"경기도",여주시,215814299,111984,1927.19,48892,4414.10,36.7
"경기도",연천군,67732317,45431,1490.88,21585,3137.93,23.5
"경기도",가평군,116397679,62973,1848.37,29840,3900.73,25.3
"경기도",양평군,170495695,115105,1481.22,53186,3205.65,25.0
"강원도",소계,1944969134,1550142,1254.70,700265,2777.48,24.1
"강원도",강원도본청,259941837,-,-,-,-,21.3
"강원도",춘천시,283301057,280514,1009.94,118450,2391.74,25.4
"강원도",원주시,397134170,341337,1163.47,145521,2729.05,24.9
"강원도",강릉시,227418846,213952,1062.94,95963,2369.86,18.7
"강원도",동해시,83524539,92851,899.55,40730,2050.69,20.2
"강원도",태백시,34479733,45888,751.39,21889,1575.21,21.6
"강원도",속초시,96844731,82273,1177.11,37772,2563.93,17.8
"강원도",삼척시,77381384,68514,1129.42,33863,2285.13,15.3
"강원도",홍천군,82842009,70340,1177.74,32467,2551.58,13.6
"강원도",횡성군,54124726,46281,1169.48,21777,2485.41,11.0
"강원도",영월군,33318548,40067,831.57,20715,1608.43,15.5
"강원도",평창군,79743850,43092,1850.55,21008,3795.88,11.8
"강원도",정선군,60470100,38173,1584.11,19554,3092.47,25.5
"강원도",철원군,35984511,47185,762.63,21583,1667.26,8.8
"강원도",화천군,21915194,26022,842.18,13065,1677.40,8.2
"강원도",양구군,16708256,23835,701.00,11340,1473.39,7.5
"강원도",인제군,29498911,32582,905.37,15523,1900.34,9.0
"강원도",고성군,33547193,30029,1117.16,15519,2161.69,9.1
"강원도",양양군,36789539,27207,1352.21,13526,2719.91,12.8
"충청북도",소계,1944325713,1594432,1219.45,692140,2809.15,30.0
"충청북도",충청북도본청,945726000,-,-,-,-,25.8
"충청북도",청주시,523091625,835590,626.01,346000,1511.83,33.2
"충청북도",충주시,118498380,208316,568.84,90246,1313.06,19.4
"충청북도",제천시,70128068,136432,514.01,61949,1132.03,16.8
"충청북도",보은군,18143250,34053,532.79,16501,1099.52,7.8
"충청북도",옥천군,24806000,51766,479.19,23290,1065.09,10.4
"충청북도",영동군,16646000,50240,331.33,24132,689.79,7.5
"충청북도",증평군,17650000,37783,467.14,16694,1057.27,15.1
"충청북도",진천군,75551000,73677,1025.44,32898,2296.52,26.9
"충청북도",괴산군,14809171,39054,379.20,20577,719.70,8.0
"충청북도",음성군,100390919,97306,1031.70,45069,2227.49,23.3
"충청북도",단양군,18885300,30215,625.03,14784,1277.41,10.5
"충청남도",소계,3433932113,2116770,1622.25,923499,3718.39,39.3
"충청남도",충청남도본청,347515494,-,-,-,-,-
"충청남도",천안시,922471424,631531,1460.69,263434,3501.72,46.1
"충청남도",공주시,127037030,108432,1171.58,49393,2571.96,18.4
"충청남도",보령시,130972664,103198,1269.14,47407,2762.73,21.3
"충청남도",아산시,643267759,311453,2065.38,129188,4979.32,47.1
"충청남도",서산시,315027508,171678,1834.99,72469,4347.07,35.4
"충청남도",논산시,102721528,122240,840.33,56679,1812.34,16.9
"충청남도",계룡시,34462188,43967,783.82,15647,2202.48,21.9
"충청남도",당진시,311615381,167439,1861.07,74586,4177.93,37.6
"충청남도",금산군,63290130,53894,1174.34,25440,2487.82,19.8
"충청남도",부여군,55131545,69086,798.01,32999,1670.70,12.7
"충청남도",서천군,48196846,55175,873.53,26544,1815.73,12.6
"충청남도",청양군,29670335,32837,903.56,16147,1837.51,16.7
"충청남도",홍성군,104202749,101570,1025.92,44833,2324.24,20.9
"충청남도",예산군,93837444,80338,1168.03,37489,2503.07,19.5
"충청남도",태안군,104512088,63932,1634.74,31244,3345.03,19.6
"전라북도",소계,2005960145,1854607,11622.19,797916,25507.82,21.4
"전라북도",전라북도본청,297643183,0,-,0,-,18.9
"전라북도",전주시,624971334,648964,963.03,260683,2397.44,27.5
"전라북도",군산시,300693351,274997,1093.44,115657,2599.87,22.9
"전라북도",익산시,241545284,300187,804.65,126333,1911.97,15.9
"전라북도",정읍시,92880141,113776,816.34,52722,1761.70,8.4
"전라북도",남원시,58433682,83281,701.64,37686,1550.54,8.7
"전라북도",김제시,81155555,86926,933.62,41712,1945.62,9.2
