"경기",평택시,51135,17107,32564,1182,231,9,42,49
"경기",동두천시,9837,1826,7659,303,25,2,22,20
"경기",안산시상록구,35846,11704,22986,989,117,5,45,20
"경기",안산시단원구,35097,8812,25152,978,100,1,54,13
"경기",고양시덕양구,47894,18170,28422,1062,173,7,60,55
"경기",고양시일산동구,31799,9608,21231,796,112,1,51,42
"경기",고양시일산서구,32587,8164,23355,912,118,-,38,45
"경기",과천시,5128,1963,2995,118,14,1,37,5
"경기",구리시,21659,9381,11565,605,83,1,24,12
"경기",남양주시,68849,22708,44378,1477,204,8,74,53
"경기",오산시,22683,6189,15677,684,110,4,19,26
"경기",시흥시,47340,14973,30662,1429,165,1,110,32
"경기",군포시,31589,11669,18995,739,99,1,86,22
"경기",의왕시,15921,5853,9486,395,51,1,135,16
"경기",하남시,27036,9358,16728,716,101,1,132,7
"경기",용인시처인구,25701,10806,13979,725,91,2,98,14
"경기",용인시기흥구,41828,16014,24410,1021,163,3,217,41
"경기",용인시수지구,35484,12714,21501,867,91,2,309,34
"경기",파주시,45386,11273,32777,1100,189,3,44,45
"경기",이천시,21249,8551,12249,305,86,3,55,5
"경기",안성시,18888,7328,10962,489,88,-,21,11
"경기",김포시,46018,12887,31724,1150,139,2,116,28
"경기",화성시,71830,28639,41088,1737,262,5,99,106
"경기",광주시,37852,12307,24036,948,129,5,427,21
"경기",양주시,21331,5360,14787,604,111,3,466,25
"경기",포천시,14541,3972,10201,306,40,1,21,9
"경기",여주시,10710,3854,6603,192,32,1,28,1
"경기",연천군,3843,905,2825,97,9,-,7,7
"경기",가평군,5672,2095,3404,116,15,-,42,10
"경기",양평군,10372,4554,5537,215,34,-,32,8
"강원",소계,150967,73680,71904,3472,586,22,1303,115
"강원",춘천시,28785,16834,10489,550,70,6,836,11
"강원",원주시,33216,17269,15113,684,130,-,20,7
"강원",강릉시,24102,11038,12160,730,149,3,22,46
"강원",동해시,8195,3951,3978,218,38,-,10,11
"강원",태백시,4151,828,3152,153,12,1,5,8
"강원",속초시,7932,4045,3665,172,36,2,12,5
"강원",삼척시,6878,1632,4854,217,28,3,144,7
"강원",홍천군,6781,3392,3199,97,23,-,70,-
"강원",횡성군,3879,1931,1850,72,17,-,9,4
"강원",영월군,3456,1026,2344,64,18,-,4,-
"강원",평창군,3811,1914,1781,87,16,1,12,3
"강원",정선군,3386,1440,1825,96,18,-,7,3
"강원",철원군,3959,1303,2556,79,8,2,11,1
"강원",화천군,2142,1165,891,33,4,1,48,2
"강원",양구군,2026,1188,725,48,1,-,64,-
"강원",인제군,2927,1653,1172,72,7,1,22,2
"강원",고성군,2627,1529,1041,46,5,1,5,-
"강원",양양군,2714,1542,1109,54,6,1,2,5
"충북",소계,167221,75565,87827,3166,486,6,171,179
"충북",청주시상당구,19185,9508,9286,330,45,-,16,14
"충북",청주시서원구,23124,11057,11558,425,60,1,23,16
"충북",청주시흥덕구,28281,11513,16126,515,106,1,20,23
"충북",청주시청원구,20838,8371,11894,493,69,-,11,18
"충북",충주시,20989,9956,10666,304,45,1,17,14
"충북",제천시,15061,6462,8292,253,48,-,6,5
"충북",보은군,3045,1352,1616,65,6,-,6,3
"충북",옥천군,4559,1839,2610,84,16,-,10,3
"충북",영동군,4554,2003,2411,93,10,2,35,41
"충북",증평군,3756,1714,1955,67,16,-,4,2
"충북",진천군,7840,4273,3322,218,18,1,8,7
"충북",괴산군,3910,1360,2455,79,12,-,4,1
"충북",음성군,9281,4869,4178,201,25,-,8,31
