"대구","달서구",여자,48403,20584,21164,22,37,6596,65
"대구","달성군",합계,36003,14350,15422,24,35,6172,53
"대구","달성군",남자,17062,5981,7784,17,26,3254,35
"대구","달성군",여자,18941,8369,7638,7,9,2918,18
"인천","소계",합계,450010,190721,212445,349,504,45991,899
"인천","소계",남자,211859,81571,104479,242,331,25236,588
"인천","소계",여자,238151,109150,107966,107,173,20755,311
"인천","중구",합계,18066,8440,8165,17,25,1419,48
"인천","중구",남자,9001,3805,4327,9,16,844,24
"인천","중구",여자,9065,4635,3838,8,9,575,24
"인천","동구",합계,11413,5213,5348,9,10,833,29
"인천","동구",남자,5265,2133,2630,9,7,486,22
"인천","동구",여자,6148,3080,2718,-,3,347,7
"인천","미추홀구",합계,64076,31619,23383,53,87,8934,178
"인천","미추홀구",남자,29791,13085,11561,39,57,5049,122
"인천","미추홀구",여자,34285,18534,11822,14,30,3885,56
"인천","연수구",합계,49963,20053,24879,33,41,4957,84
"인천","연수구",남자,23943,8804,12200,21,25,2893,52
"인천","연수구",여자,26020,11249,12679,12,16,2064,32
"인천","남동구",합계,81373,29767,43724,53,93,7736,186
"인천","남동구",남자,38117,12744,20952,38,58,4325,123
"인천","남동구",여자,43256,17023,22772,15,35,3411,63
"인천","부평구",합계,80032,40456,30643,52,97,8784,147
"인천","부평구",남자,36962,17046,15178,37,64,4637,99
"인천","부평구",여자,43070,23410,15465,15,33,4147,48
"인천","계양구",합계,47553,16906,26327,53,54,4213,71
"인천","계양구",남자,21911,6978,12682,35,37,2179,47
"인천","계양구",여자,25642,9928,13645,18,17,2034,24
"인천","서구",합계,80195,30217,42492,55,82,7349,125
"인천","서구",남자,38345,13343,21032,38,59,3873,79
"인천","서구",여자,41850,16874,21460,17,23,3476,46
"인천","강화군",합계,13141,5623,6160,19,15,1324,22
"인천","강화군",남자,6409,2527,3165,12,8,697,16
"인천","강화군",여자,6732,3096,2995,7,7,627,6
"인천","옹진군",합계,4198,2427,1324,5,-,442,9
"인천","옹진군",남자,2115,1106,752,4,-,253,4
"인천","옹진군",여자,2083,1321,572,1,-,189,5
"광주","소계",합계,233532,79326,117567,193,293,36153,392
"광주","소계",남자,108144,32574,57439,136,166,17829,242
"광주","소계",여자,125388,46752,60128,57,127,18324,150
"광주","동구",합계,15842,5557,7040,26,30,3189,41
"광주","동구",남자,7240,2299,3380,18,18,1525,29
"광주","동구",여자,8602,3258,3660,8,12,1664,12
"광주","서구",합계,49936,17437,23560,40,51,8848,82
"광주","서구",남자,22966,7093,11543,26,24,4280,54
"광주","서구",여자,26970,10344,12017,14,27,4568,28
"광주","남구",합계,36586,13969,15572,34,42,6969,71
"광주","남구",남자,16454,5661,7376,24,21,3372,40
"광주","남구",여자,20132,8308,8196,10,21,3597,31
"광주","북구",합계,70559,23886,35818,60,101,10694,117
"광주","북구",남자,32399,9468,17421,40,58,5412,74
"광주","북구",여자,38160,14418,18397,20,43,5282,43
"광주","광산구",합계,60609,18477,35577,33,69,6453,81
"광주","광산구",남자,29085,8053,17719,28,45,3240,45
"광주","광산구",여자,31524,10424,17858,5,24,3213,36
"대전","소계",합계,239062,81257,122691,186,346,34582,646
"대전","소계",남자,112042,34809,58858,121,247,18007,420
"대전","소계",여자,127020,46448,63833,65,99,16575,226
"대전","동구",합계,37634,12237,17707,33,74,7583,83
"대전","동구",남자,17451,5162,8357,19,49,3864,53
"대전","동구",여자,20183,7075,9350,14,25,3719,30
"대전","중구",합계,41416,13992,21698,36,51,5639,125
"대전","중구",남자,19029,5718,10383,27,38,2863,78
"대전","중구",여자,22387,8274,11315,9,13,2776,47
"대전","서구",합계,77532,26915,42680,57,100,7780,228
"대전","서구",남자,36120,11512,20261,35,76,4236,150
"대전","서구",여자,41412,15403,22419,22,24,3544,78
"대전","유성구",합계,52160,19155,26488,31,68,6418,149
"대전","유성구",남자,25325,8475,13036,21,44,3749,104
"대전","유성구",여자,26835,10680,13452,10,24,2669,45
"대전","대덕구",합계,30320,8958,14118,29,53,7162,61
"대전","대덕구",남자,14117,3942,6821,19,40,3295,35
"대전","대덕구",여자,16203,5016,7297,10,13,3867,26
"울산","소계",합계,171936,80848,66275,108,175,24530,319
"울산","소계",남자,81040,34710,33857,72,136,12265,200
"울산","소계",여자,90896,46138,32418,36,39,12265,119
"울산","중구",합계,36458,18691,11414,17,37,6299,77
"울산","중구",남자,16571,7690,5777,13,31,3060,52
"울산","중구",여자,19887,11001,5637,4,6,3239,25
"울산","남구",합계,49226,21538,20348,34,62,7244,81
"울산","남구",남자,22812,8972,10285,23,45,3487,52
"울산","남구",여자,26414,12566,10063,11,17,3757,29
"울산","동구",합계,24121,13451,8318,27,24,2301,47
"울산","동구",남자,11758,6219,4197,19,18,1305,28
"울산","동구",여자,12363,7232,4121,8,6,996,19
"울산","북구",합계,28045,13895,10137,11,16,3986,32
"울산","북구",남자,13403,6052,5302,6,14,2029,16
"울산","북구",여자,14642,7843,4835,5,2,1957,16
"울산","울주군",합계,34086,13273,16058,19,36,4700,82
"울산","울주군",남자,16496,5777,8296,11,28,2384,52
"울산","울주군",여자,17590,7496,7762,8,8,2316,30
"세종","소계",합계,46886,22684,18507,29,55,5611,88
"세종","소계",남자,23275,10198,9938,20,42,3077,59
"세종","소계",여자,23611,12486,8569,9,13,2534,29
"경기","소계",합계,1915882,711056,1014031,1646,2130,187019,3784
"경기","소계",남자,899993,302047,496088,1124,1429,99305,2411
"경기","소계",여자,1015889,409009,517943,522,701,87714,1373
"경기","수원시장안구",합계,40896,19144,16463,31,29,5229,91
"경기","수원시장안구",남자,18658,7812,8187,22,19,2618,57
"경기","수원시장안구",여자,22238,11332,8276,9,10,2611,34
"경기","수원시권선구",합계,51678,21825,24188,38,45,5582,107
"경기","수원시권선구",남자,23883,8957,11917,26,28,2955,65
"경기","수원시권선구",여자,27795,12868,12271,12,17,2627,42
"경기","수원시팔달구",합계,25912,11597,11180,22,25,3088,60
"경기","수원시팔달구",남자,11462,4634,5268,15,10,1535,35
"경기","수원시팔달구",여자,14450,6963,5912,7,15,1553,25
"경기","수원시영통구",합계,39088,13953,21043,21,34,4037,90
"경기","수원시영통구",남자,18123,5817,10159,11,20,2116,60
"경기","수원시영통구",여자,20965,8136,10884,10,14,1921,30
"경기","성남시수정구",합계,36840,12673,21277,36,46,2808,68
"경기","성남시수정구",남자,16717,4840,10370,23,35,1449,36
"경기","성남시수정구",여자,20123,7833,10907,13,11,1359,32
"경기","성남시중원구",합계,35095,8931,22999,44,40,3081,82
"경기","성남시중원구",남자,15788,3590,10610,32,28,1528,52
"경기","성남시중원구",여자,19307,5341,12389,12,12,1553,30
"경기","성남시분당구",합계,64966,20560,39976,48,68,4314,115
"경기","성남시분당구",남자,30016,8857,18804,34,49,2272,72
"경기","성남시분당구",여자,34950,11703,21172,14,19,2042,43
"경기","의정부시",합계,68648,23832,36693,62,73,7988,139
"경기","의정부시",남자,31232,9848,17095,41,53,4195,82
"경기","의정부시",여자,37416,13984,19598,21,20,3793,57
"경기","안양시만안구",합계,37177,15413,19754,41,55,1914,86
"경기","안양시만안구",남자,16802,6236,9397,23,31,1115,53
"경기","안양시만안구",여자,20375,9177,10357,18,24,799,33
"경기","안양시동안구",합계,46561,20565,23773,58,60,2105,98
"경기","안양시동안구",남자,21489,8683,11461,36,29,1280,61
"경기","안양시동안구",여자,25072,11882,12312,22,31,825,37
"경기","부천시",합계,130920,52675,61016,101,169,16959,254
"경기","부천시",남자,60753,22531,30288,75,119,7740,162
"경기","부천시",여자,70167,30144,30728,26,50,9219,92
"경기","광명시",합계,49166,14081,31037,34,49,3965,64
"경기","광명시",남자,22779,6058,14553,23,26,2119,47
"경기","광명시",여자,26387,8023,16484,11,23,1846,17
"경기","평택시",합계,73280,27530,42008,78,66,3598,144
"경기","평택시",남자,35007,11639,21162,52,47,2107,97
"경기","평택시",여자,38273,15891,20846,26,19,1491,47
"경기","동두천시",합계,14471,5322,8043,23,20,1063,70
"경기","동두천시",남자,6614,2122,3837,15,11,629,40
"경기","동두천시",여자,7857,3200,4206,8,9,434,30
"경기","안산시상록구",합계,50477,20601,25960,29,59,3828,95
"경기","안산시상록구",남자,23670,8259,13001,22,42,2346,65
"경기","안산시상록구",여자,26807,12342,12959,7,17,1482,30
"경기","안산시단원구",합계,49584,18015,25359,44,55,6111,95
"경기","안산시단원구",남자,23586,7620,12209,33,40,3684,65
"경기","안산시단원구",여자,25998,10395,13150,11,15,2427,30
"경기","고양시덕양구",합계,68800,25954,34547,46,86,8167,137
"경기","고양시덕양구",남자,32156,11097,16656,35,58,4310,81
"경기","고양시덕양구",여자,36644,14857,17891,11,28,3857,56
"경기","고양시일산동구",합계,41743,17241,17092,31,38,7341,90
"경기","고양시일산동구",남자,18992,7195,7906,21,20,3850,56
"경기","고양시일산동구",여자,22751,10046,9186,10,18,3491,34
