"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),합계(A+B+C) (명),근로자,근로자,근로자,근로자,공무원사립학교교직원,공무원사립학교교직원,공무원사립학교교직원,공무원사립학교교직원,지역 (명),지역 (명)
"행정구역별(1)",행정구역별(2),소계,사업장수 (개소),적용인구(A) (명),적용인구(A) (명),적용인구(A) (명),사업장수 (개소),적용인구(B) (명),적용인구(B) (명),적용인구(B) (명),세대주,가입자(C)
"행정구역별(1)",행정구역별(2),소계,소계,소계,가입자,피부양자,소계,소계,가입자,피부양자,소계,소계
"인천광역시",연수구,330936,7473,229890,110518,119372,96,28203,11856,16347,38952,72843
"인천광역시",남동구,530556,18456,354253,173524,180729,160,33426,13433,19993,77927,142877
"인천광역시",부평구,524948,11628,347003,166366,180637,144,29784,11633,18151,80358,148161
"인천광역시",계양구,317000,7039,213526,103686,109840,87,14436,5886,8550,47195,89038
"인천광역시",서구,515060,16068,356393,173268,183125,143,27431,11207,16224,69653,131236
"인천광역시",강화군,66259,1502,35866,13825,22041,47,6717,2034,4683,12861,23676
"인천광역시",옹진군,21114,325,9038,4296,4742,19,4893,2985,1908,4436,7183
"광주광역시",소계,1408157,48085,898223,402372,495851,578,148551,50002,98549,203051,361383
"광주광역시",동구,88550,4381,51126,22936,28190,44,10870,3496,7374,16363,26554
"광주광역시",서구,295260,12691,187018,84830,102188,109,33428,11620,21808,42935,74814
"광주광역시",남구,208842,4729,127358,54919,72439,94,27087,8712,18375,30401,54397
"광주광역시",북구,419021,13490,260855,116854,144001,176,44809,15016,29793,63763,113357
"광주광역시",광산구,396484,12794,271866,122833,149033,155,32357,11158,21199,49589,92261
"대전광역시",소계,1467646,44149,935110,431650,503460,601,152714,57732,94982,209706,379822
"대전광역시",동구,218565,5534,135664,60323,75341,86,15537,5146,10391,37440,67364
"대전광역시",중구,239694,6462,147688,66635,81053,94,21294,7332,13962,39330,70712
"대전광역시",서구,477567,12854,298136,138644,159492,192,56908,21934,34974,67014,122523
"대전광역시",유성구,350565,11847,232928,109636,123292,159,48985,19859,29126,38434,68652
"대전광역시",대덕구,181255,7452,120694,56412,64282,70,9990,3461,6529,27488,50571
"울산광역시",소계,1161271,28177,824250,368522,455728,408,60214,25859,34355,152942,276807
"울산광역시",중구,235147,3991,160837,71039,89798,74,13021,5586,7435,34185,61289
"울산광역시",남구,333469,11052,230584,105288,125296,108,21075,9462,11613,46659,81810
"울산광역시",동구,169322,2094,128118,56593,71525,57,4553,1998,2555,20406,36651
"울산광역시",북구,200303,4154,155249,68037,87212,81,7762,3491,4271,19547,37292
"울산광역시",울주군,223030,6886,149462,67565,81897,88,13803,5322,8481,32145,59765
"세종특별자치시",소계,266094,5980,158973,72681,86292,68,54719,24055,30664,28952,52402
"경기도",소계,12907489,408916,8713088,4195087,4518001,3911,816604,330947,485657,1837212,3377797
"경기도",수원시,1208337,29026,834944,404393,430551,353,83316,34977,48339,162562,290077
"경기도",성남시,960704,33398,662514,328129,334385,265,62832,26455,36377,133173,235358
"경기도",의정부시,427604,9112,265412,123022,142390,124,30281,11356,18925,72008,131911
"경기도",안양시,584483,20754,405836,196497,209339,156,43532,18369,25163,73959,135115
"경기도",부천시,848285,25382,563520,275383,288137,218,46658,19423,27235,129234,238107
"경기도",광명시,330561,7799,230649,109225,121424,78,18150,7311,10839,43651,81762
"경기도",평택시,481568,13940,317657,154676,162981,179,31475,12663,18812,75133,132436
"경기도",동두천시,93099,1847,55010,25705,29305,38,7544,2787,4757,17389,30545
"경기도",안산시,693450,23935,466724,234498,232226,172,22423,9426,12997,113408,204303
"경기도",고양시,1032205,31261,692790,324531,368259,300,71295,28699,42596,144720,268120
"경기도",과천시,56849,2163,37943,17702,20241,41,7029,2986,4043,6338,11877
"경기도",구리시,195608,5687,127759,59346,68413,56,12596,4898,7698,29647,55253
"경기도",남양주시,657911,17765,413922,187136,226786,174,39089,14760,24329,103820,204900
"경기도",오산시,216103,4688,152426,73476,78950,70,8125,3378,4747,30774,55552
"경기도",시흥시,436348,20991,302358,153015,149343,123,14870,6151,8719,64842,119120
"경기도",군포시,281873,8271,201251,96956,104295,80,18352,7792,10560,34022,62270
"경기도",의왕시,155511,4402,108902,52526,56376,42,11206,4708,6498,19132,35403
"경기도",하남시,231110,8287,156596,75414,81182,63,16195,6671,9524,32151,58319
"경기도",용인시,1008711,25642,719954,327104,392850,277,61496,24798,36698,117488,227261
"경기도",파주시,436727,13891,289069,141409,147660,153,33013,12824,20189,62670,114645
"경기도",이천시,213400,5787,140775,69302,71473,100,16000,6294,9706,30289,56625
"경기도",안성시,186368,6440,124550,60401,64149,83,10768,3827,6941,28353,51050
"경기도",김포시,398291,17417,274184,132387,141797,134,23876,9636,14240,52930,100231
"경기도",화성시,725268,32935,539371,267911,271460,232,39383,17017,22366,79406,146514
"경기도",광주시,351816,13573,234207,119003,115204,77,15322,6155,9167,54605,102287
"경기도",양주시,212590,7674,130645,62878,67767,83,18105,6939,11166,33265,63840
"경기도",포천시,156913,8426,89786,47256,42530,82,15944,6334,9610,29042,51183
"경기도",여주시,109856,3078,65244,29647,35597,61,8672,3142,5530,19654,35940
"경기도",연천군,43436,1103,19147,8298,10849,9,9976,4332,5644,8199,14313
"경기도",가평군,60094,1644,30440,13169,17271,37,7324,2759,4565,12846,22330
"경기도",양평군,112410,2598,59503,24692,34811,51,11757,4080,7677,22502,41150
"강원도",소계,1494109,42180,810427,361741,448686,432,231443,89322,142121,261243,452239
"강원도",춘천시,269337,7746,148107,68431,79676,73,48854,17802,31052,40914,72376
"강원도",원주시,332325,9875,198404,92601,105803,90,38331,14389,23942,54006,95590
"강원도",강릉시,206345,5957,115680,51407,64273,48,27850,10081,17769,36268,62815
"강원도",동해시,89428,2359,49533,21798,27735,24,15420,5600,9820,14336,24475
"강원도",태백시,43450,1126,27477,12410,15067,18,4462,1799,2663,7408,11511
"강원도",속초시,78450,2234,40045,19367,20678,17,11883,4480,7403,15683,26522
"강원도",삼척시,65397,1809,38554,15909,22645,19,8244,2845,5399,11518,18599
"강원도",홍천군,68453,1983,33709,13594,20115,19,10547,3763,6784,13501,24197
"강원도",횡성군,45180,1223,24323,9361,14962,17,5088,1502,3586,8815,15769
"강원도",영월군,38259,1149,20703,8382,12321,16,4821,1701,3120,7830,12735
"강원도",평창군,41850,1186,21409,8635,12774,10,4112,1373,2739,9225,16329
"강원도",정선군,36426,968,19818,8944,10874,14,3814,1327,2487,7971,12794
"강원도",철원군,45187,974,18523,7557,10966,12,12174,5710,6464,7767,14490
"강원도",화천군,25116,609,8842,3898,4944,13,9171,4699,4472,4211,7103
