"대구","중구",합계,15500,5815,6654,2546,1839,4665,603,1296,279,2807
"대구","중구",남자,8375,3616,4046,1378,1153,2766,335,279,-,1378
"대구","중구",여자,7125,2199,2608,1168,686,1899,268,1017,279,1429
"대구","동구",합계,73298,28128,32973,11724,9028,22963,2238,5389,1166,11228
"대구","동구",남자,41213,18109,20045,6351,6013,14220,1384,1299,-,6012
"대구","동구",여자,32085,10019,12928,5373,3015,8743,854,4090,1166,5216
"대구","서구",합계,42790,18916,17068,7052,5181,12114,1911,3405,817,8070
"대구","서구",남자,22890,10753,10224,3644,3256,7214,940,806,-,3890
"대구","서구",여자,19900,8163,6844,3408,1925,4900,971,2599,817,4180
"대구","남구",합계,29896,11049,12819,5147,3564,10401,1019,2233,527,4325
"대구","남구",남자,15663,6668,7276,2635,2132,5718,538,507,-,2239
"대구","남구",여자,14233,4381,5543,2512,1432,4683,481,1726,527,2086
"대구","북구",합계,93876,40416,37720,15024,11425,26972,4951,6880,1435,16516
"대구","북구",남자,53124,25835,23835,8249,7810,16865,2750,1281,-,8394
"대구","북구",여자,40752,14581,13885,6775,3615,10107,2201,5599,1435,8122
"대구","수성구",합계,84499,29206,38298,15329,10096,27190,3066,6391,1426,13103
"대구","수성구",남자,46948,19943,22898,7942,6752,16902,1780,1158,-,6525
"대구","수성구",여자,37551,9263,15400,7387,3344,10288,1286,5233,1426,6578
"대구","달서구",합계,125784,49367,56917,21489,14899,35976,4892,10080,1730,17515
"대구","달서구",남자,72126,33152,35361,11978,10261,22551,2762,2165,-,9084
"대구","달서구",여자,53658,16215,21556,9511,4638,13425,2130,7915,1730,8431
"대구","달성군",합계,58610,26076,26236,9528,7045,16915,1919,4335,687,8797
"대구","달성군",남자,36428,18136,17913,5698,5102,11013,1085,978,-,5159
"대구","달성군",여자,22182,7940,8323,3830,1943,5902,834,3357,687,3638
"인천","소계",합계,676817,270458,293433,114927,79580,227817,39747,43737,9860,118774
"인천","소계",남자,390027,170811,184386,64781,52844,143615,21794,8955,-,67403
"인천","소계",여자,286790,99647,109047,50146,26736,84202,17953,34782,9860,51371
"인천","중구",합계,29352,11919,13246,5096,3334,9646,1949,1913,328,5352
"인천","중구",남자,17644,7778,8780,2978,2303,6183,1179,366,-,3020
"인천","중구",여자,11708,4141,4466,2118,1031,3463,770,1547,328,2332
"인천","동구",합계,17185,6601,7220,2783,1943,6638,998,1118,223,3948
"인천","동구",남자,9729,3927,4497,1533,1250,3977,521,255,-,2120
"인천","동구",여자,7456,2674,2723,1250,693,2661,477,863,223,1828
"인천","남구",합계,98015,41140,40876,15655,11493,34049,6601,6185,1478,21703
"인천","남구",남자,54595,24522,24903,8563,7445,20336,3492,1272,-,11545
"인천","남구",여자,43420,16618,15973,7092,4048,13713,3109,4913,1478,10158
"인천","연수구",합계,74334,27835,32374,12976,8811,26218,4528,4708,1047,11261
"인천","연수구",남자,43826,19016,20782,7428,6007,16827,2595,760,-,6472
"인천","연수구",여자,30508,8819,11592,5548,2804,9391,1933,3948,1047,4789
"인천","남동구",합계,122188,50748,52678,20249,14965,39337,6055,7596,1634,19150
"인천","남동구",남자,71906,32684,33746,11635,10122,25402,3388,1452,-,11291
"인천","남동구",여자,50282,18064,18932,8614,4843,13935,2667,6144,1634,7859
"인천","부평구",합계,120876,47622,52605,20642,14488,37806,5701,8239,2126,21350
"인천","부평구",남자,68282,29238,32545,11612,9431,24019,3127,1781,-,12077
"인천","부평구",여자,52594,18384,20060,9030,5057,13787,2574,6458,2126,9273
"인천","계양구",합계,72367,28189,32682,12490,8401,23334,3463,4451,937,12168
"인천","계양구",남자,40691,17423,19848,6838,5378,14718,1908,901,-,6869
"인천","계양구",여자,31676,10766,12834,5652,3023,8616,1555,3550,937,5299
"인천","서구",합계,120651,46955,52978,21190,13583,43086,9280,7826,1709,19388
"인천","서구",남자,71011,30538,33792,12115,9269,27522,4952,1731,-,11560
"인천","서구",여자,49640,16417,19186,9075,4314,15564,4328,6095,1709,7828
"인천","강화군",합계,14771,5875,5657,2825,1685,5283,741,1356,278,2816
"인천","강화군",남자,7657,3196,3119,1462,1014,3005,402,332,-,1595
"인천","강화군",여자,7114,2679,2538,1363,671,2278,339,1024,278,1221
"인천","옹진군",합계,7078,3574,3117,1021,877,2420,431,345,100,1638
"인천","옹진군",남자,4686,2489,2374,617,625,1626,230,105,-,854
"인천","옹진군",여자,2392,1085,743,404,252,794,201,240,100,784
"광주","소계",합계,321685,123240,120367,55990,37464,127328,18265,21206,4712,71391
"광주","소계",남자,179183,77388,73936,29972,24887,78233,9089,3147,-,41245
"광주","소계",여자,142502,45852,46431,26018,12577,49095,9176,18059,4712,30146
"광주","동구",합계,20604,7577,7953,3643,2403,8105,1310,1432,375,4861
"광주","동구",남자,10693,4438,4473,1891,1472,4575,542,278,-,2554
"광주","동구",여자,9911,3139,3480,1752,931,3530,768,1154,375,2307
"광주","서구",합계,67965,23935,27552,11641,7928,27252,4286,4170,965,15440
"광주","서구",남자,37403,15229,16432,6185,5174,16709,1987,703,-,8646
"광주","서구",여자,30562,8706,11120,5456,2754,10543,2299,3467,965,6794
"광주","남구",합계,47009,17505,17918,7883,5473,18551,2632,3108,787,10523
"광주","남구",남자,24539,10400,10407,3942,3426,10760,1121,482,-,5525
"광주","남구",여자,22470,7105,7511,3941,2047,7791,1511,2626,787,4998
"광주","북구",합계,95912,36809,34676,17560,10837,38246,5402,6720,1605,21781
"광주","북구",남자,52442,22790,20968,9153,7111,22922,2726,1032,-,12447
"광주","북구",여자,43470,14019,13708,8407,3726,15324,2676,5688,1605,9334
"광주","광산구",합계,90195,37414,32268,15263,10823,35174,4635,5776,980,18786
"광주","광산구",남자,54106,24531,21656,8801,7704,23267,2713,652,-,12073
"광주","광산구",여자,36089,12883,10612,6462,3119,11907,1922,5124,980,6713
"대전","소계",합계,356973,148945,164094,61446,40271,125041,15963,24266,5039,66324
"대전","소계",남자,201218,96952,101518,33542,26985,76570,8349,3906,-,35193
"대전","소계",여자,155755,51993,62576,27904,13286,48471,7614,20360,5039,31131
"대전","동구",합계,53460,23345,24307,9270,6003,19172,2063,3724,856,10025
"대전","동구",남자,29416,14283,14667,4950,3847,11383,1058,725,-,5557
"대전","동구",여자,24044,9062,9640,4320,2156,7789,1005,2999,856,4468
"대전","중구",합계,59008,24670,26213,10088,6436,21285,3268,4214,854,12463
"대전","중구",남자,31215,14958,15237,5159,4043,12087,1488,763,-,6373
"대전","중구",여자,27793,9712,10976,4929,2393,9198,1780,3451,854,6090
"대전","서구",합계,113902,45045,53444,19780,12756,38079,4734,7772,1671,23983
"대전","서구",남자,62506,29068,32045,10610,8365,23091,2503,1208,-,12242
"대전","서구",여자,51396,15977,21399,9170,4391,14988,2231,6564,1671,11741
"대전","유성구",합계,83762,34677,39202,14427,9727,29087,4476,5248,1002,11873
"대전","유성구",남자,51605,25270,26670,8496,7179,19395,2503,685,-,6565
"대전","유성구",여자,32157,9407,12532,5931,2548,9692,1973,4563,1002,5308
"대전","대덕구",합계,46841,21208,20928,7881,5349,17418,1422,3308,656,7980
"대전","대덕구",남자,26476,13373,12899,4327,3551,10614,797,525,-,4456
"대전","대덕구",여자,20365,7835,8029,3554,1798,6804,625,2783,656,3524
"울산","소계",합계,303171,124330,167074,47500,32538,94370,15364,15788,3425,49905
"울산","소계",남자,197341,89180,120321,30094,25031,67449,10602,3153,-,26560
"울산","소계",여자,105830,35150,46753,17406,7507,26921,4762,12635,3425,23345
"울산","중구",합계,61007,24922,32715,9329,6117,19686,2168,3198,821,12040
"울산","중구",남자,37877,17016,22604,5640,4680,13514,1334,618,-,5931
"울산","중구",여자,23130,7906,10111,3689,1437,6172,834,2580,821,6109
"울산","남구",합계,83459,32200,46698,13144,9194,25497,2750,4369,1037,13619
"울산","남구",남자,53300,23546,32814,8223,6939,17702,1766,855,-,7296
"울산","남구",여자,30159,8654,13884,4921,2255,7795,984,3514,1037,6323
"울산","동구",합계,47900,20685,26421,7307,5163,14743,6988,2362,443,5087
"울산","동구",남자,32579,14914,20102,4969,3990,10713,5149,512,-,2774
"울산","동구",여자,15321,5771,6319,2338,1173,4030,1839,1850,443,2313
"울산","북구",합계,54763,22309,31513,8654,5712,18360,2113,2500,476,7780
"울산","북구",남자,37971,16916,23772,5706,4640,14183,1536,484,-,4342
