"시군구별(1)","시군구별(2)",성별(1),2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"시군구별(1)","시군구별(2)",성별(1),계,계,위암,위암,대장암,대장암,간암,간암,유방암,유방암,자궁경부암,자궁경부암
"시군구별(1)","시군구별(2)",성별(1),대상인원 (명),수검인원 (명),대상인원 (명),수검인원 (명),대상인원 (명),수검인원 (명),대상인원 (명),수검인원 (명),대상인원 (명),수검인원 (명),대상인원 (명),수검인원 (명)
"부산","사하구",합계,150384,85629,82125,51552,105998,43979,6211,4921,42906,27758,58424,34433
"부산","사하구",남자,63382,34006,38927,24031,49774,20700,3490,2688,-,-,-,-
"부산","사하구",여자,87002,51623,43198,27521,56224,23279,2721,2233,42906,27758,58424,34433
"부산","금정구",합계,115571,63872,63574,39897,84723,33999,4309,3296,34250,22505,45484,27049
"부산","금정구",남자,47560,25317,29163,18119,38534,15706,2345,1783,-,-,-,-
"부산","금정구",여자,68011,38555,34411,21778,46189,18293,1964,1513,34250,22505,45484,27049
"부산","강서구",합계,50100,29511,27339,17366,30702,11872,1902,1504,13142,8474,20497,12965
"부산","강서구",남자,21645,11807,14068,8843,15278,5853,1184,917,-,-,-,-
"부산","강서구",여자,28455,17704,13271,8523,15424,6019,718,587,13142,8474,20497,12965
"부산","연제구",합계,93236,51577,52506,33077,64884,24292,3661,2765,28572,18974,38476,23198
"부산","연제구",남자,37672,19707,23939,14753,29375,11066,2017,1513,-,-,-,-
"부산","연제구",여자,55564,31870,28567,18324,35509,13226,1644,1252,28572,18974,38476,23198
"부산","수영구",합계,81177,44644,45306,26663,57288,22175,3116,2386,25041,15321,34051,19422
"부산","수영구",남자,32033,16897,20228,11893,25426,10215,1657,1251,-,-,-,-
"부산","수영구",여자,49144,27747,25078,14770,31862,11960,1459,1135,25041,15321,34051,19422
"부산","사상구",합계,105557,60253,56798,36118,76702,33279,3742,2952,29394,19596,40407,24615
"부산","사상구",남자,45132,24167,27264,16747,36513,15562,2163,1696,-,-,-,-
"부산","사상구",여자,60425,36086,29534,19371,40189,17717,1579,1256,29394,19596,40407,24615
"부산","기장군",합계,66235,37370,37267,23065,41878,15627,2642,2047,19580,12185,27603,16715
"부산","기장군",남자,26956,14173,17510,10716,19202,7300,1475,1126,-,-,-,-
"부산","기장군",여자,39279,23197,19757,12349,22676,8327,1167,921,19580,12185,27603,16715
"대구","소계",합계,1077392,561518,603926,374567,738570,227281,41821,31446,320411,195008,436226,249421
"대구","소계",남자,442277,216279,279039,169957,339736,103806,22569,16785,-,-,-,-
"대구","소계",여자,635115,345239,324887,204610,398834,123475,19252,14661,320411,195008,436226,249421
"대구","중구",합계,34988,17633,18945,11235,24423,7482,1395,1013,10032,5774,14218,7679
"대구","중구",남자,13949,6591,8715,5062,10933,3384,722,524,-,-,-,-
"대구","중구",여자,21039,11042,10230,6173,13490,4098,673,489,10032,5774,14218,7679
"대구","동구",합계,157026,81615,87892,54779,110284,34657,6256,4806,46904,28621,62817,35887
"대구","동구",남자,64035,31285,40329,24565,49375,15372,3339,2549,-,-,-,-
"대구","동구",여자,92991,50330,47563,30214,60909,19285,2917,2257,46904,28621,62817,35887
"대구","서구",합계,88646,43533,49378,30951,67311,21697,3030,2239,26120,16716,32994,18713
"대구","서구",남자,37652,17067,22904,13483,30616,9276,1638,1182,-,-,-,-
"대구","서구",여자,50994,26466,26474,17468,36695,12421,1392,1057,26120,16716,32994,18713
"대구","남구",합계,71028,35233,38934,22823,52869,18459,2521,1825,21164,12114,27730,14984
"대구","남구",남자,28841,13440,17424,9876,23398,8158,1258,890,-,-,-,-
"대구","남구",여자,42187,21793,21510,12947,29471,10301,1263,935,21164,12114,27730,14984
"대구","북구",합계,187010,98663,105223,66366,124857,38593,7497,5718,55512,34866,76509,44959
"대구","북구",남자,77398,38383,49240,30710,58511,17941,4088,3109,-,-,-,-
"대구","북구",여자,109612,60280,55983,35656,66346,20652,3409,2609,55512,34866,76509,44959
"대구","수성구",합계,187429,96738,106834,64222,127245,36000,7439,5637,57636,33353,76919,42547
"대구","수성구",남자,76182,37565,48305,29414,58520,17016,4099,3092,-,-,-,-
"대구","수성구",여자,111247,59173,58529,34808,68725,18984,3340,2545,57636,33353,76919,42547
"대구","달서구",합계,247368,130865,139026,88188,165125,48230,9818,7304,73844,45793,102531,60103
"대구","달서구",남자,100967,49877,64129,39785,76789,22346,5276,3851,-,-,-,-
"대구","달서구",여자,146401,80988,74897,48403,88336,25884,4542,3453,73844,45793,102531,60103
"대구","달성군",합계,103897,57238,57694,36003,66456,22163,3865,2904,29199,17771,42508,24549
"대구","달성군",남자,43253,22071,27993,17062,31594,10313,2149,1588,-,-,-,-
"대구","달성군",여자,60644,35167,29701,18941,34862,11850,1716,1316,29199,17771,42508,24549
"인천","소계",합계,1283412,746559,699408,450007,859709,389503,40958,31122,361504,243766,512565,313081
"인천","소계",남자,541300,300351,337609,211859,411693,184333,22953,16899,-,-,-,-
"인천","소계",여자,742112,446208,361799,238148,448016,205170,18005,14223,361504,243766,512565,313081
"인천","중구",합계,52346,29827,28840,18066,34874,15158,1652,1243,14093,9012,20038,11901
"인천","중구",남자,23275,12631,14676,9001,17323,7392,978,728,-,-,-,-
"인천","중구",여자,29071,17196,14164,9065,17551,7766,674,515,14093,9012,20038,11901
"인천","동구",합계,31449,17405,17465,11413,22772,9756,1017,774,8967,6063,11565,6867
"인천","동구",남자,13733,7287,8405,5265,10673,4474,587,438,-,-,-,-
"인천","동구",여자,17716,10118,9060,6148,12099,5282,430,336,8967,6063,11565,6867
"인천","미추홀구",합계,185398,103856,100419,64076,128407,56338,5774,4372,52173,34614,73205,44794
"인천","미추홀구",남자,77821,41348,48141,29791,60177,26053,3237,2361,-,-,-,-
