"시도별(1)","시도별(2)",성별(1),2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"시도별(1)","시도별(2)",성별(1),계,계,계,65~69세,65~69세,65~69세,70~74세,70~74세,70~74세,75~79세,75~79세,75~79세,80~84세,80~84세,80~84세,85세 이상,85세 이상,85세 이상
"시도별(1)","시도별(2)",성별(1),계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심
"부산","동구",합계,5404,4879,525,1560,1452,108,2012,1837,175,1006,905,101,672,577,95,154,108,46
"부산","동구",남자,2332,2161,171,690,657,33,867,806,61,430,397,33,290,259,31,55,42,13
"부산","동구",여자,3072,2718,354,870,795,75,1145,1031,114,576,508,68,382,318,64,99,66,33
"부산","영도구",합계,7667,7020,647,2326,2201,125,3011,2771,240,1362,1221,141,831,725,106,137,102,35
"부산","영도구",남자,3498,3253,245,1036,991,45,1367,1284,83,645,581,64,382,338,44,68,59,9
"부산","영도구",여자,4169,3767,402,1290,1210,80,1644,1487,157,717,640,77,449,387,62,69,43,26
"부산","부산진구",합계,17443,15716,1727,5806,5364,442,6374,5808,566,2965,2624,341,1944,1663,281,354,257,97
"부산","부산진구",남자,7844,7246,598,2586,2434,152,2891,2692,199,1347,1225,122,881,789,92,139,106,33
"부산","부산진구",여자,9599,8470,1129,3220,2930,290,3483,3116,367,1618,1399,219,1063,874,189,215,151,64
"부산","동래구",합계,12785,11365,1420,4402,4036,366,4831,4343,488,2162,1875,287,1201,985,216,189,126,63
"부산","동래구",남자,5988,5488,500,1931,1828,103,2304,2137,167,1076,959,117,597,502,95,80,62,18
"부산","동래구",여자,6797,5877,920,2471,2208,263,2527,2206,321,1086,916,170,604,483,121,109,64,45
"부산","남구",합계,14149,12613,1536,4495,4151,344,5447,4895,552,2425,2101,324,1489,1256,233,293,210,83
"부산","남구",남자,6516,5964,552,2015,1903,112,2473,2265,208,1173,1052,121,723,636,87,132,108,24
"부산","남구",여자,7633,6649,984,2480,2248,232,2974,2630,344,1252,1049,203,766,620,146,161,102,59
"부산","북구",합계,11340,10186,1154,4236,3933,303,4241,3806,435,1780,1556,224,918,769,149,165,122,43
"부산","북구",남자,5430,5018,412,2004,1904,100,2048,1890,158,846,766,80,465,403,62,67,55,12
"부산","북구",여자,5910,5168,742,2232,2029,203,2193,1916,277,934,790,144,453,366,87,98,67,31
"부산","해운대구",합계,16969,15175,1794,5623,5207,416,6430,5816,614,2806,2466,340,1775,1478,297,335,208,127
"부산","해운대구",남자,7746,7134,612,2541,2413,128,2969,2746,223,1233,1115,118,855,741,114,148,119,29
"부산","해운대구",여자,9223,8041,1182,3082,2794,288,3461,3070,391,1573,1351,222,920,737,183,187,89,98
"부산","사하구",합계,14213,12974,1239,5066,4750,316,5427,4999,428,2161,1924,237,1327,1140,187,232,161,71
