"행정구역별(1)","행정구역별(2)",시간대별(1),2018,2018,2018,2018,2018,2018
"행정구역별(1)","행정구역별(2)",시간대별(1),공공의료시설,공공의료시설,병·의원,병·의원,종합병원,종합병원
"행정구역별(1)","행정구역별(2)",시간대별(1),승용차,대중교통/도보,승용차,대중교통/도보,승용차,대중교통/도보
"서울특별시","서대문구",낮시간(12-14시),7.90,14.30,2.33,4.15,7.95,14.79
"서울특별시","서대문구",저녁첨두(18-20시),8.35,14.51,2.48,4.20,8.34,14.92
"서울특별시","마포구",일평균(06-20시),12.68,17.88,2.01,3.38,13.03,21.10
"서울특별시","마포구",오전첨두(07-09시),12.25,17.28,1.94,3.38,13.26,21.03
"서울특별시","마포구",낮시간(12-14시),12.59,18.25,2.02,3.37,12.61,21.29
"서울특별시","마포구",저녁첨두(18-20시),14.11,18.08,2.12,3.38,14.13,21.08
"서울특별시","양천구",일평균(06-20시),8.51,17.00,2.00,3.52,7.44,14.87
"서울특별시","양천구",오전첨두(07-09시),8.96,17.51,2.03,3.52,7.69,14.84
"서울특별시","양천구",낮시간(12-14시),8.26,16.86,1.96,3.51,7.17,14.84
"서울특별시","양천구",저녁첨두(18-20시),8.82,17.12,2.09,3.53,7.91,15.14
"서울특별시","강서구",일평균(06-20시),12.72,19.87,1.95,3.36,7.78,14.47
"서울특별시","강서구",오전첨두(07-09시),13.01,19.93,1.94,3.36,8.04,14.29
"서울특별시","강서구",낮시간(12-14시),12.35,19.76,1.93,3.36,7.61,14.43
"서울특별시","강서구",저녁첨두(18-20시),13.24,20.16,2.06,3.36,8.09,14.61
"서울특별시","구로구",일평균(06-20시),7.86,16.17,1.87,3.27,8.72,14.02
"서울특별시","구로구",오전첨두(07-09시),7.95,15.94,1.88,3.26,9.23,14.23
"서울특별시","구로구",낮시간(12-14시),7.66,16.38,1.85,3.26,8.39,13.92
"서울특별시","구로구",저녁첨두(18-20시),8.34,16.42,1.97,3.27,9.18,14.39
"서울특별시","금천구",일평균(06-20시),10.95,16.40,2.32,3.38,8.32,14.05
"서울특별시","금천구",오전첨두(07-09시),10.80,16.21,2.30,3.39,8.13,13.81
"서울특별시","금천구",낮시간(12-14시),10.55,16.28,2.28,3.38,8.10,14.09
"서울특별시","금천구",저녁첨두(18-20시),12.05,16.67,2.47,3.38,9.27,14.30
"서울특별시","영등포구",일평균(06-20시),8.55,14.92,1.92,3.12,5.98,11.38
"서울특별시","영등포구",오전첨두(07-09시),8.26,14.45,1.88,3.11,5.77,11.25
"서울특별시","영등포구",낮시간(12-14시),8.49,15.14,1.91,3.11,5.95,11.41
"서울특별시","영등포구",저녁첨두(18-20시),9.88,14.93,2.03,3.11,6.36,11.55
"서울특별시","동작구",일평균(06-20시),9.43,15.30,2.06,3.41,9.61,15.41
"서울특별시","동작구",오전첨두(07-09시),9.41,14.97,2.07,3.40,9.68,15.39
"서울특별시","동작구",낮시간(12-14시),9.27,15.39,2.04,3.41,9.45,15.37
"서울특별시","동작구",저녁첨두(18-20시),10.21,15.35,2.15,3.41,9.85,15.43
"서울특별시","관악구",일평균(06-20시),11.64,18.51,2.28,3.78,10.01,16.21
"서울특별시","관악구",오전첨두(07-09시),11.60,18.37,2.25,3.80,9.92,16.20
"서울특별시","관악구",낮시간(12-14시),11.38,18.54,2.28,3.76,9.69,16.00
"서울특별시","관악구",저녁첨두(18-20시),12.71,18.66,2.39,3.77,11.27,16.54
"서울특별시","서초구",일평균(06-20시),9.41,15.47,2.36,3.69,11.94,19.00
"서울특별시","서초구",오전첨두(07-09시),9.21,15.17,2.37,3.71,11.54,18.31
"서울특별시","서초구",낮시간(12-14시),9.13,15.60,2.32,3.68,11.47,18.97
"서울특별시","서초구",저녁첨두(18-20시),10.47,15.67,2.51,3.70,12.79,19.65
"서울특별시","강남구",일평균(06-20시),12.39,17.74,1.87,3.32,8.63,14.15
"서울특별시","강남구",오전첨두(07-09시),11.41,17.11,1.82,3.31,8.04,13.92
"서울특별시","강남구",낮시간(12-14시),12.11,18.23,1.86,3.30,8.45,14.21
"서울특별시","강남구",저녁첨두(18-20시),13.48,17.77,1.97,3.32,9.51,14.36
"서울특별시","송파구",일평균(06-20시),8.81,15.96,1.88,3.38,10.02,17.40
"서울특별시","송파구",오전첨두(07-09시),8.67,15.75,1.87,3.39,9.95,16.75
"서울특별시","송파구",낮시간(12-14시),8.69,16.19,1.86,3.37,9.85,17.75
"서울특별시","송파구",저녁첨두(18-20시),9.53,16.06,1.97,3.38,10.50,17.51
"서울특별시","강동구",일평균(06-20시),12.57,23.02,1.87,3.28,7.54,14.35
"서울특별시","강동구",오전첨두(07-09시),12.22,22.28,1.83,3.29,7.48,14.29
"서울특별시","강동구",낮시간(12-14시),12.46,23.61,1.85,3.28,7.51,14.44
"서울특별시","강동구",저녁첨두(18-20시),13.01,22.85,1.95,3.28,7.72,14.44
"부산광역시","소계",일평균(06-20시),9.24,14.28,2.28,4.19,10.72,14.88
"부산광역시","소계",오전첨두(07-09시),9.19,14.27,2.23,4.19,10.60,14.87
"부산광역시","소계",낮시간(12-14시),9.15,14.40,2.27,4.21,10.58,15.04
"부산광역시","소계",저녁첨두(18-20시),9.44,14.50,2.35,4.20,11.11,15.15
"부산광역시","중구",일평균(06-20시),5.66,7.99,3.08,3.62,5.69,7.42
"부산광역시","중구",오전첨두(07-09시),5.48,7.99,2.99,3.60,5.51,7.10
"부산광역시","중구",낮시간(12-14시),5.66,8.01,3.10,3.62,5.72,7.63
"부산광역시","중구",저녁첨두(18-20시),5.61,7.98,3.04,3.61,5.56,7.25
"부산광역시","서구",일평균(06-20시),8.73,11.93,2.12,3.95,4.79,7.62
"부산광역시","서구",오전첨두(07-09시),8.36,11.93,2.08,3.91,4.67,7.73
"부산광역시","서구",낮시간(12-14시),8.75,12.22,2.11,4.00,4.84,7.80
"부산광역시","서구",저녁첨두(18-20시),8.44,12.10,2.11,3.99,4.65,7.62
"부산광역시","동구",일평균(06-20시),6.56,10.40,1.97,3.59,6.29,9.11
"부산광역시","동구",오전첨두(07-09시),6.25,10.43,1.93,3.57,5.96,9.25
"부산광역시","동구",낮시간(12-14시),6.62,10.55,1.97,3.58,6.27,9.31
"부산광역시","동구",저녁첨두(18-20시),6.62,10.51,2.01,3.56,6.33,8.98
"부산광역시","영도구",일평균(06-20시),9.14,14.30,2.24,4.74,8.59,14.04
"부산광역시","영도구",오전첨두(07-09시),9.06,14.15,2.15,4.67,8.32,13.90
"부산광역시","영도구",낮시간(12-14시),9.19,14.46,2.27,4.90,8.80,14.14
"부산광역시","영도구",저녁첨두(18-20시),8.91,14.46,2.26,4.68,8.30,14.32
"부산광역시","부산진구",일평균(06-20시),10.62,16.20,2.12,3.63,6.83,10.95
"부산광역시","부산진구",오전첨두(07-09시),10.91,16.06,2.09,3.65,6.97,10.94
"부산광역시","부산진구",낮시간(12-14시),10.46,16.28,2.12,3.64,6.79,11.14
"부산광역시","부산진구",저녁첨두(18-20시),10.64,16.53,2.18,3.65,6.87,11.08
"부산광역시","동래구",일평균(06-20시),9.46,14.99,2.12,3.59,5.97,10.94
"부산광역시","동래구",오전첨두(07-09시),9.51,14.93,2.08,3.60,5.90,11.06
"부산광역시","동래구",낮시간(12-14시),9.24,15.00,2.09,3.58,5.88,10.98
"부산광역시","동래구",저녁첨두(18-20시),10.11,15.31,2.22,3.58,6.35,11.10
"부산광역시","남구",일평균(06-20시),10.34,14.83,2.33,3.76,10.20,13.43
"부산광역시","남구",오전첨두(07-09시),10.23,14.81,2.27,3.75,9.96,13.26
"부산광역시","남구",낮시간(12-14시),10.22,14.92,2.31,3.76,10.22,13.78
"부산광역시","남구",저녁첨두(18-20시),10.55,15.18,2.36,3.74,10.47,13.58
"부산광역시","북구",일평균(06-20시),6.70,10.89,2.17,3.67,8.54,12.66
"부산광역시","북구",오전첨두(07-09시),6.64,10.96,2.16,3.68,8.67,12.67
"부산광역시","북구",낮시간(12-14시),6.59,10.77,2.15,3.69,8.34,12.68
"부산광역시","북구",저녁첨두(18-20시),7.34,11.17,2.29,3.67,9.27,13.02
"부산광역시","해운대구",일평균(06-20시),8.23,12.87,2.10,3.95,11.29,16.57
"부산광역시","해운대구",오전첨두(07-09시),7.96,13.04,2.01,3.97,10.93,16.72
"부산광역시","해운대구",낮시간(12-14시),8.18,12.96,2.10,3.96,11.09,16.74
"부산광역시","해운대구",저녁첨두(18-20시),8.62,13.12,2.17,3.95,12.04,16.74
"부산광역시","사하구",일평균(06-20시),12.05,16.30,2.12,4.03,18.58,20.09
"부산광역시","사하구",오전첨두(07-09시),12.12,16.30,2.11,4.01,18.60,20.03
"부산광역시","사하구",낮시간(12-14시),11.96,16.55,2.09,4.05,18.13,20.27
"부산광역시","사하구",저녁첨두(18-20시),12.05,16.53,2.20,4.06,18.59,20.56
"부산광역시","금정구",일평균(06-20시),9.04,13.66,2.15,3.88,10.92,14.30
"부산광역시","금정구",오전첨두(07-09시),8.83,13.87,2.08,3.86,10.66,14.24
"부산광역시","금정구",낮시간(12-14시),9.16,13.81,2.15,3.94,10.86,14.52
"부산광역시","금정구",저녁첨두(18-20시),9.09,13.77,2.25,3.88,11.96,14.44
"부산광역시","강서구",일평균(06-20시),10.47,21.80,3.36,8.46,30.02,34.99
"부산광역시","강서구",오전첨두(07-09시),10.49,21.12,3.27,8.74,29.52,35.32
"부산광역시","강서구",낮시간(12-14시),10.52,22.28,3.41,8.52,29.34,35.23
"부산광역시","강서구",저녁첨두(18-20시),10.56,21.93,3.34,8.68,30.31,35.70
"부산광역시","연제구",일평균(06-20시),9.56,15.35,2.27,3.61,8.76,13.51
"부산광역시","연제구",오전첨두(07-09시),9.78,15.29,2.28,3.61,8.75,13.58
"부산광역시","연제구",낮시간(12-14시),9.17,15.38,2.21,3.62,8.58,13.48
"부산광역시","연제구",저녁첨두(18-20시),9.65,15.40,2.32,3.62,8.98,13.83
"부산광역시","수영구",일평균(06-20시),7.20,11.35,1.94,3.28,6.92,10.73
"부산광역시","수영구",오전첨두(07-09시),7.09,11.31,1.90,3.29,6.86,10.54
"부산광역시","수영구",낮시간(12-14시),7.05,11.26,1.92,3.23,6.76,10.72
"부산광역시","수영구",저녁첨두(18-20시),7.79,11.56,2.00,3.28,7.44,11.01
"부산광역시","사상구",일평균(06-20시),11.23,15.69,2.84,5.00,10.00,13.45
"부산광역시","사상구",오전첨두(07-09시),11.20,15.75,2.81,5.03,9.94,13.51
"부산광역시","사상구",낮시간(12-14시),11.07,15.73,2.81,5.02,9.79,13.35
"부산광역시","사상구",저녁첨두(18-20시),11.38,15.90,2.97,4.98,11.02,13.77
"부산광역시","기장군",일평균(06-20시),6.45,13.89,2.88,7.16,16.98,26.68
"부산광역시","기장군",오전첨두(07-09시),6.20,13.95,2.77,7.06,16.68,26.27
"부산광역시","기장군",낮시간(12-14시),6.62,14.56,2.91,7.20,17.13,27.53
"부산광역시","기장군",저녁첨두(18-20시),6.26,14.04,2.92,7.26,17.02,27.65
"대구광역시","소계",일평균(06-20시),8.36,18.22,2.11,4.66,10.18,20.40
"대구광역시","소계",오전첨두(07-09시),8.33,18.39,2.06,4.64,10.20,20.57
"대구광역시","소계",낮시간(12-14시),8.31,18.20,2.11,4.65,10.04,20.45
"대구광역시","소계",저녁첨두(18-20시),8.67,18.64,2.19,4.69,10.57,20.82
"대구광역시","중구",일평균(06-20시),6.14,14.53,1.71,3.44,4.34,10.76
"대구광역시","중구",오전첨두(07-09시),5.89,14.50,1.64,3.44,4.23,10.75
"대구광역시","중구",낮시간(12-14시),6.22,14.71,1.73,3.44,4.46,10.91
"대구광역시","중구",저녁첨두(18-20시),6.08,14.76,1.73,3.45,4.17,10.81
"대구광역시","동구",일평균(06-20시),10.91,21.30,2.46,5.36,12.53,23.24
"대구광역시","동구",오전첨두(07-09시),10.91,21.22,2.38,5.20,12.58,23.11
"대구광역시","동구",낮시간(12-14시),10.89,21.45,2.47,5.33,12.28,23.20
"대구광역시","동구",저녁첨두(18-20시),11.04,21.66,2.51,5.34,13.10,23.61
"대구광역시","서구",일평균(06-20시),5.08,13.45,1.65,3.58,7.69,14.86
"대구광역시","서구",오전첨두(07-09시),5.01,13.67,1.62,3.60,7.65,14.88
"대구광역시","서구",낮시간(12-14시),5.01,13.31,1.64,3.58,7.55,14.89
"대구광역시","서구",저녁첨두(18-20시),5.43,13.72,1.71,3.58,8.00,15.27
"대구광역시","남구",일평균(06-20시),7.84,16.27,2.20,4.65,5.52,12.37
"대구광역시","남구",오전첨두(07-09시),8.12,16.13,2.22,4.61,5.50,12.29
"대구광역시","남구",낮시간(12-14시),7.77,16.56,2.21,4.66,5.49,12.65
"대구광역시","남구",저녁첨두(18-20시),7.98,16.59,2.24,4.68,5.61,12.38
"대구광역시","북구",일평균(06-20시),7.40,16.45,2.01,4.09,7.93,18.26
"대구광역시","북구",오전첨두(07-09시),7.28,16.35,1.95,4.12,7.81,18.33
"대구광역시","북구",낮시간(12-14시),7.31,16.65,2.00,4.07,7.86,18.23
"대구광역시","북구",저녁첨두(18-20시),7.79,16.92,2.08,4.13,8.30,18.84
"대구광역시","수성구",일평균(06-20시),9.51,20.87,2.02,4.29,9.76,20.15
"대구광역시","수성구",오전첨두(07-09시),9.26,20.88,1.96,4.29,9.88,20.53
"대구광역시","수성구",낮시간(12-14시),9.53,20.86,2.02,4.29,9.65,20.33
"대구광역시","수성구",저녁첨두(18-20시),9.85,21.13,2.14,4.30,9.81,20.22
"대구광역시","달서구",일평균(06-20시),8.84,18.63,1.87,4.00,7.92,16.80
"대구광역시","달서구",오전첨두(07-09시),9.02,19.20,1.83,4.00,8.01,17.08
"대구광역시","달서구",낮시간(12-14시),8.72,18.31,1.85,3.99,7.73,16.69
"대구광역시","달서구",저녁첨두(18-20시),9.35,19.29,2.00,4.01,8.30,17.14
"대구광역시","달성군",일평균(06-20시),6.86,17.51,2.92,8.07,23.49,41.05
"대구광역시","달성군",오전첨두(07-09시),6.76,18.04,2.83,8.08,23.42,41.58
"대구광역시","달성군",낮시간(12-14시),6.90,17.39,2.95,8.11,23.25,41.41
"대구광역시","달성군",저녁첨두(18-20시),6.95,17.89,2.98,8.28,24.66,42.49
"인천광역시","소계",일평균(06-20시),8.42,15.91,2.80,5.30,9.76,16.90
"인천광역시","소계",오전첨두(07-09시),8.27,16.20,2.73,5.36,9.63,17.14
"인천광역시","소계",낮시간(12-14시),8.32,15.96,2.77,5.33,9.64,16.92
"인천광역시","소계",저녁첨두(18-20시),8.94,16.37,2.96,5.51,10.27,17.40
"인천광역시","중구",일평균(06-20시),10.15,16.93,3.67,7.88,23.80,32.49
"인천광역시","중구",오전첨두(07-09시),9.86,17.51,3.59,8.19,23.21,32.33
"인천광역시","중구",낮시간(12-14시),10.19,17.10,3.70,7.98,23.79,33.50
"인천광역시","중구",저녁첨두(18-20시),10.23,17.65,4.67,8.87,24.89,33.92
"인천광역시","동구",일평균(06-20시),5.67,10.23,2.19,3.54,4.83,10.90
"인천광역시","동구",오전첨두(07-09시),5.56,10.42,2.16,3.54,4.73,11.11
"인천광역시","동구",낮시간(12-14시),5.69,10.40,2.17,3.57,4.81,11.06
"인천광역시","동구",저녁첨두(18-20시),5.87,9.99,2.18,3.54,4.90,10.99
"인천광역시","미추홀구",일평균(06-20시),6.57,12.55,2.04,3.76,6.90,12.61
"인천광역시","미추홀구",오전첨두(07-09시),6.41,12.63,2.02,3.75,6.84,12.79
"인천광역시","미추홀구",낮시간(12-14시),6.43,12.62,2.02,3.75,6.71,12.64
"인천광역시","미추홀구",저녁첨두(18-20시),6.98,12.85,2.17,3.78,7.33,12.92
"인천광역시","연수구",일평균(06-20시),6.70,14.19,2.47,4.97,8.68,15.99
"인천광역시","연수구",오전첨두(07-09시),6.51,14.52,2.39,5.01,8.39,16.41
"인천광역시","연수구",낮시간(12-14시),6.71,14.27,2.47,4.95,8.69,15.78
"인천광역시","연수구",저녁첨두(18-20시),7.01,14.66,2.54,5.04,9.06,16.33
"인천광역시","남동구",일평균(06-20시),9.32,17.48,2.02,3.85,9.59,17.04
"인천광역시","남동구",오전첨두(07-09시),9.28,17.75,1.96,3.85,9.57,17.27
"인천광역시","남동구",낮시간(12-14시),9.24,17.48,2.01,3.84,9.40,16.90
"인천광역시","남동구",저녁첨두(18-20시),9.71,17.94,2.15,3.86,10.12,17.65
"인천광역시","부평구",일평균(06-20시),8.28,13.81,1.82,3.31,6.94,12.58
"인천광역시","부평구",오전첨두(07-09시),7.89,13.80,1.76,3.30,6.89,12.56
"인천광역시","부평구",낮시간(12-14시),8.14,13.86,1.80,3.31,6.86,12.61
"인천광역시","부평구",저녁첨두(18-20시),8.93,14.04,1.92,3.32,7.46,12.80
"인천광역시","계양구",일평균(06-20시),6.21,13.41,1.80,3.52,7.39,13.50
"인천광역시","계양구",오전첨두(07-09시),6.09,13.75,1.76,3.53,7.44,13.85
"인천광역시","계양구",낮시간(12-14시),6.19,13.41,1.78,3.54,7.22,13.40
"인천광역시","계양구",저녁첨두(18-20시),6.63,13.52,1.89,3.51,8.02,13.69
"인천광역시","서구",일평균(06-20시),11.77,20.82,2.16,4.42,7.20,14.17
"인천광역시","서구",오전첨두(07-09시),11.76,21.43,2.08,4.44,7.07,14.61
"인천광역시","서구",낮시간(12-14시),11.56,20.70,2.15,4.42,7.16,13.94
"인천광역시","서구",저녁첨두(18-20시),12.77,21.31,2.30,4.43,7.67,14.64
"인천광역시","강화군",일평균(06-20시),6.71,22.21,13.38,34.31,22.02,48.14
"인천광역시","강화군",오전첨두(07-09시),6.59,23.72,13.18,36.61,21.39,50.17
"인천광역시","강화군",낮시간(12-14시),6.72,23.08,12.68,35.92,21.38,51.16
"인천광역시","강화군",저녁첨두(18-20시),6.74,22.57,13.44,37.73,22.22,50.96
"인천광역시","옹진군",일평균(06-20시),5.71,28.87,69.09,84.24,120.00,120.00
"인천광역시","옹진군",오전첨두(07-09시),5.65,26.21,67.55,81.84,120.00,120.00
"인천광역시","옹진군",낮시간(12-14시),5.78,31.77,67.28,83.55,120.00,120.00
"인천광역시","옹진군",저녁첨두(18-20시),5.68,46.13,71.68,96.29,120.00,120.00
"광주광역시","소계",일평균(06-20시),9.57,17.41,2.20,4.70,6.16,12.26
"광주광역시","소계",오전첨두(07-09시),9.40,17.53,2.12,4.71,5.96,12.25
"광주광역시","소계",낮시간(12-14시),9.58,17.42,2.19,4.74,6.15,12.43
"광주광역시","소계",저녁첨두(18-20시),9.75,17.76,2.30,4.76,6.39,12.67
"광주광역시","동구",일평균(06-20시),7.71,13.34,2.31,4.60,8.02,12.29
"광주광역시","동구",오전첨두(07-09시),7.54,12.86,2.26,4.45,7.54,11.79
"광주광역시","동구",낮시간(12-14시),7.79,13.19,2.32,4.53,8.14,12.23
"광주광역시","동구",저녁첨두(18-20시),7.55,13.73,2.37,4.69,8.02,12.85
"광주광역시","서구",일평균(06-20시),11.45,18.35,2.06,4.35,5.58,11.89
"광주광역시","서구",오전첨두(07-09시),11.08,18.26,1.98,4.33,5.46,11.84
"광주광역시","서구",낮시간(12-14시),11.60,18.69,2.05,4.37,5.55,12.02
"광주광역시","서구",저녁첨두(18-20시),11.52,18.62,2.16,4.37,5.82,12.32
"광주광역시","남구",일평균(06-20시),7.20,13.66,2.12,4.55,5.64,11.41
"광주광역시","남구",오전첨두(07-09시),6.95,13.77,2.05,4.48,5.50,11.60
"광주광역시","남구",낮시간(12-14시),7.13,13.56,2.11,4.57,5.58,11.37
"광주광역시","남구",저녁첨두(18-20시),7.33,14.02,2.21,4.64,5.81,11.71
"광주광역시","북구",일평균(06-20시),10.86,19.30,2.11,4.43,6.01,11.55
"광주광역시","북구",오전첨두(07-09시),10.81,19.76,2.03,4.44,5.76,11.44
"광주광역시","북구",낮시간(12-14시),10.85,19.31,2.10,4.46,6.03,11.76
"광주광역시","북구",저녁첨두(18-20시),11.20,19.58,2.23,4.48,6.24,11.88
"광주광역시","광산구",일평균(06-20시),8.46,17.61,2.41,5.36,6.58,13.78
"광주광역시","광산구",오전첨두(07-09시),8.36,17.68,2.34,5.48,6.42,13.91
"광주광역시","광산구",낮시간(12-14시),8.44,17.51,2.40,5.46,6.56,14.09
"광주광역시","광산구",저녁첨두(18-20시),8.65,18.08,2.52,5.43,6.90,14.28
"대전광역시","소계",일평균(06-20시),8.89,16.40,2.12,4.49,9.26,17.34
"대전광역시","소계",오전첨두(07-09시),8.69,16.47,2.06,4.49,9.02,17.34
"대전광역시","소계",낮시간(12-14시),8.88,16.45,2.12,4.52,9.21,17.60
"대전광역시","소계",저녁첨두(18-20시),9.37,16.99,2.19,4.54,9.61,17.88
"대전광역시","동구",일평균(06-20시),8.83,15.89,2.16,4.51,11.13,17.22
"대전광역시","동구",오전첨두(07-09시),8.55,15.89,2.09,4.55,10.60,17.07
"대전광역시","동구",낮시간(12-14시),8.87,15.76,2.17,4.43,11.21,17.30
"대전광역시","동구",저녁첨두(18-20시),9.10,16.63,2.22,4.59,11.17,17.85
"대전광역시","중구",일평균(06-20시),7.17,13.39,1.91,3.76,7.36,13.66
"대전광역시","중구",오전첨두(07-09시),6.95,13.33,1.87,3.75,7.24,13.49
"대전광역시","중구",낮시간(12-14시),7.19,13.23,1.91,3.84,7.31,13.99
"대전광역시","중구",저녁첨두(18-20시),7.37,13.98,1.96,3.92,7.40,14.18
"대전광역시","서구",일평균(06-20시),8.98,17.13,2.00,4.15,7.63,15.36
"대전광역시","서구",오전첨두(07-09시),8.87,17.22,1.94,4.11,7.32,15.31
"대전광역시","서구",낮시간(12-14시),8.94,17.11,1.99,4.16,7.59,15.66
"대전광역시","서구",저녁첨두(18-20시),9.75,17.63,2.10,4.22,8.06,15.92
"대전광역시","유성구",일평균(06-20시),8.76,17.17,2.42,5.63,12.57,24.05
"대전광역시","유성구",오전첨두(07-09시),8.49,17.34,2.36,5.66,12.46,24.40
"대전광역시","유성구",낮시간(12-14시),8.76,17.68,2.43,5.69,12.41,24.23
"대전광역시","유성구",저녁첨두(18-20시),9.16,17.83,2.50,5.56,13.18,24.46
"대전광역시","대덕구",일평균(06-20시),11.26,17.51,2.05,4.08,7.16,14.25
"대전광역시","대덕구",오전첨두(07-09시),11.02,17.64,2.02,4.06,7.04,14.15
