"시군구별(1)","시군구별(2)",성별(1),2019,2019,2019,2019,2019,2019,2019,2019,2019
"시군구별(1)","시군구별(2)",성별(1),계,분변잠혈반응검사,분변잠혈반응검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사
"시군구별(1)","시군구별(2)",성별(1),소계,잠혈반응 없음,잠혈반응 있음,이상소견 없음,대장폴립(용종),대장암의심,대장암,기타,기존 암환자
"부산","강서구",여자,6019,5854,165,12,43,1,2,16,9
"부산","연제구",합계,24292,23432,860,57,213,9,12,81,12
"부산","연제구",남자,11066,10600,466,25,121,7,7,40,6
"부산","연제구",여자,13226,12832,394,32,92,2,5,41,6
"부산","수영구",합계,22175,21429,746,37,205,3,10,66,20
"부산","수영구",남자,10215,9806,409,13,125,1,5,26,10
"부산","수영구",여자,11960,11623,337,24,80,2,5,40,10
"부산","사상구",합계,33279,32223,1056,75,266,6,24,97,35
"부산","사상구",남자,15562,14947,615,35,166,3,15,44,26
"부산","사상구",여자,17717,17276,441,40,100,3,9,53,9
"부산","기장군",합계,15627,15057,570,41,177,4,8,65,7
"부산","기장군",남자,7300,7002,298,12,103,4,4,33,5
"부산","기장군",여자,8327,8055,272,29,74,-,4,32,2
"대구","소계",합계,227281,221561,5720,363,1580,33,111,555,137
"대구","소계",남자,103806,100817,2989,153,868,17,65,244,74
"대구","소계",여자,123475,120744,2731,210,712,16,46,311,63
"대구","중구",합계,7482,7274,208,6,72,1,6,22,5
"대구","중구",남자,3384,3282,102,2,34,1,4,9,3
"대구","중구",여자,4098,3992,106,4,38,-,2,13,2
"대구","동구",합계,34657,33827,830,46,245,6,15,92,18
"대구","동구",남자,15372,14953,419,14,133,4,7,42,9
"대구","동구",여자,19285,18874,411,32,112,2,8,50,9
"대구","서구",합계,21697,21234,463,28,106,4,17,41,15
"대구","서구",남자,9276,9018,258,15,63,1,9,21,10
"대구","서구",여자,12421,12216,205,13,43,3,8,20,5
