"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,공공체육시설,신고체육시설,신고체육시설,신고체육시설,신고체육시설,신고체육시설,신고체육시설,신고체육시설,신고체육시설,신고체육시설,신고체육시설,신고체육시설,신고체육시설,신고체육시설,신고체육시설,등록체육시설,등록체육시설,등록체육시설
"행정구역별(1)",행정구역별(2),육상경기장,축구장,하키장,야구장,싸이클경기장,테니스장,씨름장,간이운동장(동네체육시설),구기체육관,투기체육관,생활체육관,수영장,국궁장,양궁장,승마장,골프연습장,조정카누장,요트장,빙상장,요트장,조정장,카누장,빙상장,승마장,종합체육시설,수영장,체육도장,골프연습장,체력단련장,당구장,썰매장,무도장,무도학원,골프장,스키장,자동차경주장
"인천광역시",강화군,0,3,0,0,0,7,1,112,0,1,1,1,0,0,0,0,0,0,0,-,-,-,-,-,-,2,13,6,7,26,1,-,1,-,-,-
"인천광역시",옹진군,0,6,0,0,0,9,0,41,0,0,1,0,0,0,0,2,0,0,0,-,-,-,-,-,-,-,1,3,-,16,-,-,-,-,-,-
"광주광역시",소계,2,21,0,6,0,18,1,631,3,1,17,10,3,2,1,2,0,0,1,0,0,0,0,0,7,16,509,81,252,657,1,0,38,4,0,0
"광주광역시",동구,0,1,0,0,0,2,0,110,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,2,19,57,0,0,10,0,0,0
"광주광역시",서구,2,4,0,1,0,5,1,140,2,1,5,2,0,1,1,2,0,0,1,0,0,0,0,0,1,7,99,10,53,118,0,0,5,0,0,0
"광주광역시",남구,0,0,0,0,0,2,0,150,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,73,11,38,74,0,0,7,1,0,0
"광주광역시",북구,0,5,0,3,0,4,0,191,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,159,43,84,218,1,0,13,0,0,0
"광주광역시",광산구,0,11,0,2,0,5,0,40,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,5,149,15,58,190,0,0,3,3,0,0
"대전광역시",소계,3,13,0,2,1,9,1,408,6,0,14,18,5,1,1,0,0,0,1,0,0,0,1,2,7,27,480,274,301,634,1,1,48,3,0,0
"대전광역시",동구,-,-,-,-,-,1,-,105,1,-,1,2,1,-,-,-,-,-,-,-,-,-,-,-,1,2,63,20,25,95,-,1,19,-,-,-
"대전광역시",중구,3,2,-,1,-,1,1,74,3,-,3,3,1,-,-,-,-,-,-,-,-,-,-,-,2,2,64,30,41,80,1,-,13,-,-,-
"대전광역시",서구,-,4,-,-,1,4,-,66,1,-,4,6,1,1,-,-,-,-,1,-,-,-,1,1,1,10,175,117,128,223,-,-,5,-,-,-
"대전광역시",유성구,-,3,-,-,-,1,-,95,-,-,3,4,1,-,1,-,-,-,-,-,-,-,-,1,3,9,111,80,77,154,-,-,8,3,-,-
"대전광역시",대덕구,-,4,-,1,-,2,-,68,1,-,3,3,1,-,-,-,-,-,-,-,-,-,-,-,-,4,67,27,30,82,-,-,3,-,-,-
"울산광역시",소계,5,24,0,2,0,14,1,163,8,0,9,10,4,1,1,0,0,0,0,0,0,0,0,0,4,14,357,396,183,635,2,0,19,4,0,0
"울산광역시",중구,2,3,0,0,0,2,0,47,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,55,42,36,78,0,0,11,0,0,0
"울산광역시",남구,0,3,0,1,0,4,0,5,3,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,2,1,108,170,68,247,0,0,3,0,0,0
"울산광역시",동구,-,3,-,1,-,1,1,18,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,4,51,33,29,103,-,-,2,-,-,-
"울산광역시",북구,2,4,0,0,0,2,0,85,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,73,71,26,90,0,0,0,-,-,-
"울산광역시",울주군,1,11,0,0,0,5,0,8,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5,70,80,24,117,2,0,3,4,0,0
"세종특별자치시",소계,0,6,0,5,0,0,0,0,4,0,10,6,0,0,0,0,0,0,0,0,0,0,0,2,1,7,94,35,31,77,0,0,1,2,0,0
"경기도",소계,44,216,3,64,1,178,15,3127,133,6,104,92,48,5,1,7,2,1,8,0,0,0,4,53,66,216,3957,2652,1984,5503,36,26,172,149,5,1
"경기도",수원시,1,12,-,1,-,9,1,163,3,1,9,5,1,1,-,1,-,-,-,-,-,-,1,-,5,17,376,288,228,712,1,6,26,-,-,-
"경기도",성남시,2,4,1,4,-,6,1,214,3,-,6,8,1,1,-,2,-,-,2,-,-,-,-,1,7,14,232,181,182,341,-,3,14,1,-,-
"경기도",의정부시,1,3,-,2,1,3,-,195,3,-,2,2,1,-,-,-,-,-,1,-,-,-,-,1,3,6,166,60,89,257,-,1,9,-,-,-
"경기도",안양시,1,4,-,1,-,4,1,80,1,-,1,2,1,1,-,-,-,-,1,-,-,-,-,-,2,8,159,128,113,241,-,3,17,-,-,-
"경기도",부천시,1,7,-,3,-,8,1,266,6,1,2,2,2,-,-,-,-,-,-,-,-,-,-,1,3,9,243,111,129,363,1,-,9,-,-,-
"경기도",광명시,1,2,-,1,-,1,-,17,1,-,1,2,1,-,-,1,-,-,-,-,-,-,-,-,1,6,94,44,40,110,-,1,-,-,-,-
"경기도",평택시,2,10,1,4,-,3,1,334,-,-,3,3,3,-,-,-,-,1,-,-,-,-,-,1,1,9,116,88,65,186,2,-,8,-,-,-
"경기도",동두천시,1,2,-,-,-,2,-,86,1,-,2,1,1,-,-,-,-,-,-,-,-,-,1,-,-,2,25,6,10,38,-,1,6,1,-,-
"경기도",안산시,1,13,-,4,-,1,1,219,12,-,6,5,2,-,-,1,-,-,-,-,-,-,-,6,2,4,193,128,90,354,-,3,7,2,-,-
"경기도",고양시,3,15,1,3,-,10,-,211,20,-,5,4,3,-,-,-,-,-,1,-,-,-,1,1,7,21,328,241,191,401,1,2,19,7,-,-
